# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g12fd764c1" 
Sauter_et_al_bootstrap_current_density_profile_at_point_88_______________ (j_plasma_bootstrap_sauter_profile88)_ 8.93741349005315860e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_89_______________ (j_plasma_bootstrap_sauter_profile89)_ 9.00044721558238234e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_90_______________ (j_plasma_bootstrap_sauter_profile90)_ 9.06334190213442198e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_91_______________ (j_plasma_bootstrap_sauter_profile91)_ 9.12610134738285997e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_92_______________ (j_plasma_bootstrap_sauter_profile92)_ 9.18872922188320808e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_93_______________ (j_plasma_bootstrap_sauter_profile93)_ 9.25122907275638572e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_94_______________ (j_plasma_bootstrap_sauter_profile94)_ 9.31360432724897255e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_95_______________ (j_plasma_bootstrap_sauter_profile95)_ 9.37585829607691849e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_96_______________ (j_plasma_bootstrap_sauter_profile96)_ 9.43799417658271268e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_97_______________ (j_plasma_bootstrap_sauter_profile97)_ 9.50001505583733669e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_98_______________ (j_plasma_bootstrap_sauter_profile98)_ 9.56192391349126992e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_99_______________ (j_plasma_bootstrap_sauter_profile99)_ 9.62372362455038092e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_100______________ (j_plasma_bootstrap_sauter_profile100)_ 9.68541696202293242e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_101______________ (j_plasma_bootstrap_sauter_profile101)_ 9.74700659942195634e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_102______________ (j_plasma_bootstrap_sauter_profile102)_ 9.80849511316089338e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_103______________ (j_plasma_bootstrap_sauter_profile103)_ 9.86988498487822508e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_104______________ (j_plasma_bootstrap_sauter_profile104)_ 9.93117860360680061e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_105______________ (j_plasma_bootstrap_sauter_profile105)_ 9.99237826789187966e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_106______________ (j_plasma_bootstrap_sauter_profile106)_ 1.00534861877833770e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_107______________ (j_plasma_bootstrap_sauter_profile107)_ 1.01145044867805482e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_108______________ (j_plasma_bootstrap_sauter_profile108)_ 1.01754352036702432e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_109______________ (j_plasma_bootstrap_sauter_profile109)_ 1.02362802942873284e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_110______________ (j_plasma_bootstrap_sauter_profile110)_ 1.02970416332070381e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_111______________ (j_plasma_bootstrap_sauter_profile111)_ 1.03577210154050204e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_112______________ (j_plasma_bootstrap_sauter_profile112)_ 1.04183201577699350e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_113______________ (j_plasma_bootstrap_sauter_profile113)_ 1.04788407006376015e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_114______________ (j_plasma_bootstrap_sauter_profile114)_ 1.05392842092154489e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_115______________ (j_plasma_bootstrap_sauter_profile115)_ 1.05996521749714404e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_116______________ (j_plasma_bootstrap_sauter_profile116)_ 1.06599460169705591e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_117______________ (j_plasma_bootstrap_sauter_profile117)_ 1.07201670831401469e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_118______________ (j_plasma_bootstrap_sauter_profile118)_ 1.07803166515064804e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_119______________ (j_plasma_bootstrap_sauter_profile119)_ 1.08403959313956409e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_120______________ (j_plasma_bootstrap_sauter_profile120)_ 1.09004060645512276e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_121______________ (j_plasma_bootstrap_sauter_profile121)_ 1.09603481262455651e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_122______________ (j_plasma_bootstrap_sauter_profile122)_ 1.10202231263411377e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_123______________ (j_plasma_bootstrap_sauter_profile123)_ 1.10800320103112274e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_124______________ (j_plasma_bootstrap_sauter_profile124)_ 1.11397756602166162e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_125______________ (j_plasma_bootstrap_sauter_profile125)_ 1.11994548956661238e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_126______________ (j_plasma_bootstrap_sauter_profile126)_ 1.12590704747251802e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_127______________ (j_plasma_bootstrap_sauter_profile127)_ 1.13186230948068085e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_128______________ (j_plasma_bootstrap_sauter_profile128)_ 1.13781133935323465e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_129______________ (j_plasma_bootstrap_sauter_profile129)_ 1.14375419495380527e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_130______________ (j_plasma_bootstrap_sauter_profile130)_ 1.14969092832903625e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_131______________ (j_plasma_bootstrap_sauter_profile131)_ 1.15562158578516042e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_132______________ (j_plasma_bootstrap_sauter_profile132)_ 1.16154620796256189e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_133______________ (j_plasma_bootstrap_sauter_profile133)_ 1.16746482990737364e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_134______________ (j_plasma_bootstrap_sauter_profile134)_ 1.17337748114303206e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_135______________ (j_plasma_bootstrap_sauter_profile135)_ 1.17928418573641698e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_136______________ (j_plasma_bootstrap_sauter_profile136)_ 1.18518496236127961e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_137______________ (j_plasma_bootstrap_sauter_profile137)_ 1.19107982436809165e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_138______________ (j_plasma_bootstrap_sauter_profile138)_ 1.19696877983751605e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_139______________ (j_plasma_bootstrap_sauter_profile139)_ 1.20285183164534101e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_140______________ (j_plasma_bootstrap_sauter_profile140)_ 1.20872897751781711e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_141______________ (j_plasma_bootstrap_sauter_profile141)_ 1.21460021008836469e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_142______________ (j_plasma_bootstrap_sauter_profile142)_ 1.22046551695219096e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_143______________ (j_plasma_bootstrap_sauter_profile143)_ 1.22632488071691667e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_144______________ (j_plasma_bootstrap_sauter_profile144)_ 1.23217827905731479e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_145______________ (j_plasma_bootstrap_sauter_profile145)_ 1.23802568475939173e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_146______________ (j_plasma_bootstrap_sauter_profile146)_ 1.24386706577508769e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_147______________ (j_plasma_bootstrap_sauter_profile147)_ 1.24970238526444416e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_148______________ (j_plasma_bootstrap_sauter_profile148)_ 1.25553160164274799e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_149______________ (j_plasma_bootstrap_sauter_profile149)_ 1.26135466862323476e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_150______________ (j_plasma_bootstrap_sauter_profile150)_ 1.26717153526358670e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_151______________ (j_plasma_bootstrap_sauter_profile151)_ 1.27298214600353822e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_152______________ (j_plasma_bootstrap_sauter_profile152)_ 1.27878644070768787e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_153______________ (j_plasma_bootstrap_sauter_profile153)_ 1.28458435470599157e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_154______________ (j_plasma_bootstrap_sauter_profile154)_ 1.29037581882901621e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_155______________ (j_plasma_bootstrap_sauter_profile155)_ 1.29616075944969576e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_156______________ (j_plasma_bootstrap_sauter_profile156)_ 1.30193909851661039e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_157______________ (j_plasma_bootstrap_sauter_profile157)_ 1.30771075359023380e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_158______________ (j_plasma_bootstrap_sauter_profile158)_ 1.31347563787910243e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_159______________ (j_plasma_bootstrap_sauter_profile159)_ 1.31923366027206648e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_160______________ (j_plasma_bootstrap_sauter_profile160)_ 1.32498472537131718e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_161______________ (j_plasma_bootstrap_sauter_profile161)_ 1.33072873352576979e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_162______________ (j_plasma_bootstrap_sauter_profile162)_ 1.33646558086284727e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_163______________ (j_plasma_bootstrap_sauter_profile163)_ 1.34219515931500384e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_164______________ (j_plasma_bootstrap_sauter_profile164)_ 1.34791735665494460e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_165______________ (j_plasma_bootstrap_sauter_profile165)_ 1.35363205652213277e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_166______________ (j_plasma_bootstrap_sauter_profile166)_ 1.35933913845181727e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_167______________ (j_plasma_bootstrap_sauter_profile167)_ 1.36503847790282074e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_168______________ (j_plasma_bootstrap_sauter_profile168)_ 1.37072994628387823e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_169______________ (j_plasma_bootstrap_sauter_profile169)_ 1.37641341098287172e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_170______________ (j_plasma_bootstrap_sauter_profile170)_ 1.38208873539075197e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_171______________ (j_plasma_bootstrap_sauter_profile171)_ 1.38775577892752452e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_172______________ (j_plasma_bootstrap_sauter_profile172)_ 1.39341439706726494e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_173______________ (j_plasma_bootstrap_sauter_profile173)_ 1.39906444136200182e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_174______________ (j_plasma_bootstrap_sauter_profile174)_ 1.40470575946772296e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_175______________ (j_plasma_bootstrap_sauter_profile175)_ 1.41033819516562595e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_176______________ (j_plasma_bootstrap_sauter_profile176)_ 1.41596158838606119e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_177______________ (j_plasma_bootstrap_sauter_profile177)_ 1.42157577523103391e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_178______________ (j_plasma_bootstrap_sauter_profile178)_ 1.42718058799474384e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_179______________ (j_plasma_bootstrap_sauter_profile179)_ 1.43277585518888896e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_180______________ (j_plasma_bootstrap_sauter_profile180)_ 1.43836140155994799e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_181______________ (j_plasma_bootstrap_sauter_profile181)_ 1.44393704811306990e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_182______________ (j_plasma_bootstrap_sauter_profile182)_ 1.44950261212954181e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_183______________ (j_plasma_bootstrap_sauter_profile183)_ 1.45505790719038283e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_184______________ (j_plasma_bootstrap_sauter_profile184)_ 1.46060274319336924e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_185______________ (j_plasma_bootstrap_sauter_profile185)_ 1.46613692637333705e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_186______________ (j_plasma_bootstrap_sauter_profile186)_ 1.47166025932169287e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_187______________ (j_plasma_bootstrap_sauter_profile187)_ 1.47717254100426915e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_188______________ (j_plasma_bootstrap_sauter_profile188)_ 1.48267356678091077e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_189______________ (j_plasma_bootstrap_sauter_profile189)_ 1.48816312842211802e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_190______________ (j_plasma_bootstrap_sauter_profile190)_ 1.49364101412921271e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_191______________ (j_plasma_bootstrap_sauter_profile191)_ 1.49910700854795810e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_192______________ (j_plasma_bootstrap_sauter_profile192)_ 1.50456089279090316e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_193______________ (j_plasma_bootstrap_sauter_profile193)_ 1.51000244445078861e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_194______________ (j_plasma_bootstrap_sauter_profile194)_ 1.51543143761746207e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_195______________ (j_plasma_bootstrap_sauter_profile195)_ 1.52084764289733750e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_196______________ (j_plasma_bootstrap_sauter_profile196)_ 1.52625082742588507e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_197______________ (j_plasma_bootstrap_sauter_profile197)_ 1.53164075488660805e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_198______________ (j_plasma_bootstrap_sauter_profile198)_ 1.53701718552508450e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_199______________ (j_plasma_bootstrap_sauter_profile199)_ 1.54237987616617174e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_200______________ (j_plasma_bootstrap_sauter_profile200)_ 1.54772858022828732e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_201______________ (j_plasma_bootstrap_sauter_profile201)_ 1.55306304773793294e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_202______________ (j_plasma_bootstrap_sauter_profile202)_ 1.55838302534729795e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_203______________ (j_plasma_bootstrap_sauter_profile203)_ 1.56368825634747365e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_204______________ (j_plasma_bootstrap_sauter_profile204)_ 1.56897848068159918e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_205______________ (j_plasma_bootstrap_sauter_profile205)_ 1.57425343496263056e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_206______________ (j_plasma_bootstrap_sauter_profile206)_ 1.57951285248525324e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_207______________ (j_plasma_bootstrap_sauter_profile207)_ 1.58475646324111411e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_208______________ (j_plasma_bootstrap_sauter_profile208)_ 1.58998399393228581e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_209______________ (j_plasma_bootstrap_sauter_profile209)_ 1.59519516798510100e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_210______________ (j_plasma_bootstrap_sauter_profile210)_ 1.60038970556515007e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_211______________ (j_plasma_bootstrap_sauter_profile211)_ 1.60556732358820824e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_212______________ (j_plasma_bootstrap_sauter_profile212)_ 1.61072773573629092e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_213______________ (j_plasma_bootstrap_sauter_profile213)_ 1.61587065246919636e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_214______________ (j_plasma_bootstrap_sauter_profile214)_ 1.62099578103934211e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_215______________ (j_plasma_bootstrap_sauter_profile215)_ 1.62610282550177770e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_216______________ (j_plasma_bootstrap_sauter_profile216)_ 1.63119148673087388e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_217______________ (j_plasma_bootstrap_sauter_profile217)_ 1.63626146243006457e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_218______________ (j_plasma_bootstrap_sauter_profile218)_ 1.64131244714592700e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_219______________ (j_plasma_bootstrap_sauter_profile219)_ 1.64634413228081132e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_220______________ (j_plasma_bootstrap_sauter_profile220)_ 1.65135620610411861e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_221______________ (j_plasma_bootstrap_sauter_profile221)_ 1.65634835376553208e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_222______________ (j_plasma_bootstrap_sauter_profile222)_ 1.66132025730639376e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_223______________ (j_plasma_bootstrap_sauter_profile223)_ 1.66627159567426948e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_224______________ (j_plasma_bootstrap_sauter_profile224)_ 1.67120204473051097e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_225______________ (j_plasma_bootstrap_sauter_profile225)_ 1.67611127726620325e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_226______________ (j_plasma_bootstrap_sauter_profile226)_ 1.68099896301212168e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_227______________ (j_plasma_bootstrap_sauter_profile227)_ 1.68586476864986238e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_228______________ (j_plasma_bootstrap_sauter_profile228)_ 1.69070835782545269e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_229______________ (j_plasma_bootstrap_sauter_profile229)_ 1.69552939115826564e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_230______________ (j_plasma_bootstrap_sauter_profile230)_ 1.70032752625447232e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_231______________ (j_plasma_bootstrap_sauter_profile231)_ 1.70510241771722824e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_232______________ (j_plasma_bootstrap_sauter_profile232)_ 1.70985371715849818e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_233______________ (j_plasma_bootstrap_sauter_profile233)_ 1.71458107320962561e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_234______________ (j_plasma_bootstrap_sauter_profile234)_ 1.71928413153308269e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_235______________ (j_plasma_bootstrap_sauter_profile235)_ 1.72396253483155218e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_236______________ (j_plasma_bootstrap_sauter_profile236)_ 1.72861592286131461e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_237______________ (j_plasma_bootstrap_sauter_profile237)_ 1.73324393244144361e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_238______________ (j_plasma_bootstrap_sauter_profile238)_ 1.73784619746495737e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_239______________ (j_plasma_bootstrap_sauter_profile239)_ 1.74242234890827734e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_240______________ (j_plasma_bootstrap_sauter_profile240)_ 1.74697201484370220e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_241______________ (j_plasma_bootstrap_sauter_profile241)_ 1.75149482044821314e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_242______________ (j_plasma_bootstrap_sauter_profile242)_ 1.75599038801351126e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_243______________ (j_plasma_bootstrap_sauter_profile243)_ 1.76045833695816051e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_244______________ (j_plasma_bootstrap_sauter_profile244)_ 1.76489828383519285e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_245______________ (j_plasma_bootstrap_sauter_profile245)_ 1.76930984234384552e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_246______________ (j_plasma_bootstrap_sauter_profile246)_ 1.77369262333886436e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_247______________ (j_plasma_bootstrap_sauter_profile247)_ 1.77804623484047595e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_248______________ (j_plasma_bootstrap_sauter_profile248)_ 1.78237028204274160e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_249______________ (j_plasma_bootstrap_sauter_profile249)_ 1.78666436732601665e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_250______________ (j_plasma_bootstrap_sauter_profile250)_ 1.79092809026313247e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_251______________ (j_plasma_bootstrap_sauter_profile251)_ 1.79516104763099633e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_252______________ (j_plasma_bootstrap_sauter_profile252)_ 1.79936283341951115e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_253______________ (j_plasma_bootstrap_sauter_profile253)_ 1.80353303883910936e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_254______________ (j_plasma_bootstrap_sauter_profile254)_ 1.80767125233219180e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_255______________ (j_plasma_bootstrap_sauter_profile255)_ 1.81177705958002480e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_256______________ (j_plasma_bootstrap_sauter_profile256)_ 1.81585004351297830e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_257______________ (j_plasma_bootstrap_sauter_profile257)_ 1.81988978431695374e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_258______________ (j_plasma_bootstrap_sauter_profile258)_ 1.82389585944507882e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_259______________ (j_plasma_bootstrap_sauter_profile259)_ 1.82786784362332401e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_260______________ (j_plasma_bootstrap_sauter_profile260)_ 1.83180530886013963e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_261______________ (j_plasma_bootstrap_sauter_profile261)_ 1.83570782445387304e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_262______________ (j_plasma_bootstrap_sauter_profile262)_ 1.83957495700062311e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_263______________ (j_plasma_bootstrap_sauter_profile263)_ 1.84340627040270221e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_264______________ (j_plasma_bootstrap_sauter_profile264)_ 1.84720132587596658e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_265______________ (j_plasma_bootstrap_sauter_profile265)_ 1.85095968195624038e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_266______________ (j_plasma_bootstrap_sauter_profile266)_ 1.85468089450778032e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_267______________ (j_plasma_bootstrap_sauter_profile267)_ 1.85836451672981028e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_268______________ (j_plasma_bootstrap_sauter_profile268)_ 1.86201009916354262e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_269______________ (j_plasma_bootstrap_sauter_profile269)_ 1.86561718969818961e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_270______________ (j_plasma_bootstrap_sauter_profile270)_ 1.86918533357876760e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_271______________ (j_plasma_bootstrap_sauter_profile271)_ 1.87271407341012004e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_272______________ (j_plasma_bootstrap_sauter_profile272)_ 1.87620294916585903e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_273______________ (j_plasma_bootstrap_sauter_profile273)_ 1.87965149819092941e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_274______________ (j_plasma_bootstrap_sauter_profile274)_ 1.88305925521001511e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_275______________ (j_plasma_bootstrap_sauter_profile275)_ 1.88642575233083888e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_276______________ (j_plasma_bootstrap_sauter_profile276)_ 1.88975051904938271e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_277______________ (j_plasma_bootstrap_sauter_profile277)_ 1.89303308225598390e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_278______________ (j_plasma_bootstrap_sauter_profile278)_ 1.89627296623750939e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_279______________ (j_plasma_bootstrap_sauter_profile279)_ 1.89946969268420857e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_280______________ (j_plasma_bootstrap_sauter_profile280)_ 1.90262278069110413e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_281______________ (j_plasma_bootstrap_sauter_profile281)_ 1.90573174676259543e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_282______________ (j_plasma_bootstrap_sauter_profile282)_ 1.90879610481578071e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_283______________ (j_plasma_bootstrap_sauter_profile283)_ 1.91181536618206504e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_284______________ (j_plasma_bootstrap_sauter_profile284)_ 1.91478903961119853e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_285______________ (j_plasma_bootstrap_sauter_profile285)_ 1.91771663127261971e+05 OP 
