# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gdbfa31273" 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_762___________________ (freq_plasma_larmor_toroidal_deuteron_profile762)_ 3.23919305385412090e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_763___________________ (freq_plasma_larmor_toroidal_deuteron_profile763)_ 3.23735677661270835e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_764___________________ (freq_plasma_larmor_toroidal_deuteron_profile764)_ 3.23552258013870567e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_765___________________ (freq_plasma_larmor_toroidal_deuteron_profile765)_ 3.23369046089740545e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_766___________________ (freq_plasma_larmor_toroidal_deuteron_profile766)_ 3.23186041536209211e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_767___________________ (freq_plasma_larmor_toroidal_deuteron_profile767)_ 3.23003244001403637e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_768___________________ (freq_plasma_larmor_toroidal_deuteron_profile768)_ 3.22820653134246282e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_769___________________ (freq_plasma_larmor_toroidal_deuteron_profile769)_ 3.22638268584452942e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_770___________________ (freq_plasma_larmor_toroidal_deuteron_profile770)_ 3.22456090002530590e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_771___________________ (freq_plasma_larmor_toroidal_deuteron_profile771)_ 3.22274117039775252e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_772___________________ (freq_plasma_larmor_toroidal_deuteron_profile772)_ 3.22092349348269366e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_773___________________ (freq_plasma_larmor_toroidal_deuteron_profile773)_ 3.21910786580880284e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_774___________________ (freq_plasma_larmor_toroidal_deuteron_profile774)_ 3.21729428391257301e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_775___________________ (freq_plasma_larmor_toroidal_deuteron_profile775)_ 3.21548274433829784e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_776___________________ (freq_plasma_larmor_toroidal_deuteron_profile776)_ 3.21367324363805093e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_777___________________ (freq_plasma_larmor_toroidal_deuteron_profile777)_ 3.21186577837166302e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_778___________________ (freq_plasma_larmor_toroidal_deuteron_profile778)_ 3.21006034510669857e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_779___________________ (freq_plasma_larmor_toroidal_deuteron_profile779)_ 3.20825694041843638e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_780___________________ (freq_plasma_larmor_toroidal_deuteron_profile780)_ 3.20645556088984646e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_781___________________ (freq_plasma_larmor_toroidal_deuteron_profile781)_ 3.20465620311156996e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_782___________________ (freq_plasma_larmor_toroidal_deuteron_profile782)_ 3.20285886368189380e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_783___________________ (freq_plasma_larmor_toroidal_deuteron_profile783)_ 3.20106353920673579e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_784___________________ (freq_plasma_larmor_toroidal_deuteron_profile784)_ 3.19927022629961707e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_785___________________ (freq_plasma_larmor_toroidal_deuteron_profile785)_ 3.19747892158164419e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_786___________________ (freq_plasma_larmor_toroidal_deuteron_profile786)_ 3.19568962168148644e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_787___________________ (freq_plasma_larmor_toroidal_deuteron_profile787)_ 3.19390232323535569e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_788___________________ (freq_plasma_larmor_toroidal_deuteron_profile788)_ 3.19211702288698554e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_789___________________ (freq_plasma_larmor_toroidal_deuteron_profile789)_ 3.19033371728760712e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_790___________________ (freq_plasma_larmor_toroidal_deuteron_profile790)_ 3.18855240309593342e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_791___________________ (freq_plasma_larmor_toroidal_deuteron_profile791)_ 3.18677307697813436e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_792___________________ (freq_plasma_larmor_toroidal_deuteron_profile792)_ 3.18499573560781777e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_793___________________ (freq_plasma_larmor_toroidal_deuteron_profile793)_ 3.18322037566600628e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_794___________________ (freq_plasma_larmor_toroidal_deuteron_profile794)_ 3.18144699384112358e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_795___________________ (freq_plasma_larmor_toroidal_deuteron_profile795)_ 3.17967558682896197e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_796___________________ (freq_plasma_larmor_toroidal_deuteron_profile796)_ 3.17790615133267529e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_797___________________ (freq_plasma_larmor_toroidal_deuteron_profile797)_ 3.17613868406274505e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_798___________________ (freq_plasma_larmor_toroidal_deuteron_profile798)_ 3.17437318173697442e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_799___________________ (freq_plasma_larmor_toroidal_deuteron_profile799)_ 3.17260964108045325e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_800___________________ (freq_plasma_larmor_toroidal_deuteron_profile800)_ 3.17084805882555097e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_801___________________ (freq_plasma_larmor_toroidal_deuteron_profile801)_ 3.16908843171188496e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_802___________________ (freq_plasma_larmor_toroidal_deuteron_profile802)_ 3.16733075648630969e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_803___________________ (freq_plasma_larmor_toroidal_deuteron_profile803)_ 3.16557502990289144e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_804___________________ (freq_plasma_larmor_toroidal_deuteron_profile804)_ 3.16382124872289076e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_805___________________ (freq_plasma_larmor_toroidal_deuteron_profile805)_ 3.16206940971473753e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_806___________________ (freq_plasma_larmor_toroidal_deuteron_profile806)_ 3.16031950965402164e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_807___________________ (freq_plasma_larmor_toroidal_deuteron_profile807)_ 3.15857154532345980e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_808___________________ (freq_plasma_larmor_toroidal_deuteron_profile808)_ 3.15682551351288967e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_809___________________ (freq_plasma_larmor_toroidal_deuteron_profile809)_ 3.15508141101923548e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_810___________________ (freq_plasma_larmor_toroidal_deuteron_profile810)_ 3.15333923464650288e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_811___________________ (freq_plasma_larmor_toroidal_deuteron_profile811)_ 3.15159898120574802e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_812___________________ (freq_plasma_larmor_toroidal_deuteron_profile812)_ 3.14986064751506709e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_813___________________ (freq_plasma_larmor_toroidal_deuteron_profile813)_ 3.14812423039956801e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_814___________________ (freq_plasma_larmor_toroidal_deuteron_profile814)_ 3.14638972669135854e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_815___________________ (freq_plasma_larmor_toroidal_deuteron_profile815)_ 3.14465713322952501e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_816___________________ (freq_plasma_larmor_toroidal_deuteron_profile816)_ 3.14292644686010778e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_817___________________ (freq_plasma_larmor_toroidal_deuteron_profile817)_ 3.14119766443609260e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_818___________________ (freq_plasma_larmor_toroidal_deuteron_profile818)_ 3.13947078281738125e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_819___________________ (freq_plasma_larmor_toroidal_deuteron_profile819)_ 3.13774579887077846e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_820___________________ (freq_plasma_larmor_toroidal_deuteron_profile820)_ 3.13602270946997032e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_821___________________ (freq_plasma_larmor_toroidal_deuteron_profile821)_ 3.13430151149550863e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_822___________________ (freq_plasma_larmor_toroidal_deuteron_profile822)_ 3.13258220183478706e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_823___________________ (freq_plasma_larmor_toroidal_deuteron_profile823)_ 3.13086477738202624e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_824___________________ (freq_plasma_larmor_toroidal_deuteron_profile824)_ 3.12914923503825590e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_825___________________ (freq_plasma_larmor_toroidal_deuteron_profile825)_ 3.12743557171129026e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_826___________________ (freq_plasma_larmor_toroidal_deuteron_profile826)_ 3.12572378431571759e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_827___________________ (freq_plasma_larmor_toroidal_deuteron_profile827)_ 3.12401386977287568e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_828___________________ (freq_plasma_larmor_toroidal_deuteron_profile828)_ 3.12230582501083501e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_829___________________ (freq_plasma_larmor_toroidal_deuteron_profile829)_ 3.12059964696438089e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_830___________________ (freq_plasma_larmor_toroidal_deuteron_profile830)_ 3.11889533257499486e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_831___________________ (freq_plasma_larmor_toroidal_deuteron_profile831)_ 3.11719287879083902e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_832___________________ (freq_plasma_larmor_toroidal_deuteron_profile832)_ 3.11549228256672993e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_833___________________ (freq_plasma_larmor_toroidal_deuteron_profile833)_ 3.11379354086413085e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_834___________________ (freq_plasma_larmor_toroidal_deuteron_profile834)_ 3.11209665065112598e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_835___________________ (freq_plasma_larmor_toroidal_deuteron_profile835)_ 3.11040160890240632e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_836___________________ (freq_plasma_larmor_toroidal_deuteron_profile836)_ 3.10870841259924658e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_837___________________ (freq_plasma_larmor_toroidal_deuteron_profile837)_ 3.10701705872949809e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_838___________________ (freq_plasma_larmor_toroidal_deuteron_profile838)_ 3.10532754428755678e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_839___________________ (freq_plasma_larmor_toroidal_deuteron_profile839)_ 3.10363986627435759e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_840___________________ (freq_plasma_larmor_toroidal_deuteron_profile840)_ 3.10195402169734687e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_841___________________ (freq_plasma_larmor_toroidal_deuteron_profile841)_ 3.10027000757047683e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_842___________________ (freq_plasma_larmor_toroidal_deuteron_profile842)_ 3.09858782091417052e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_843___________________ (freq_plasma_larmor_toroidal_deuteron_profile843)_ 3.09690745875532366e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_844___________________ (freq_plasma_larmor_toroidal_deuteron_profile844)_ 3.09522891812727228e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_845___________________ (freq_plasma_larmor_toroidal_deuteron_profile845)_ 3.09355219606978223e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_846___________________ (freq_plasma_larmor_toroidal_deuteron_profile846)_ 3.09187728962902948e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_847___________________ (freq_plasma_larmor_toroidal_deuteron_profile847)_ 3.09020419585758559e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_848___________________ (freq_plasma_larmor_toroidal_deuteron_profile848)_ 3.08853291181439534e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_849___________________ (freq_plasma_larmor_toroidal_deuteron_profile849)_ 3.08686343456476554e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_850___________________ (freq_plasma_larmor_toroidal_deuteron_profile850)_ 3.08519576118034348e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_851___________________ (freq_plasma_larmor_toroidal_deuteron_profile851)_ 3.08352988873910159e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_852___________________ (freq_plasma_larmor_toroidal_deuteron_profile852)_ 3.08186581432531923e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_853___________________ (freq_plasma_larmor_toroidal_deuteron_profile853)_ 3.08020353502956666e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_854___________________ (freq_plasma_larmor_toroidal_deuteron_profile854)_ 3.07854304794868827e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_855___________________ (freq_plasma_larmor_toroidal_deuteron_profile855)_ 3.07688435018578470e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_856___________________ (freq_plasma_larmor_toroidal_deuteron_profile856)_ 3.07522743885019757e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_857___________________ (freq_plasma_larmor_toroidal_deuteron_profile857)_ 3.07357231105749086e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_858___________________ (freq_plasma_larmor_toroidal_deuteron_profile858)_ 3.07191896392943338e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_859___________________ (freq_plasma_larmor_toroidal_deuteron_profile859)_ 3.07026739459398761e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_860___________________ (freq_plasma_larmor_toroidal_deuteron_profile860)_ 3.06861760018528625e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_861___________________ (freq_plasma_larmor_toroidal_deuteron_profile861)_ 3.06696957784361765e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_862___________________ (freq_plasma_larmor_toroidal_deuteron_profile862)_ 3.06532332471541464e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_863___________________ (freq_plasma_larmor_toroidal_deuteron_profile863)_ 3.06367883795322776e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_864___________________ (freq_plasma_larmor_toroidal_deuteron_profile864)_ 3.06203611471571922e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_865___________________ (freq_plasma_larmor_toroidal_deuteron_profile865)_ 3.06039515216764025e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_866___________________ (freq_plasma_larmor_toroidal_deuteron_profile866)_ 3.05875594747981578e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_867___________________ (freq_plasma_larmor_toroidal_deuteron_profile867)_ 3.05711849782913104e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_868___________________ (freq_plasma_larmor_toroidal_deuteron_profile868)_ 3.05548280039851107e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_869___________________ (freq_plasma_larmor_toroidal_deuteron_profile869)_ 3.05384885237690695e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_870___________________ (freq_plasma_larmor_toroidal_deuteron_profile870)_ 3.05221665095928200e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_871___________________ (freq_plasma_larmor_toroidal_deuteron_profile871)_ 3.05058619334658980e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_872___________________ (freq_plasma_larmor_toroidal_deuteron_profile872)_ 3.04895747674576454e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_873___________________ (freq_plasma_larmor_toroidal_deuteron_profile873)_ 3.04733049836969897e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_874___________________ (freq_plasma_larmor_toroidal_deuteron_profile874)_ 3.04570525543723591e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_875___________________ (freq_plasma_larmor_toroidal_deuteron_profile875)_ 3.04408174517314322e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_876___________________ (freq_plasma_larmor_toroidal_deuteron_profile876)_ 3.04245996480810717e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_877___________________ (freq_plasma_larmor_toroidal_deuteron_profile877)_ 3.04083991157870889e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_878___________________ (freq_plasma_larmor_toroidal_deuteron_profile878)_ 3.03922158272741735e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_879___________________ (freq_plasma_larmor_toroidal_deuteron_profile879)_ 3.03760497550256215e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_880___________________ (freq_plasma_larmor_toroidal_deuteron_profile880)_ 3.03599008715832941e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_881___________________ (freq_plasma_larmor_toroidal_deuteron_profile881)_ 3.03437691495473757e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_882___________________ (freq_plasma_larmor_toroidal_deuteron_profile882)_ 3.03276545615762994e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_883___________________ (freq_plasma_larmor_toroidal_deuteron_profile883)_ 3.03115570803865008e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_884___________________ (freq_plasma_larmor_toroidal_deuteron_profile884)_ 3.02954766787523478e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_885___________________ (freq_plasma_larmor_toroidal_deuteron_profile885)_ 3.02794133295059204e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_886___________________ (freq_plasma_larmor_toroidal_deuteron_profile886)_ 3.02633670055369213e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_887___________________ (freq_plasma_larmor_toroidal_deuteron_profile887)_ 3.02473376797924601e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_888___________________ (freq_plasma_larmor_toroidal_deuteron_profile888)_ 3.02313253252769485e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_889___________________ (freq_plasma_larmor_toroidal_deuteron_profile889)_ 3.02153299150519371e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_890___________________ (freq_plasma_larmor_toroidal_deuteron_profile890)_ 3.01993514222359397e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_891___________________ (freq_plasma_larmor_toroidal_deuteron_profile891)_ 3.01833898200043179e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_892___________________ (freq_plasma_larmor_toroidal_deuteron_profile892)_ 3.01674450815890990e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_893___________________ (freq_plasma_larmor_toroidal_deuteron_profile893)_ 3.01515171802788638e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_894___________________ (freq_plasma_larmor_toroidal_deuteron_profile894)_ 3.01356060894185565e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_895___________________ (freq_plasma_larmor_toroidal_deuteron_profile895)_ 3.01197117824093737e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_896___________________ (freq_plasma_larmor_toroidal_deuteron_profile896)_ 3.01038342327085771e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_897___________________ (freq_plasma_larmor_toroidal_deuteron_profile897)_ 3.00879734138293825e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_898___________________ (freq_plasma_larmor_toroidal_deuteron_profile898)_ 3.00721292993407920e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_899___________________ (freq_plasma_larmor_toroidal_deuteron_profile899)_ 3.00563018628674559e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_900___________________ (freq_plasma_larmor_toroidal_deuteron_profile900)_ 3.00404910780895129e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_901___________________ (freq_plasma_larmor_toroidal_deuteron_profile901)_ 3.00246969187424667e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_902___________________ (freq_plasma_larmor_toroidal_deuteron_profile902)_ 3.00089193586170115e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_903___________________ (freq_plasma_larmor_toroidal_deuteron_profile903)_ 2.99931583715589121e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_904___________________ (freq_plasma_larmor_toroidal_deuteron_profile904)_ 2.99774139314688519e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_905___________________ (freq_plasma_larmor_toroidal_deuteron_profile905)_ 2.99616860123022906e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_906___________________ (freq_plasma_larmor_toroidal_deuteron_profile906)_ 2.99459745880693011e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_907___________________ (freq_plasma_larmor_toroidal_deuteron_profile907)_ 2.99302796328344718e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_908___________________ (freq_plasma_larmor_toroidal_deuteron_profile908)_ 2.99146011207166947e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_909___________________ (freq_plasma_larmor_toroidal_deuteron_profile909)_ 2.98989390258890986e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_910___________________ (freq_plasma_larmor_toroidal_deuteron_profile910)_ 2.98832933225788400e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_911___________________ (freq_plasma_larmor_toroidal_deuteron_profile911)_ 2.98676639850670360e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_912___________________ (freq_plasma_larmor_toroidal_deuteron_profile912)_ 2.98520509876885340e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_913___________________ (freq_plasma_larmor_toroidal_deuteron_profile913)_ 2.98364543048318550e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_914___________________ (freq_plasma_larmor_toroidal_deuteron_profile914)_ 2.98208739109389856e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_915___________________ (freq_plasma_larmor_toroidal_deuteron_profile915)_ 2.98053097805053070e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_916___________________ (freq_plasma_larmor_toroidal_deuteron_profile916)_ 2.97897618880793788e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_917___________________ (freq_plasma_larmor_toroidal_deuteron_profile917)_ 2.97742302082628645e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_918___________________ (freq_plasma_larmor_toroidal_deuteron_profile918)_ 2.97587147157103531e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_919___________________ (freq_plasma_larmor_toroidal_deuteron_profile919)_ 2.97432153851292580e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_920___________________ (freq_plasma_larmor_toroidal_deuteron_profile920)_ 2.97277321912796274e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_921___________________ (freq_plasma_larmor_toroidal_deuteron_profile921)_ 2.97122651089740768e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_922___________________ (freq_plasma_larmor_toroidal_deuteron_profile922)_ 2.96968141130775698e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_923___________________ (freq_plasma_larmor_toroidal_deuteron_profile923)_ 2.96813791785073616e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_924___________________ (freq_plasma_larmor_toroidal_deuteron_profile924)_ 2.96659602802328132e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_925___________________ (freq_plasma_larmor_toroidal_deuteron_profile925)_ 2.96505573932752684e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_926___________________ (freq_plasma_larmor_toroidal_deuteron_profile926)_ 2.96351704927079268e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_927___________________ (freq_plasma_larmor_toroidal_deuteron_profile927)_ 2.96197995536556840e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_928___________________ (freq_plasma_larmor_toroidal_deuteron_profile928)_ 2.96044445512950607e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_929___________________ (freq_plasma_larmor_toroidal_deuteron_profile929)_ 2.95891054608539678e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_930___________________ (freq_plasma_larmor_toroidal_deuteron_profile930)_ 2.95737822576116845e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_931___________________ (freq_plasma_larmor_toroidal_deuteron_profile931)_ 2.95584749168986343e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_932___________________ (freq_plasma_larmor_toroidal_deuteron_profile932)_ 2.95431834140963107e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_933___________________ (freq_plasma_larmor_toroidal_deuteron_profile933)_ 2.95279077246371098e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_934___________________ (freq_plasma_larmor_toroidal_deuteron_profile934)_ 2.95126478240042217e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_935___________________ (freq_plasma_larmor_toroidal_deuteron_profile935)_ 2.94974036877314933e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_936___________________ (freq_plasma_larmor_toroidal_deuteron_profile936)_ 2.94821752914032862e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_937___________________ (freq_plasma_larmor_toroidal_deuteron_profile937)_ 2.94669626106543690e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_938___________________ (freq_plasma_larmor_toroidal_deuteron_profile938)_ 2.94517656211697645e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_939___________________ (freq_plasma_larmor_toroidal_deuteron_profile939)_ 2.94365842986846231e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_940___________________ (freq_plasma_larmor_toroidal_deuteron_profile940)_ 2.94214186189841144e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_941___________________ (freq_plasma_larmor_toroidal_deuteron_profile941)_ 2.94062685579032712e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_942___________________ (freq_plasma_larmor_toroidal_deuteron_profile942)_ 2.93911340913269036e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_943___________________ (freq_plasma_larmor_toroidal_deuteron_profile943)_ 2.93760151951893829e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_944___________________ (freq_plasma_larmor_toroidal_deuteron_profile944)_ 2.93609118454746418e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_945___________________ (freq_plasma_larmor_toroidal_deuteron_profile945)_ 2.93458240182159059e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_946___________________ (freq_plasma_larmor_toroidal_deuteron_profile946)_ 2.93307516894957237e+07 
