 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_________________________________________________________ (procver)_____________________     "3.1.0"
 Plasma_surface_area_(m2)_________________________________________________ (a_plasma_surface)_____________ 1.17384277712455923e+03 OP
 Plasma_volume_(m3)_______________________________________________________ (vol_plasma)___________________ 1.88817115399566910e+03 OP
 Plasma_current_scaling_law_used_________________________________________ (i_plasma_current)____________              4    
 Plasma_current_(MA)______________________________________________________ (plasma_current_MA)____________ 1.66341247884512136e+01 OP
 Current_density_profile_factor___________________________________________ (alphaj)_______________________ 2.89015854807170491e+00 OP
 On-axis_plasma_current_density_(A/m2)____________________________________ (j_plasma_0)___________________ 9.33706395811769878e+05 OP
 Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 1.44036605527633044e+00 OP
 Vertical_field_at_plasma_(T)_____________________________________________ (bvert)________________________ -7.67191958106477889e-01 OP
 Vacuum_toroidal_field_at_R_(T)___________________________________________ (bt)___________________________ 5.18101056085549683e+00
 Average_poloidal_field_(T)_______________________________________________ (bp)___________________________ 8.68017898734326332e-01 OP
 Total_field_(sqrt(bp^2_+_bt^2))_(T)______________________________________ (btot)_________________________ 5.25322048882581605e+00 OP
 Safety_factor_on_axis____________________________________________________ (q0)___________________________ 1.00000000000000000e+00
 Safety_factor_at_95%_flux_surface________________________________________ (q95)__________________________ 3.51875542478804926e+00
 Cylindrical_safety_factor_(qcyl)_________________________________________ (qstar)________________________ 3.89015854807170491e+00 OP
 Upper_limit_on_thermal_beta______________________________________________ (beta_max)_____________________ 6.93664732674068724e-02 OP
 Total_plasma_beta________________________________________________________ (beta)_________________________ 3.52611716380295190e-02
 Lower_limit_on_thermal_beta______________________________________________ (beta_min)_____________________ 0.00000000000000000e+00 IP
 Upper_limit_on_poloidal_beta_____________________________________________ (beta_poloidal_max)____________ 1.90000000000000002e-01 IP
 Total_poloidal_beta______________________________________________________ (beta_poloidal)________________ 1.29148877706083165e+00 OP
 Total_toroidal_beta______________________________________________________ (beta_toroidal)________________ 3.62509208044380291e-02 OP
 Fast_alpha_beta__________________________________________________________ (beta_fast_alpha)______________ 4.42417384137724738e-03 OP
 Neutral_Beam_ion_beta____________________________________________________ (beta_beam)____________________ 0.00000000000000000e+00 OP
 Ratio_of_fast_alpha_and_beam_beta_to_thermal_beta________________________ (f_beta_alpha_beam_thermal)____ 1.43469668174297599e-01 OP
 Thermal_beta_____________________________________________________________ (beta_thermal)_________________ 3.08369977966522699e-02 OP
 Thermal_poloidal_beta____________________________________________________ (beta_thermal_poloidal)________ 1.12944734172342875e+00 OP
 Thermal_toroidal_beta____________________________________________________ (beta_thermal_toroidal)________ 3.17025644084792182e-02 OP
 Poloidal_beta_and_inverse_aspect_ratio___________________________________ (beta_poloidal_eps)____________ 4.30496259020277217e-01 OP
 Poloidal_beta_and_inverse_aspect_ratio_upper_limit_______________________ (beta_poloidal_eps_max)________ 1.37999999999999989e+00
 Beta_g_coefficient_______________________________________________________ (beta_norm_max)________________ 5.76146422110532175e+00 OP
 Normalised_total_beta____________________________________________________ (beta_norm_total)______________ 2.92873443347187523e+00 OP
 Normalised_thermal_beta__________________________________________________ (beta_norm_thermal)____________ 2.56126989196660659e+00 OP
 Normalised_toroidal_beta_________________________________________________ (beta_norm_toroidal)___________ 3.01094135767499482e+00 OP
 Normalised_poloidal_beta_________________________________________________ (beta_norm_poloidal)___________ 1.07268915810532931e+02 OP
 Plasma_thermal_energy_derived_from_thermal_beta_(J)______________________ (e_plasma_beta_thermal)________ 9.58994477764904499e+08 OP
 Plasma_thermal_energy_derived_from_the_total_beta_(J)____________________ (e_plasma_beta)________________ 1.09658109727081895e+09 OP
 Volume_averaged_electron_temperature_(keV)_______________________________ (te)___________________________ 1.25533764956152627e+01
 Ratio_of_ion_to_electron_volume-averaged_temperature_____________________ (tratio)_______________________ 1.00000000000000000e+00 IP
 Electron_temperature_on_axis_(keV)_______________________________________ (te0)__________________________ 2.59376374086208621e+01 OP
 Ion_temperature_(keV)____________________________________________________ (ti)___________________________ 1.25533764956152627e+01
 Ion_temperature_on_axis_(keV)____________________________________________ (ti0)__________________________ 2.59376374086208621e+01 OP
 Electron_temp.,_density_weighted_(keV)___________________________________ (ten)__________________________ 1.38806215552321071e+01 OP
 Volume_averaged_electron_number_density_(/m3)____________________________ (dene)_________________________ 8.06808698508775916e+19
 Electron_number_density_on_axis_(/m3)____________________________________ (ne0)__________________________ 1.06122749768303198e+20 OP
 Line-averaged_electron_number_density_(/m3)______________________________ (dnla)_________________________ 8.93498520200001618e+19 OP
 Plasma_pressure_on_axis_(Pa)_____________________________________________ (p0)___________________________ 8.32229259866104228e+05 OP
 Volume_averaged_plasma_pressure_(Pa)_____________________________________ (vol_avg_pressure)_____________ 2.41225872424957721e+05 OP
 Line-averaged_electron_density_/_Greenwald_density_______________________ (dnla_gw)______________________ 1.19999992689834900e+00 OP
 Total_Ion_number_density_(/m3)___________________________________________ (nd_ions_total)________________ 7.15715660237586596e+19 OP
 Fuel_ion_number_density_(/m3)____________________________________________ (nd_fuel_ions)_________________ 6.46607408696116265e+19 OP
 Total_impurity_number_density_with_Z_>_2_(no_He)_(/m3)___________________ (nd_impurities)________________ 4.72715145019118720e+16 OP
 Helium_ion_number_density_(thermalised_ions_only)_(/m3)__________________ (nd_alphas)____________________ 6.84531452058861978e+18 OP
 Helium_ion_density_(thermalised_ions_only)_/_electron_number_density_____ (f_nd_alpha_electron)__________ 8.48443321600375749e-02
 Proton_number_density_(/m3)______________________________________________ (nd_protons)___________________ 1.82391190564911320e+16 OP
 Proton_number_density_/_electron_number_density__________________________ (f_nd_protium_electrons)_______ 0.00000000000000000e+00 OP
 Hot_beam_ion_number_density_(/m3)________________________________________ (nd_beam_ions)_________________ 0.00000000000000000e+00 OP
 Hot_beam_ion_number_density_/_electron_density___________________________ (f_nd_beam_electron)___________ 0.00000000000000000e+00 OP
 H__concentration_________________________________________________________ (fimp(01))_____________________ 8.01664385971720961e-01 OP
 He_concentration_________________________________________________________ (fimp(02))_____________________ 8.48443321600375749e-02
 Be_concentration_________________________________________________________ (fimp(03))_____________________ 0.00000000000000000e+00
 C__concentration_________________________________________________________ (fimp(04))_____________________ 0.00000000000000000e+00
 N__concentration_________________________________________________________ (fimp(05))_____________________ 0.00000000000000000e+00
 O__concentration_________________________________________________________ (fimp(06))_____________________ 0.00000000000000000e+00
 Ne_concentration_________________________________________________________ (fimp(07))_____________________ 0.00000000000000000e+00
 Si_concentration_________________________________________________________ (fimp(08))_____________________ 0.00000000000000000e+00
 Ar_concentration_________________________________________________________ (fimp(09))_____________________ 0.00000000000000000e+00
 Fe_concentration_________________________________________________________ (fimp(10))_____________________ 0.00000000000000000e+00
 Ni_concentration_________________________________________________________ (fimp(11))_____________________ 0.00000000000000000e+00
 Kr_concentration_________________________________________________________ (fimp(12))_____________________ 0.00000000000000000e+00
 Xe_concentration_________________________________________________________ (fimp(13))_____________________ 5.80907348164240033e-04
 W__concentration_________________________________________________________ (fimp(14))_____________________ 4.99999999999999956e-06
 Average_mass_of_all_ions_(amu)___________________________________________ (m_ions_total_amu)_____________ 2.74171357561134599e+00 OP
 Average_mass_of_all_fuel_ions_(amu)______________________________________ (m_fuel_amu)___________________ 2.51452696323394775e+00 OP
 Average_mass_of_all_beam_ions_(amu)______________________________________ (m_beam_amu)___________________ 2.01355414449524872e+00 OP
 Effective_charge_________________________________________________________ (zeff)_________________________ 2.54205749685292348e+00 OP
 Mass-weighted_Effective_charge___________________________________________ (zeffai)_______________________ 4.27569181732327053e-01 OP
 Density_profile_factor___________________________________________________ (alphan)_______________________ 1.00000000000000000e+00
 Plasma_profile_model____________________________________________________ (ipedestal)___________________              1    
 Density_pedestal_r/a_location____________________________________________ (rhopedn)______________________ 9.40000000000000058e-01
 Electron_density_pedestal_height_(/m3)___________________________________ (neped)________________________ 6.32894823696381379e+19 OP
 Electron_density_at_pedestal_/_nGW_______________________________________ (fgwped_out)___________________ 8.49999999999999756e-01
 Temperature_pedestal_r/a_location________________________________________ (rhopedt)______________________ 9.40000000000000058e-01
 Electron_temp._pedestal_height_(keV)_____________________________________ (teped)________________________ 5.50000000000000000e+00
 Electron_temp._at_separatrix_(keV)_______________________________________ (tesep)________________________ 1.00000000000000006e-01
 Electron_density_at_separatrix_(/m3)_____________________________________ (nesep)________________________ 3.72291072762577388e+19
 Electron_density_at_separatrix_/_nGW_____________________________________ (fgwsep_out)___________________ 5.00000000000000000e-01
 Temperature_profile_index________________________________________________ (alphat)_______________________ 1.44999999999999996e+00
 Temperature_profile_index_beta___________________________________________ (tbeta)________________________ 2.00000000000000000e+00
 Pressure_profile_index___________________________________________________ (alphap)_______________________ 2.45000000000000018e+00
 Old_ASDEX_model__________________________________________________________ (dlimit(1))____________________ 5.29564904018406031e+19 OP
 Borrass_ITER_model_I_____________________________________________________ (dlimit(2))____________________ 1.09473436393628385e+20 OP
 Borrass_ITER_model_II____________________________________________________ (dlimit(3))____________________ 4.33652209267992986e+19 OP
 JET_edge_radiation_model_________________________________________________ (dlimit(4))____________________ 1.91549106689626027e+21 OP
 JET_simplified_model_____________________________________________________ (dlimit(5))____________________ 4.24672051123300073e+20 OP
 Hugill-Murakami_Mq_model_________________________________________________ (dlimit(6))____________________ 4.99434389707295621e+19 OP
 Greenwald_model__________________________________________________________ (dlimit(7))____________________ 7.44582145525154775e+19 OP
 ASDEX_New________________________________________________________________ (dlimit(8))____________________ 8.68905955395897786e+20 OP
 Density_limit_from_scaling_(/m3)_________________________________________ (dnelimt)______________________ 7.44582145525154775e+19 OP
 Density_limit_(enforced)_(/m3)___________________________________________ (boundu(9)*dnelimt)____________ 7.44582145525154775e+19 OP
 Deuterium_fuel_fraction__________________________________________________ (f_deuterium)__________________ 5.00000000000000000e-01
 Tritium_fuel_fraction____________________________________________________ (f_tritium)____________________ 5.00000000000000000e-01
 3-Helium_fuel_fraction___________________________________________________ (f_helium3)____________________ 0.00000000000000000e+00
 Total_fusion_power_(MW)__________________________________________________ (fusion_power)_________________ 1.62555453443101965e+03 OP
 Fusion_rate_density:_total_(particles/m3/sec)____________________________ (fusion_rate_density_total)____ 3.06913524328591168e+17 OP
 Fusion_rate_density:_plasma_(particles/m3/sec)___________________________ (fusion_rate_density_plasma)___ 3.06913524328591168e+17 OP
 D-T_fusion_power:_total_(MW)_____________________________________________ (dt_power_total)_______________ 1.62359947659017030e+03 OP
 D-T_fusion_power:_plasma_(MW)____________________________________________ (dt_power_plasma)______________ 1.62359947659017030e+03 OP
 D-D_fusion_power_(MW)____________________________________________________ (dd_power)_____________________ 1.95505784084914569e+00 OP
 D-D_branching_ratio_for_tritium_producing_reactions______________________ (f_dd_branching_trit)__________ 4.74586317632245847e-01 OP
 D-He3_fusion_power_(MW)__________________________________________________ (dhe3_power)___________________ 0.00000000000000000e+00 OP
 Alpha_rate_density:_total_(particles/m3/sec)_____________________________ (alpha_rate_density_total)_____ 3.05126467275252992e+17 OP
 Alpha_rate_density:_plasma_(particles/m3/sec)____________________________ (alpha_rate_density_plasma)____ 3.05126467275252992e+17 OP
 Alpha_power:_total_(MW)__________________________________________________ (alpha_power_total)____________ 3.26868643534177750e+02 OP
 Alpha_power_density:_total_(MW/m^3)______________________________________ (alpha_power_density_total)____ 1.73113884746344066e-01 OP
 Alpha_power:_plasma_only_(MW)____________________________________________ (alpha_power_plasma)___________ 3.26868643534177750e+02 OP
 Alpha_power_density:_plasma_(MW/m^3)_____________________________________ (alpha_power_density_plasma)___ 1.73113884746344066e-01 OP
 Alpha_power:_beam-plasma_(MW)____________________________________________ (alpha_power_beams)____________ 0.00000000000000000e+00 OP
 Alpha_power_per_unit_volume_transferred_to_electrons_(MW/m3)_____________ (alpha_power_electron_density)_ 1.17995900106663235e-01 OP
 Alpha_power_per_unit_volume_transferred_to_ions_(MW/m3)__________________ (alpha_power_ions_density)_____ 4.64622904023636180e-02 OP
 Neutron_power:_total_(MW)________________________________________________ (neutron_power_total)__________ 1.29745259720735976e+03 OP
 Neutron_power_density:_total_(MW/m^3)____________________________________ (neutron_power_density_total)__ 6.87147769661529129e-01 OP
 Neutron_power:_plasma_only_(MW)__________________________________________ (neutron_power_plasma)_________ 1.29745259720735976e+03 OP
 Neutron_power_density:_plasma_(MW/m^3)___________________________________ (neutron_power_density_plasma)_ 6.87147769661529129e-01 OP
 Neutron_power:_beam-plasma_(MW)__________________________________________ (neutron_power_beams)__________ 0.00000000000000000e+00 OP
 Charged_particle_power_(excluding_alphas)_(MW)___________________________ (non_alpha_charged_power)______ 1.23329368948194240e+00 OP
 Total_charged_particle_power_(including_alphas)_(MW)_____________________ (charged_particle_power)_______ 3.28101937223659718e+02 OP
 Total_power_deposited_in_plasma_(MW)_____________________________________ (tot_power_plasma)_____________ 3.91562361013337181e+02 OP
 Synchrotron_radiation_power_(MW)_________________________________________ (pden_plasma_sync_mw*vol_plasma)_ 1.57658057698255156e+01 OP
 Synchrotron_wall_reflectivity_factor_____________________________________ (f_sync_reflect)_______________ 6.00000000000000089e-01
 Normalised_minor_radius_defining_'core'__________________________________ (coreradius)___________________ 7.50000000000000111e-01
 Fraction_of_core_radiation_subtracted_from_P_L___________________________ (coreradiationfraction)________ 6.00000000000000089e-01
 Radiation_power_from_inner_zone_(MW)_____________________________________ (p_plasma_inner_rad_mw)________ 9.24398922068245668e+01 OP
 Radiation_power_from_outer_zone_(MW)_____________________________________ (p_plasma_outer_rad_mw)________ 1.36123150789110241e+02 OP
 Total_radiation_power_from_inside_LCFS_(MW)______________________________ (p_plasma_rad_mw)______________ 2.28563042995934808e+02 OP
 LCFS_radiation_fraction_=_total_radiation_in_LCFS_/_total_power_deposited_in_plasma_ (rad_fraction_LCFS)____________ 5.83720668157248213e-01 OP
 Nominal_mean_radiation_load_on_inside_surface_of_reactor_(MW/m2)_________ (pflux_fw_rad_mw)______________ 1.79136425809388378e-01 OP
 Peaking_factor_for_radiation_wall_load___________________________________ (f_fw_rad_max)_________________ 3.33000000000000007e+00 IP
 Maximum_permitted_radiation_wall_load_(MW/m^2)___________________________ (maxradwallload)_______________ 1.00000000000000000e+00 IP
 Peak_radiation_wall_load_(MW/m^2)________________________________________ (pflux_fw_rad_max_mw)__________ 5.96524297945263293e-01 OP
 Fast_alpha_particle_power_incident_on_the_first_wall_(MW)________________ (palpfwmw)_____________________ 1.63434321767089017e+01 OP
 Nominal_mean_neutron_load_on_inside_surface_of_reactor_(MW/m2)___________ (wallmw)_______________________ 1.01687927266950284e+00 OP
 Power_incident_on_the_divertor_targets_(MW)______________________________ (ptarmw)_______________________ 3.25998636034804647e+01 OP
 Fraction_of_power_to_the_lower_divertor__________________________________ (ftar)_________________________ 1.00000000000000000e+00 IP
 Outboard_side_heat_flux_decay_length_(m)_________________________________ (lambdaio)_____________________ 1.57000000000000000e-03 OP
 Fraction_of_power_on_the_inner_targets___________________________________ (fio)__________________________ 4.09999999999999976e-01 OP
 Fraction_of_power_incident_on_the_lower_inner_target_____________________ (fLI)__________________________ 4.09999999999999976e-01 OP
 Fraction_of_power_incident_on_the_lower_outer_target_____________________ (fLO)__________________________ 5.90000000000000080e-01 OP
 Power_incident_on_the_lower_inner_target_(MW)____________________________ (pLImw)________________________ 1.33659440774269900e+01 OP
 Power_incident_on_the_lower_outer_target_(MW)____________________________ (pLOmw)________________________ 1.92339195260534765e+01 OP
 Ohmic_heating_power_(MW)_________________________________________________ (p_plasma_ohmic_mw)____________ 6.23277814704210731e-01 OP
 Fraction_of_alpha_power_deposited_in_plasma______________________________ (f_alpha_plasma)_______________ 9.49999999999999956e-01 IP
 Fraction_of_alpha_power_to_electrons_____________________________________ (f_alpha_electron)_____________ 7.17482660738545719e-01 OP
 Fraction_of_alpha_power_to_ions__________________________________________ (f_alpha_ion)__________________ 2.82517339261454281e-01 OP
 Ion_transport_(MW)_______________________________________________________ (p_ion_transport_loss_mw)______ 1.40612949366780441e+02 OP
 Electron_transport_(MW)__________________________________________________ (p_electron_transport_loss_mw)_ 1.58509526862151915e+02 OP
 Injection_power_to_ions_(MW)_____________________________________________ (pinjimw)______________________ 0.00000000000000000e+00 OP
 Injection_power_to_electrons_(MW)________________________________________ (pinjemw)______________________ 7.91805781516821128e+01 OP
 Ignited_plasma_switch_(0=not_ignited,_1=ignited)________________________ (ignite)______________________              0    
 Power_into_divertor_zone_via_charged_particles_(MW)______________________ (pdivt)________________________ 1.62999318017402373e+02 OP
 Psep_/_R_ratio_(MW/m)____________________________________________________ (pdivt/rmajor)_________________ 2.03749147521752967e+01 OP
 Psep_Bt_/_qAR_ratio_(MWT/m)______________________________________________ (pdivtbt_over_qar)_____________ 9.99999865140851618e+00 OP
 ITER_1996_scaling:_nominal_(MW)__________________________________________ (l_h_threshold_powers(1))______ 1.37128379395815330e+02 OP
 ITER_1996_scaling:_upper_bound_(MW)______________________________________ (l_h_threshold_powers(2))______ 3.31881931546365934e+02 OP
 ITER_1996_scaling:_lower_bound_(MW)______________________________________ (l_h_threshold_powers(3))______ 5.66592834679654374e+01 OP
 ITER_1997_scaling_(1)_(MW)_______________________________________________ (l_h_threshold_powers(4))______ 2.10605907167287995e+02 OP
 ITER_1997_scaling_(2)_(MW)_______________________________________________ (l_h_threshold_powers(5))______ 1.68770671340600160e+02 OP
 Martin_2008_scaling:_nominal_(MW)________________________________________ (l_h_threshold_powers(6))______ 9.51787042826975807e+01 OP
 Martin_2008_scaling:_95%_upper_bound_(MW)________________________________ (l_h_threshold_powers(7))______ 1.20994801114738223e+02 OP
 Martin_2008_scaling:_95%_lower_bound_(MW)________________________________ (l_h_threshold_powers(8))______ 7.48708677307686088e+01 OP
 Snipes_2000_scaling:_nominal_(MW)________________________________________ (l_h_threshold_powers(9))______ 6.62026257778860128e+01 OP
 Snipes_2000_scaling:_upper_bound_(MW)____________________________________ (l_h_threshold_powers(10))_____ 9.70512788982533721e+01 OP
 Snipes_2000_scaling:_lower_bound_(MW)____________________________________ (l_h_threshold_powers(11))_____ 4.47982776715493927e+01 OP
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)______________________ (l_h_threshold_powers(12))_____ 3.04754672140153673e+01 OP
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)__________________ (l_h_threshold_powers(13))_____ 4.23516344755037650e+01 OP
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)__________________ (l_h_threshold_powers(14))_____ 2.17757773463974367e+01 OP
 Hubbard_2012_L-I_threshold_-_nominal_(MW)________________________________ (l_h_threshold_powers(15))_____ 2.75570933636298143e+01 OP
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)____________________________ (l_h_threshold_powers(16))_____ 1.43217644829055963e+01 OP
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)____________________________ (l_h_threshold_powers(17))_____ 5.30237315072607913e+01 OP
 Hubbard_2017_L-I_threshold_______________________________________________ (l_h_threshold_powers(18))_____ 2.60595281762296224e+02 OP
 Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)_________________ (l_h_threshold_powers(19))_____ 9.51787042826975807e+01 OP
 Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)_________ (l_h_threshold_powers(20))_____ 1.20994801114738223e+02 OP
 Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)_________ (l_h_threshold_powers(21))_____ 7.48708677307686088e+01 OP
 L-H_threshold_power_(enforced)_(MW)______________________________________ (boundl(103)*p_l_h_threshold_mw)_ 9.51787042826975807e+01 OP
 L-H_threshold_power_(MW)_________________________________________________ (p_l_h_threshold_mw)___________ 9.51787042826975807e+01 OP
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor_____________________________________________________ (hfact)________________________ 1.19522247497457523e+00
 Global_thermal_energy_confinement_time,_from_scaling_(s)_________________ (t_energy_confinement)_________ 3.20602664348549871e+00 OP
 Directly_calculated_total_energy_confinement_time_(s)____________________ (t_energy_confinement_beta)____ 3.66599373710084731e+00 OP
 Ion_energy_confinement_time,_from_scaling_(s)____________________________ (t_ion_energy_confinement)_____ 3.20602664348549915e+00 OP
 Electron_energy_confinement_time,_from_scaling_(s)_______________________ (t_electron_energy_confinement)_ 3.20602664348549871e+00 OP
 Fusion_double_product_(s/m3)_____________________________________________ (ntau)_________________________ 2.58665018361499451e+20 OP
 Lawson_Triple_product_(keV_s/m3)_________________________________________ (nTtau)________________________ 3.24711936173713759e+21 OP
 Transport_loss_power_assumed_in_scaling_law_(MW)_________________________ (p_plasma_loss_mw)_____________ 2.99122468806512643e+02 OP
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (i_rad_loss)__________________              1    
 Radiation_power_subtracted_from_plasma_power_balance_(MW)________________ _______________________________ 9.24398922068245668e+01 OP
 H*_non-radiation_corrected_______________________________________________ (hstar)________________________ 1.09948875138200730e+00 OP
 Alpha_particle_confinement_time_(s)______________________________________ (t_alpha_confinement)__________ 2.24343518335742971e+01 OP
 Alpha_particle/energy_confinement_time_ratio_____________________________ (f_alpha_energy_confinement)___ 6.99755626771221184e+00 OP
 Lower_limit_on_f_alpha_energy_confinement________________________________ (f_alpha_energy_confinement_min)_ 5.00000000000000000e+00
 # Energy confinement times, and required H-factors : #
 Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al_____________ (beta_mcdonald)________________ 3.62509208044380221e-02 OP
 Normalized_ion_Larmor_radius_____________________________________________ (rho_star)_____________________ 2.01383312659270250e-03 OP
 Normalized_collisionality________________________________________________ (nu_star)______________________ 3.61424775685395463e-03 OP
 ITER_Physics_Basis_definition_of_elongation______________________________ (kappa_ipb)____________________ 1.68145080681585979e+00 OP
 Total_plasma_volt-seconds_required_for_pulse_(Wb)________________________ (vs_plasma_total_required)_____ 5.74110267649836601e+02 OP
 Total_plasma_inductive_flux_consumption_for_plasma_current_ramp-up_(Wb)__ (vs_plasma_ind_ramp)___________ 2.53692437024314614e+02 OP
 Ejima_coefficient________________________________________________________ (ejima_coeff)__________________ 3.00000000000000044e-01
 Internal_plasma_V-s______________________________________________________ (vs_plasma_internal)___________ 1.20432219068114676e+02
 Plasma_resistive_flux_consumption_for_plasma_current_ramp-up_(Wb)________ (vs_plasma_res_ramp)___________ 5.01673384874416968e+01 OP
 Plasma_volt-seconds_needed_for_flat-top_(heat_+_burn_times)_(Wb)_________ (vs_plasma_burn_required)______ 2.70250492138080290e+02 OP
 Plasma_loop_voltage_during_burn_(V)______________________________________ (v_plasma_loop_burn)___________ 3.74698291993662211e-02 OP
 Plasma_resistance_(ohm)__________________________________________________ (res_plasma)___________________ 3.98333951116535077e-09 OP
 Plasma_resistive_diffusion_time_(s)______________________________________ (t_plasma_res_diffusion)_______ 3.05582737433294233e+03 OP
 Plasma_inductance_(H)____________________________________________________ (ind_plasma)___________________ 1.52513246263758295e-05 OP
 Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 1.44036605527633044e+00 OP
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement_________________ (csawth)_______________________ 1.00000000000000000e+00
 Bootstrap_current_fraction_multiplier____________________________________ (cboot)________________________ 1.00000000000000000e+00
 Bootstrap_fraction_(ITER_1989)___________________________________________ (bscf_iter89)__________________ 3.77331389055233113e-01 OP
 Bootstrap_fraction_(Sauter_et_al)________________________________________ (bscf_sauter)__________________ 4.22816164907365399e-01 OP
 Bootstrap_fraction_(Nevins_et_al)________________________________________ (bscf_nevins)__________________ 3.87590906418375514e-01 OP
 Bootstrap_fraction_(Wilson)______________________________________________ (bscf_wilson)__________________ 3.86127638274318341e-01 OP
 Bootstrap_fraction_(Sakai)_______________________________________________ (bscf_sakai)___________________ 3.16467516794674220e-01 OP
 Bootstrap_fraction_(ARIES)_______________________________________________ (bscf_aries)___________________ 4.40678402538149550e-01 OP
 Bootstrap_fraction_(Andrade)_____________________________________________ (bscf_andrade)_________________ 4.69895344919764535e-01 OP
 Bootstrap_fraction_(Hoang)_______________________________________________ (bscf_hoang)___________________ 2.73783224079546028e-01 OP
 Bootstrap_fraction_(Wong)________________________________________________ (bscf_wong)____________________ 7.18526442336553717e-01 OP
 Bootstrap_fraction_(Gi_I)________________________________________________ (bscf_gi_I)____________________ 8.07964727126473603e-01 OP
 Bootstrap_fraction_(Gi_II)_______________________________________________ (bscf_gi_II)___________________ 8.99701384334260612e-01 OP
 Diamagnetic_fraction_(Hender)____________________________________________ (diacf_hender)_________________ 1.25932755850105427e-02 OP
 Diamagnetic_fraction_(SCENE)_____________________________________________ (diacf_scene)__________________ 1.15598981995913893e-02 OP
 Pfirsch-Schlueter_fraction_(SCENE)_______________________________________ (pscf_scene)___________________ -3.17350544742265673e-03 OP
 Bootstrap_fraction_(enforced)____________________________________________ (bootstrap_current_fraction.)__ 4.22816164907365399e-01 OP
 Diamagnetic_fraction_(enforced)__________________________________________ (diamagnetic_current_fraction.)_ 0.00000000000000000e+00 OP
 Pfirsch-Schlueter_fraction_(enforced)____________________________________ (ps_current_fraction.)_________ 0.00000000000000000e+00 OP
 Ratio_of_He_and_pellet_particle_confinement_times________________________ (tauratio)_____________________ 1.00000000000000000e+00
 Fuelling_rate_(nucleus-pairs/s)__________________________________________ (qfuel)________________________ 3.31650438573682118e+21 OP
 Fuel_burn-up_rate_(reactions/s)__________________________________________ (rndfuel)______________________ 5.79505263408393880e+20 OP
 Burn-up_fraction_________________________________________________________ (burnup)_______________________ 1.74733754582280271e-01 OP
 # Current Drive System #
 Current_drive_efficiency_model__________________________________________ (iefrf)_______________________             10    
 Secondary_current_drive_efficiency_model________________________________ (iefrffix)____________________              0    
 Ratio_of_power_for_flat-top_to_start-up_(MW)_____________________________ (startupratio)_________________ 1.00000000000000000e+00
 Auxiliary_power_used_for_plasma_heating_only_(MW)________________________ (pheat)________________________ 7.50000000000000000e+01
 Power_injected_for_current_drive_(MW)____________________________________ (pcurrentdrivemw)______________ 4.18057815168211278e+00
 Maximum_Allowed_Bootstrap_current_fraction_______________________________ (bootstrap_current_fraction_max)_ 9.50000000000000067e-01
 Fusion_gain_factor_Q_____________________________________________________ (bigq)_________________________ 2.03693733184485382e+01 OP
 Auxiliary_current_drive_(A)______________________________________________ (auxiliary_cd)_________________ 1.94310845901686698e+05 OP
 Current_drive_efficiency_(A/W)___________________________________________ (effcd)________________________ 4.64794195567192550e-02 OP
 Normalised_current_drive_efficiency,_gamma_(10^20_A/W-m2)________________ (gamcd)________________________ 3.00000000000000044e-01 OP
 Wall_plug_to_injector_efficiency_________________________________________ (etacd)________________________ 5.00000000000000000e-01
 ECRH_plasma_heating_efficiency___________________________________________ (gamma_ecrh)___________________ 3.00000000000000044e-01
 Bootstrap_fraction_______________________________________________________ (bootstrap_current_fraction)___ 4.22816164907365399e-01 OP
 Diamagnetic_fraction_____________________________________________________ (diamagnetic_current_fraction)_ 0.00000000000000000e+00 OP
 Pfirsch-Schlueter_fraction_______________________________________________ (ps_current_fraction)__________ 0.00000000000000000e+00 OP
 Auxiliary_current_drive_fraction_________________________________________ (aux_current_fraction)_________ 1.16814589509748878e-02 OP
 Inductive_fraction_______________________________________________________ (inductive_current_fraction)___ 5.65502376141659768e-01 OP
 Total____________________________________________________________________ (plasma_current_internal_fraction+aux_current_fraction+inductive_current_fraction)_ 1.00000000000000000e+00
 Fraction_of_the_plasma_current_produced_by_non-inductive_means___________ (fvsbrnni)_____________________ 4.34497623858340287e-01
 Electron_cyclotron_injected_power_(MW)___________________________________ (echpwr)_______________________ 7.91805781516821128e+01 OP
 Maximum_allowable_ECRH_power_(MW)________________________________________ (pinjalw)______________________ 2.00000000000000000e+02
 ECH_wall_plug_efficiency_________________________________________________ (etaech)_______________________ 5.00000000000000000e-01
