# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb67dc7e18" 
Plasma_electron_toroidal_Larmor_frequency_at_point_240___________________ (freq_plasma_larmor_toroidal_electron_profile240)_ 1.69131876789758423e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_241___________________ (freq_plasma_larmor_toroidal_electron_profile241)_ 1.68995699755306122e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_242___________________ (freq_plasma_larmor_toroidal_electron_profile242)_ 1.68859741831126434e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_243___________________ (freq_plasma_larmor_toroidal_electron_profile243)_ 1.68724002488818451e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_244___________________ (freq_plasma_larmor_toroidal_electron_profile244)_ 1.68588481201678894e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_245___________________ (freq_plasma_larmor_toroidal_electron_profile245)_ 1.68453177444695221e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_246___________________ (freq_plasma_larmor_toroidal_electron_profile246)_ 1.68318090694539062e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_247___________________ (freq_plasma_larmor_toroidal_electron_profile247)_ 1.68183220429559448e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_248___________________ (freq_plasma_larmor_toroidal_electron_profile248)_ 1.68048566129775970e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_249___________________ (freq_plasma_larmor_toroidal_electron_profile249)_ 1.67914127276872131e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_250___________________ (freq_plasma_larmor_toroidal_electron_profile250)_ 1.67779903354188812e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_251___________________ (freq_plasma_larmor_toroidal_electron_profile251)_ 1.67645893846717407e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_252___________________ (freq_plasma_larmor_toroidal_electron_profile252)_ 1.67512098241093506e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_253___________________ (freq_plasma_larmor_toroidal_electron_profile253)_ 1.67378516025590271e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_254___________________ (freq_plasma_larmor_toroidal_electron_profile254)_ 1.67245146690111725e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_255___________________ (freq_plasma_larmor_toroidal_electron_profile255)_ 1.67111989726186432e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_256___________________ (freq_plasma_larmor_toroidal_electron_profile256)_ 1.66979044626961151e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_257___________________ (freq_plasma_larmor_toroidal_electron_profile257)_ 1.66846310887194092e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_258___________________ (freq_plasma_larmor_toroidal_electron_profile258)_ 1.66713788003248749e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_259___________________ (freq_plasma_larmor_toroidal_electron_profile259)_ 1.66581475473087463e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_260___________________ (freq_plasma_larmor_toroidal_electron_profile260)_ 1.66449372796265015e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_261___________________ (freq_plasma_larmor_toroidal_electron_profile261)_ 1.66317479473922516e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_262___________________ (freq_plasma_larmor_toroidal_electron_profile262)_ 1.66185795008780823e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_263___________________ (freq_plasma_larmor_toroidal_electron_profile263)_ 1.66054318905134644e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_264___________________ (freq_plasma_larmor_toroidal_electron_profile264)_ 1.65923050668846008e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_265___________________ (freq_plasma_larmor_toroidal_electron_profile265)_ 1.65791989807338226e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_266___________________ (freq_plasma_larmor_toroidal_electron_profile266)_ 1.65661135829589752e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_267___________________ (freq_plasma_larmor_toroidal_electron_profile267)_ 1.65530488246127899e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_268___________________ (freq_plasma_larmor_toroidal_electron_profile268)_ 1.65400046569023010e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_269___________________ (freq_plasma_larmor_toroidal_electron_profile269)_ 1.65269810311882050e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_270___________________ (freq_plasma_larmor_toroidal_electron_profile270)_ 1.65139778989842804e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_271___________________ (freq_plasma_larmor_toroidal_electron_profile271)_ 1.65009952119567749e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_272___________________ (freq_plasma_larmor_toroidal_electron_profile272)_ 1.64880329219238159e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_273___________________ (freq_plasma_larmor_toroidal_electron_profile273)_ 1.64750909808548035e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_274___________________ (freq_plasma_larmor_toroidal_electron_profile274)_ 1.64621693408698212e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_275___________________ (freq_plasma_larmor_toroidal_electron_profile275)_ 1.64492679542390411e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_276___________________ (freq_plasma_larmor_toroidal_electron_profile276)_ 1.64363867733821625e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_277___________________ (freq_plasma_larmor_toroidal_electron_profile277)_ 1.64235257508677765e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_278___________________ (freq_plasma_larmor_toroidal_electron_profile278)_ 1.64106848394128387e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_279___________________ (freq_plasma_larmor_toroidal_electron_profile279)_ 1.63978639918820435e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_280___________________ (freq_plasma_larmor_toroidal_electron_profile280)_ 1.63850631612872894e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_281___________________ (freq_plasma_larmor_toroidal_electron_profile281)_ 1.63722823007870667e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_282___________________ (freq_plasma_larmor_toroidal_electron_profile282)_ 1.63595213636859100e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_283___________________ (freq_plasma_larmor_toroidal_electron_profile283)_ 1.63467803034338135e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_284___________________ (freq_plasma_larmor_toroidal_electron_profile284)_ 1.63340590736256989e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_285___________________ (freq_plasma_larmor_toroidal_electron_profile285)_ 1.63213576280007935e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_286___________________ (freq_plasma_larmor_toroidal_electron_profile286)_ 1.63086759204421295e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_287___________________ (freq_plasma_larmor_toroidal_electron_profile287)_ 1.62960139049759460e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_288___________________ (freq_plasma_larmor_toroidal_electron_profile288)_ 1.62833715357711517e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_289___________________ (freq_plasma_larmor_toroidal_electron_profile289)_ 1.62707487671387756e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_290___________________ (freq_plasma_larmor_toroidal_electron_profile290)_ 1.62581455535313904e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_291___________________ (freq_plasma_larmor_toroidal_electron_profile291)_ 1.62455618495425873e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_292___________________ (freq_plasma_larmor_toroidal_electron_profile292)_ 1.62329976099064331e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_293___________________ (freq_plasma_larmor_toroidal_electron_profile293)_ 1.62204527894969238e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_294___________________ (freq_plasma_larmor_toroidal_electron_profile294)_ 1.62079273433274292e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_295___________________ (freq_plasma_larmor_toroidal_electron_profile295)_ 1.61954212265501678e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_296___________________ (freq_plasma_larmor_toroidal_electron_profile296)_ 1.61829343944556824e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_297___________________ (freq_plasma_larmor_toroidal_electron_profile297)_ 1.61704668024722778e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_298___________________ (freq_plasma_larmor_toroidal_electron_profile298)_ 1.61580184061655243e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_299___________________ (freq_plasma_larmor_toroidal_electron_profile299)_ 1.61455891612377075e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_300___________________ (freq_plasma_larmor_toroidal_electron_profile300)_ 1.61331790235273010e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_301___________________ (freq_plasma_larmor_toroidal_electron_profile301)_ 1.61207879490084625e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_302___________________ (freq_plasma_larmor_toroidal_electron_profile302)_ 1.61084158937904999e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_303___________________ (freq_plasma_larmor_toroidal_electron_profile303)_ 1.60960628141173462e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_304___________________ (freq_plasma_larmor_toroidal_electron_profile304)_ 1.60837286663670654e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_305___________________ (freq_plasma_larmor_toroidal_electron_profile305)_ 1.60714134070513184e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_306___________________ (freq_plasma_larmor_toroidal_electron_profile306)_ 1.60591169928148590e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_307___________________ (freq_plasma_larmor_toroidal_electron_profile307)_ 1.60468393804350311e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_308___________________ (freq_plasma_larmor_toroidal_electron_profile308)_ 1.60345805268212524e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_309___________________ (freq_plasma_larmor_toroidal_electron_profile309)_ 1.60223403890145172e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_310___________________ (freq_plasma_larmor_toroidal_electron_profile310)_ 1.60101189241868958e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_311___________________ (freq_plasma_larmor_toroidal_electron_profile311)_ 1.59979160896410187e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_312___________________ (freq_plasma_larmor_toroidal_electron_profile312)_ 1.59857318428096100e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_313___________________ (freq_plasma_larmor_toroidal_electron_profile313)_ 1.59735661412549622e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_314___________________ (freq_plasma_larmor_toroidal_electron_profile314)_ 1.59614189426684570e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_315___________________ (freq_plasma_larmor_toroidal_electron_profile315)_ 1.59492902048700745e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_316___________________ (freq_plasma_larmor_toroidal_electron_profile316)_ 1.59371798858079132e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_317___________________ (freq_plasma_larmor_toroidal_electron_profile317)_ 1.59250879435576782e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_318___________________ (freq_plasma_larmor_toroidal_electron_profile318)_ 1.59130143363222260e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_319___________________ (freq_plasma_larmor_toroidal_electron_profile319)_ 1.59009590224310730e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_320___________________ (freq_plasma_larmor_toroidal_electron_profile320)_ 1.58889219603399078e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_321___________________ (freq_plasma_larmor_toroidal_electron_profile321)_ 1.58769031086301208e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_322___________________ (freq_plasma_larmor_toroidal_electron_profile322)_ 1.58649024260083282e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_323___________________ (freq_plasma_larmor_toroidal_electron_profile323)_ 1.58529198713059052e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_324___________________ (freq_plasma_larmor_toroidal_electron_profile324)_ 1.58409554034785034e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_325___________________ (freq_plasma_larmor_toroidal_electron_profile325)_ 1.58290089816055939e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_326___________________ (freq_plasma_larmor_toroidal_electron_profile326)_ 1.58170805648899933e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_327___________________ (freq_plasma_larmor_toroidal_electron_profile327)_ 1.58051701126573944e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_328___________________ (freq_plasma_larmor_toroidal_electron_profile328)_ 1.57932775843559204e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_329___________________ (freq_plasma_larmor_toroidal_electron_profile329)_ 1.57814029395556549e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_330___________________ (freq_plasma_larmor_toroidal_electron_profile330)_ 1.57695461379481750e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_331___________________ (freq_plasma_larmor_toroidal_electron_profile331)_ 1.57577071393461121e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_332___________________ (freq_plasma_larmor_toroidal_electron_profile332)_ 1.57458859036826843e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_333___________________ (freq_plasma_larmor_toroidal_electron_profile333)_ 1.57340823910112579e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_334___________________ (freq_plasma_larmor_toroidal_electron_profile334)_ 1.57222965615048798e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_335___________________ (freq_plasma_larmor_toroidal_electron_profile335)_ 1.57105283754558563e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_336___________________ (freq_plasma_larmor_toroidal_electron_profile336)_ 1.56987777932752594e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_337___________________ (freq_plasma_larmor_toroidal_electron_profile337)_ 1.56870447754925415e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_338___________________ (freq_plasma_larmor_toroidal_electron_profile338)_ 1.56753292827550568e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_339___________________ (freq_plasma_larmor_toroidal_electron_profile339)_ 1.56636312758276245e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_340___________________ (freq_plasma_larmor_toroidal_electron_profile340)_ 1.56519507155921112e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_341___________________ (freq_plasma_larmor_toroidal_electron_profile341)_ 1.56402875630469604e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_342___________________ (freq_plasma_larmor_toroidal_electron_profile342)_ 1.56286417793067902e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_343___________________ (freq_plasma_larmor_toroidal_electron_profile343)_ 1.56170133256019470e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_344___________________ (freq_plasma_larmor_toroidal_electron_profile344)_ 1.56054021632780823e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_345___________________ (freq_plasma_larmor_toroidal_electron_profile345)_ 1.55938082537957062e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_346___________________ (freq_plasma_larmor_toroidal_electron_profile346)_ 1.55822315587297852e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_347___________________ (freq_plasma_larmor_toroidal_electron_profile347)_ 1.55706720397692993e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_348___________________ (freq_plasma_larmor_toroidal_electron_profile348)_ 1.55591296587168396e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_349___________________ (freq_plasma_larmor_toroidal_electron_profile349)_ 1.55476043774881653e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_350___________________ (freq_plasma_larmor_toroidal_electron_profile350)_ 1.55360961581117828e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_351___________________ (freq_plasma_larmor_toroidal_electron_profile351)_ 1.55246049627285645e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_352___________________ (freq_plasma_larmor_toroidal_electron_profile352)_ 1.55131307535912903e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_353___________________ (freq_plasma_larmor_toroidal_electron_profile353)_ 1.55016734930642670e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_354___________________ (freq_plasma_larmor_toroidal_electron_profile354)_ 1.54902331436228912e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_355___________________ (freq_plasma_larmor_toroidal_electron_profile355)_ 1.54788096678532593e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_356___________________ (freq_plasma_larmor_toroidal_electron_profile356)_ 1.54674030284517456e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_357___________________ (freq_plasma_larmor_toroidal_electron_profile357)_ 1.54560131882246094e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_358___________________ (freq_plasma_larmor_toroidal_electron_profile358)_ 1.54446401100875793e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_359___________________ (freq_plasma_larmor_toroidal_electron_profile359)_ 1.54332837570654541e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_360___________________ (freq_plasma_larmor_toroidal_electron_profile360)_ 1.54219440922917145e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_361___________________ (freq_plasma_larmor_toroidal_electron_profile361)_ 1.54106210790080933e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_362___________________ (freq_plasma_larmor_toroidal_electron_profile362)_ 1.53993146805642120e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_363___________________ (freq_plasma_larmor_toroidal_electron_profile363)_ 1.53880248604171692e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_364___________________ (freq_plasma_larmor_toroidal_electron_profile364)_ 1.53767515821311493e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_365___________________ (freq_plasma_larmor_toroidal_electron_profile365)_ 1.53654948093770264e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_366___________________ (freq_plasma_larmor_toroidal_electron_profile366)_ 1.53542545059319794e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_367___________________ (freq_plasma_larmor_toroidal_electron_profile367)_ 1.53430306356791077e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_368___________________ (freq_plasma_larmor_toroidal_electron_profile368)_ 1.53318231626070282e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_369___________________ (freq_plasma_larmor_toroidal_electron_profile369)_ 1.53206320508095032e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_370___________________ (freq_plasma_larmor_toroidal_electron_profile370)_ 1.53094572644850586e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_371___________________ (freq_plasma_larmor_toroidal_electron_profile371)_ 1.52982987679366028e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_372___________________ (freq_plasma_larmor_toroidal_electron_profile372)_ 1.52871565255710266e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_373___________________ (freq_plasma_larmor_toroidal_electron_profile373)_ 1.52760305018988495e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_374___________________ (freq_plasma_larmor_toroidal_electron_profile374)_ 1.52649206615338318e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_375___________________ (freq_plasma_larmor_toroidal_electron_profile375)_ 1.52538269691926025e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_376___________________ (freq_plasma_larmor_toroidal_electron_profile376)_ 1.52427493896942780e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_377___________________ (freq_plasma_larmor_toroidal_electron_profile377)_ 1.52316878879601013e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_378___________________ (freq_plasma_larmor_toroidal_electron_profile378)_ 1.52206424290130676e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_379___________________ (freq_plasma_larmor_toroidal_electron_profile379)_ 1.52096129779775513e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_380___________________ (freq_plasma_larmor_toroidal_electron_profile380)_ 1.51985995000789459e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_381___________________ (freq_plasma_larmor_toroidal_electron_profile381)_ 1.51876019606432861e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_382___________________ (freq_plasma_larmor_toroidal_electron_profile382)_ 1.51766203250969055e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_383___________________ (freq_plasma_larmor_toroidal_electron_profile383)_ 1.51656545589660553e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_384___________________ (freq_plasma_larmor_toroidal_electron_profile384)_ 1.51547046278765472e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_385___________________ (freq_plasma_larmor_toroidal_electron_profile385)_ 1.51437704975534058e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_386___________________ (freq_plasma_larmor_toroidal_electron_profile386)_ 1.51328521338204895e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_387___________________ (freq_plasma_larmor_toroidal_electron_profile387)_ 1.51219495026001587e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_388___________________ (freq_plasma_larmor_toroidal_electron_profile388)_ 1.51110625699128998e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_389___________________ (freq_plasma_larmor_toroidal_electron_profile389)_ 1.51001913018769928e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_390___________________ (freq_plasma_larmor_toroidal_electron_profile390)_ 1.50893356647081360e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_391___________________ (freq_plasma_larmor_toroidal_electron_profile391)_ 1.50784956247191223e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_392___________________ (freq_plasma_larmor_toroidal_electron_profile392)_ 1.50676711483194702e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_393___________________ (freq_plasma_larmor_toroidal_electron_profile393)_ 1.50568622020150787e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_394___________________ (freq_plasma_larmor_toroidal_electron_profile394)_ 1.50460687524078979e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_395___________________ (freq_plasma_larmor_toroidal_electron_profile395)_ 1.50352907661955719e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_396___________________ (freq_plasma_larmor_toroidal_electron_profile396)_ 1.50245282101710938e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_397___________________ (freq_plasma_larmor_toroidal_electron_profile397)_ 1.50137810512224762e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_398___________________ (freq_plasma_larmor_toroidal_electron_profile398)_ 1.50030492563323944e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_399___________________ (freq_plasma_larmor_toroidal_electron_profile399)_ 1.49923327925778717e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_400___________________ (freq_plasma_larmor_toroidal_electron_profile400)_ 1.49816316271299194e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_401___________________ (freq_plasma_larmor_toroidal_electron_profile401)_ 1.49709457272532227e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_402___________________ (freq_plasma_larmor_toroidal_electron_profile402)_ 1.49602750603057861e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_403___________________ (freq_plasma_larmor_toroidal_electron_profile403)_ 1.49496195937386169e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_404___________________ (freq_plasma_larmor_toroidal_electron_profile404)_ 1.49389792950953857e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_405___________________ (freq_plasma_larmor_toroidal_electron_profile405)_ 1.49283541320121063e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_406___________________ (freq_plasma_larmor_toroidal_electron_profile406)_ 1.49177440722167877e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_407___________________ (freq_plasma_larmor_toroidal_electron_profile407)_ 1.49071490835291321e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_408___________________ (freq_plasma_larmor_toroidal_electron_profile408)_ 1.48965691338601990e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_409___________________ (freq_plasma_larmor_toroidal_electron_profile409)_ 1.48860041912120728e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_410___________________ (freq_plasma_larmor_toroidal_electron_profile410)_ 1.48754542236775452e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_411___________________ (freq_plasma_larmor_toroidal_electron_profile411)_ 1.48649191994398132e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_412___________________ (freq_plasma_larmor_toroidal_electron_profile412)_ 1.48543990867721283e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_413___________________ (freq_plasma_larmor_toroidal_electron_profile413)_ 1.48438938540374939e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_414___________________ (freq_plasma_larmor_toroidal_electron_profile414)_ 1.48334034696883545e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_415___________________ (freq_plasma_larmor_toroidal_electron_profile415)_ 1.48229279022662567e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_416___________________ (freq_plasma_larmor_toroidal_electron_profile416)_ 1.48124671204015625e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_417___________________ (freq_plasma_larmor_toroidal_electron_profile417)_ 1.48020210928131287e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_418___________________ (freq_plasma_larmor_toroidal_electron_profile418)_ 1.47915897883079773e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_419___________________ (freq_plasma_larmor_toroidal_electron_profile419)_ 1.47811731757809998e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_420___________________ (freq_plasma_larmor_toroidal_electron_profile420)_ 1.47707712242146515e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_421___________________ (freq_plasma_larmor_toroidal_electron_profile421)_ 1.47603839026786346e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_422___________________ (freq_plasma_larmor_toroidal_electron_profile422)_ 1.47500111803295959e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_423___________________ (freq_plasma_larmor_toroidal_electron_profile423)_ 1.47396530264108276e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_424___________________ (freq_plasma_larmor_toroidal_electron_profile424)_ 1.47293094102519440e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_425___________________ (freq_plasma_larmor_toroidal_electron_profile425)_ 1.47189803012685974e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_426___________________ (freq_plasma_larmor_toroidal_electron_profile426)_ 1.47086656689621735e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_427___________________ (freq_plasma_larmor_toroidal_electron_profile427)_ 1.46983654829194794e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_428___________________ (freq_plasma_larmor_toroidal_electron_profile428)_ 1.46880797128124695e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_429___________________ (freq_plasma_larmor_toroidal_electron_profile429)_ 1.46778083283979156e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_430___________________ (freq_plasma_larmor_toroidal_electron_profile430)_ 1.46675512995171356e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_431___________________ (freq_plasma_larmor_toroidal_electron_profile431)_ 1.46573085960956848e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_432___________________ (freq_plasma_larmor_toroidal_electron_profile432)_ 1.46470801881430695e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_433___________________ (freq_plasma_larmor_toroidal_electron_profile433)_ 1.46368660457524567e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_434___________________ (freq_plasma_larmor_toroidal_electron_profile434)_ 1.46266661391003601e+11 
