# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gfca2594f8" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Deuteron-triton_Coulomb_log_at_point_170_________________________________ (plasma_coulomb_log_deuteron_triton_profile170)_ 2.12693435204589214e+01 
Deuteron-triton_Coulomb_log_at_point_171_________________________________ (plasma_coulomb_log_deuteron_triton_profile171)_ 2.12667542734005295e+01 
Deuteron-triton_Coulomb_log_at_point_172_________________________________ (plasma_coulomb_log_deuteron_triton_profile172)_ 2.12641466829148058e+01 
Deuteron-triton_Coulomb_log_at_point_173_________________________________ (plasma_coulomb_log_deuteron_triton_profile173)_ 2.12615206875101315e+01 
Deuteron-triton_Coulomb_log_at_point_174_________________________________ (plasma_coulomb_log_deuteron_triton_profile174)_ 2.12588762252226147e+01 
Deuteron-triton_Coulomb_log_at_point_175_________________________________ (plasma_coulomb_log_deuteron_triton_profile175)_ 2.12562132334661200e+01 
Deuteron-triton_Coulomb_log_at_point_176_________________________________ (plasma_coulomb_log_deuteron_triton_profile176)_ 2.12535316491534090e+01 
Deuteron-triton_Coulomb_log_at_point_177_________________________________ (plasma_coulomb_log_deuteron_triton_profile177)_ 2.12508314086524344e+01 
Deuteron-triton_Coulomb_log_at_point_178_________________________________ (plasma_coulomb_log_deuteron_triton_profile178)_ 2.12481124476940479e+01 
Deuteron-triton_Coulomb_log_at_point_179_________________________________ (plasma_coulomb_log_deuteron_triton_profile179)_ 2.12453747015560417e+01 
Deuteron-triton_Coulomb_log_at_point_180_________________________________ (plasma_coulomb_log_deuteron_triton_profile180)_ 2.12426181048551328e+01 
Deuteron-triton_Coulomb_log_at_point_181_________________________________ (plasma_coulomb_log_deuteron_triton_profile181)_ 2.12398425916917120e+01 
Deuteron-triton_Coulomb_log_at_point_182_________________________________ (plasma_coulomb_log_deuteron_triton_profile182)_ 2.12370480955457239e+01 
Deuteron-triton_Coulomb_log_at_point_183_________________________________ (plasma_coulomb_log_deuteron_triton_profile183)_ 2.12342345493825029e+01 
Deuteron-triton_Coulomb_log_at_point_184_________________________________ (plasma_coulomb_log_deuteron_triton_profile184)_ 2.12314018855453774e+01 
Deuteron-triton_Coulomb_log_at_point_185_________________________________ (plasma_coulomb_log_deuteron_triton_profile185)_ 2.12285500357816836e+01 
Deuteron-triton_Coulomb_log_at_point_186_________________________________ (plasma_coulomb_log_deuteron_triton_profile186)_ 2.12256789312777165e+01 
Deuteron-triton_Coulomb_log_at_point_187_________________________________ (plasma_coulomb_log_deuteron_triton_profile187)_ 2.12227885026020147e+01 
Deuteron-triton_Coulomb_log_at_point_188_________________________________ (plasma_coulomb_log_deuteron_triton_profile188)_ 2.12198786797546930e+01 
Deuteron-triton_Coulomb_log_at_point_189_________________________________ (plasma_coulomb_log_deuteron_triton_profile189)_ 2.12169493920959553e+01 
Deuteron-triton_Coulomb_log_at_point_190_________________________________ (plasma_coulomb_log_deuteron_triton_profile190)_ 2.12140005684099187e+01 
Deuteron-triton_Coulomb_log_at_point_191_________________________________ (plasma_coulomb_log_deuteron_triton_profile191)_ 2.12110321368704930e+01 
Deuteron-triton_Coulomb_log_at_point_192_________________________________ (plasma_coulomb_log_deuteron_triton_profile192)_ 2.12080440250068740e+01 
Deuteron-triton_Coulomb_log_at_point_193_________________________________ (plasma_coulomb_log_deuteron_triton_profile193)_ 2.12050361597765153e+01 
Deuteron-triton_Coulomb_log_at_point_194_________________________________ (plasma_coulomb_log_deuteron_triton_profile194)_ 2.12020084674899394e+01 
Deuteron-triton_Coulomb_log_at_point_195_________________________________ (plasma_coulomb_log_deuteron_triton_profile195)_ 2.11989608738283728e+01 
Deuteron-triton_Coulomb_log_at_point_196_________________________________ (plasma_coulomb_log_deuteron_triton_profile196)_ 2.11958933038498785e+01 
Deuteron-triton_Coulomb_log_at_point_197_________________________________ (plasma_coulomb_log_deuteron_triton_profile197)_ 2.11928056819926134e+01 
Deuteron-triton_Coulomb_log_at_point_198_________________________________ (plasma_coulomb_log_deuteron_triton_profile198)_ 2.11896979320132637e+01 
Deuteron-triton_Coulomb_log_at_point_199_________________________________ (plasma_coulomb_log_deuteron_triton_profile199)_ 2.11865699770784452e+01 
Deuteron-triton_Coulomb_log_at_point_200_________________________________ (plasma_coulomb_log_deuteron_triton_profile200)_ 2.11834217396824656e+01 
Deuteron-triton_Coulomb_log_at_point_201_________________________________ (plasma_coulomb_log_deuteron_triton_profile201)_ 2.11802531416857995e+01 
Deuteron-triton_Coulomb_log_at_point_202_________________________________ (plasma_coulomb_log_deuteron_triton_profile202)_ 2.11770641042528389e+01 
Deuteron-triton_Coulomb_log_at_point_203_________________________________ (plasma_coulomb_log_deuteron_triton_profile203)_ 2.11738545479291709e+01 
Deuteron-triton_Coulomb_log_at_point_204_________________________________ (plasma_coulomb_log_deuteron_triton_profile204)_ 2.11706243925792279e+01 
Deuteron-triton_Coulomb_log_at_point_205_________________________________ (plasma_coulomb_log_deuteron_triton_profile205)_ 2.11673735574161341e+01 
Deuteron-triton_Coulomb_log_at_point_206_________________________________ (plasma_coulomb_log_deuteron_triton_profile206)_ 2.11641019609628280e+01 
Deuteron-triton_Coulomb_log_at_point_207_________________________________ (plasma_coulomb_log_deuteron_triton_profile207)_ 2.11608095210668736e+01 
Deuteron-triton_Coulomb_log_at_point_208_________________________________ (plasma_coulomb_log_deuteron_triton_profile208)_ 2.11574961549246652e+01 
Deuteron-triton_Coulomb_log_at_point_209_________________________________ (plasma_coulomb_log_deuteron_triton_profile209)_ 2.11541617790059284e+01 
Deuteron-triton_Coulomb_log_at_point_210_________________________________ (plasma_coulomb_log_deuteron_triton_profile210)_ 2.11508063091321326e+01 
Deuteron-triton_Coulomb_log_at_point_211_________________________________ (plasma_coulomb_log_deuteron_triton_profile211)_ 2.11474296603611371e+01 
Deuteron-triton_Coulomb_log_at_point_212_________________________________ (plasma_coulomb_log_deuteron_triton_profile212)_ 2.11440317471602874e+01 
Deuteron-triton_Coulomb_log_at_point_213_________________________________ (plasma_coulomb_log_deuteron_triton_profile213)_ 2.11406124831993836e+01 
Deuteron-triton_Coulomb_log_at_point_214_________________________________ (plasma_coulomb_log_deuteron_triton_profile214)_ 2.11371717814905367e+01 
Deuteron-triton_Coulomb_log_at_point_215_________________________________ (plasma_coulomb_log_deuteron_triton_profile215)_ 2.11337095543301352e+01 
Deuteron-triton_Coulomb_log_at_point_216_________________________________ (plasma_coulomb_log_deuteron_triton_profile216)_ 2.11302257132892990e+01 
Deuteron-triton_Coulomb_log_at_point_217_________________________________ (plasma_coulomb_log_deuteron_triton_profile217)_ 2.11267201692104685e+01 
Deuteron-triton_Coulomb_log_at_point_218_________________________________ (plasma_coulomb_log_deuteron_triton_profile218)_ 2.11231928322287281e+01 
Deuteron-triton_Coulomb_log_at_point_219_________________________________ (plasma_coulomb_log_deuteron_triton_profile219)_ 2.11196436117593720e+01 
Deuteron-triton_Coulomb_log_at_point_220_________________________________ (plasma_coulomb_log_deuteron_triton_profile220)_ 2.11160724164665332e+01 
Deuteron-triton_Coulomb_log_at_point_221_________________________________ (plasma_coulomb_log_deuteron_triton_profile221)_ 2.11124791542876942e+01 
Deuteron-triton_Coulomb_log_at_point_222_________________________________ (plasma_coulomb_log_deuteron_triton_profile222)_ 2.11088637324053074e+01 
Deuteron-triton_Coulomb_log_at_point_223_________________________________ (plasma_coulomb_log_deuteron_triton_profile223)_ 2.11052260572620369e+01 
Deuteron-triton_Coulomb_log_at_point_224_________________________________ (plasma_coulomb_log_deuteron_triton_profile224)_ 2.11015660345794522e+01 
Deuteron-triton_Coulomb_log_at_point_225_________________________________ (plasma_coulomb_log_deuteron_triton_profile225)_ 2.10978835692664006e+01 
Deuteron-triton_Coulomb_log_at_point_226_________________________________ (plasma_coulomb_log_deuteron_triton_profile226)_ 2.10941785655383924e+01 
Deuteron-triton_Coulomb_log_at_point_227_________________________________ (plasma_coulomb_log_deuteron_triton_profile227)_ 2.10904509267909752e+01 
Deuteron-triton_Coulomb_log_at_point_228_________________________________ (plasma_coulomb_log_deuteron_triton_profile228)_ 2.10867005557038389e+01 
Deuteron-triton_Coulomb_log_at_point_229_________________________________ (plasma_coulomb_log_deuteron_triton_profile229)_ 2.10829273541420825e+01 
Deuteron-triton_Coulomb_log_at_point_230_________________________________ (plasma_coulomb_log_deuteron_triton_profile230)_ 2.10791312232097994e+01 
Deuteron-triton_Coulomb_log_at_point_231_________________________________ (plasma_coulomb_log_deuteron_triton_profile231)_ 2.10753120632531470e+01 
Deuteron-triton_Coulomb_log_at_point_232_________________________________ (plasma_coulomb_log_deuteron_triton_profile232)_ 2.10714697738055392e+01 
Deuteron-triton_Coulomb_log_at_point_233_________________________________ (plasma_coulomb_log_deuteron_triton_profile233)_ 2.10676042536257242e+01 
Deuteron-triton_Coulomb_log_at_point_234_________________________________ (plasma_coulomb_log_deuteron_triton_profile234)_ 2.10637154006619767e+01 
Deuteron-triton_Coulomb_log_at_point_235_________________________________ (plasma_coulomb_log_deuteron_triton_profile235)_ 2.10598031121166223e+01 
Deuteron-triton_Coulomb_log_at_point_236_________________________________ (plasma_coulomb_log_deuteron_triton_profile236)_ 2.10558672843388095e+01 
Deuteron-triton_Coulomb_log_at_point_237_________________________________ (plasma_coulomb_log_deuteron_triton_profile237)_ 2.10519078128987367e+01 
Deuteron-triton_Coulomb_log_at_point_238_________________________________ (plasma_coulomb_log_deuteron_triton_profile238)_ 2.10479245925385356e+01 
Deuteron-triton_Coulomb_log_at_point_239_________________________________ (plasma_coulomb_log_deuteron_triton_profile239)_ 2.10439175172211534e+01 
Deuteron-triton_Coulomb_log_at_point_240_________________________________ (plasma_coulomb_log_deuteron_triton_profile240)_ 2.10398864800645740e+01 
Deuteron-triton_Coulomb_log_at_point_241_________________________________ (plasma_coulomb_log_deuteron_triton_profile241)_ 2.10358313733975422e+01 
Deuteron-triton_Coulomb_log_at_point_242_________________________________ (plasma_coulomb_log_deuteron_triton_profile242)_ 2.10317520887066998e+01 
Deuteron-triton_Coulomb_log_at_point_243_________________________________ (plasma_coulomb_log_deuteron_triton_profile243)_ 2.10276485166362050e+01 
Deuteron-triton_Coulomb_log_at_point_244_________________________________ (plasma_coulomb_log_deuteron_triton_profile244)_ 2.10235205470208371e+01 
Deuteron-triton_Coulomb_log_at_point_245_________________________________ (plasma_coulomb_log_deuteron_triton_profile245)_ 2.10193680688661786e+01 
Deuteron-triton_Coulomb_log_at_point_246_________________________________ (plasma_coulomb_log_deuteron_triton_profile246)_ 2.10151909703386082e+01 
Deuteron-triton_Coulomb_log_at_point_247_________________________________ (plasma_coulomb_log_deuteron_triton_profile247)_ 2.10109891387450816e+01 
Deuteron-triton_Coulomb_log_at_point_248_________________________________ (plasma_coulomb_log_deuteron_triton_profile248)_ 2.10067624605837224e+01 
Deuteron-triton_Coulomb_log_at_point_249_________________________________ (plasma_coulomb_log_deuteron_triton_profile249)_ 2.10025108214936225e+01 
Deuteron-triton_Coulomb_log_at_point_250_________________________________ (plasma_coulomb_log_deuteron_triton_profile250)_ 2.09982341062344169e+01 
Deuteron-triton_Coulomb_log_at_point_251_________________________________ (plasma_coulomb_log_deuteron_triton_profile251)_ 2.09939321987510432e+01 
Deuteron-triton_Coulomb_log_at_point_252_________________________________ (plasma_coulomb_log_deuteron_triton_profile252)_ 2.09896049821233142e+01 
Deuteron-triton_Coulomb_log_at_point_253_________________________________ (plasma_coulomb_log_deuteron_triton_profile253)_ 2.09852523385592917e+01 
Deuteron-triton_Coulomb_log_at_point_254_________________________________ (plasma_coulomb_log_deuteron_triton_profile254)_ 2.09808741494508233e+01 
Deuteron-triton_Coulomb_log_at_point_255_________________________________ (plasma_coulomb_log_deuteron_triton_profile255)_ 2.09764702952571405e+01 
Deuteron-triton_Coulomb_log_at_point_256_________________________________ (plasma_coulomb_log_deuteron_triton_profile256)_ 2.09720406556468610e+01 
Deuteron-triton_Coulomb_log_at_point_257_________________________________ (plasma_coulomb_log_deuteron_triton_profile257)_ 2.09675851093501180e+01 
Deuteron-triton_Coulomb_log_at_point_258_________________________________ (plasma_coulomb_log_deuteron_triton_profile258)_ 2.09631035342946923e+01 
Deuteron-triton_Coulomb_log_at_point_259_________________________________ (plasma_coulomb_log_deuteron_triton_profile259)_ 2.09585958075203962e+01 
Deuteron-triton_Coulomb_log_at_point_260_________________________________ (plasma_coulomb_log_deuteron_triton_profile260)_ 2.09540618051588012e+01 
Deuteron-triton_Coulomb_log_at_point_261_________________________________ (plasma_coulomb_log_deuteron_triton_profile261)_ 2.09495014025221948e+01 
Deuteron-triton_Coulomb_log_at_point_262_________________________________ (plasma_coulomb_log_deuteron_triton_profile262)_ 2.09449144740030953e+01 
Deuteron-triton_Coulomb_log_at_point_263_________________________________ (plasma_coulomb_log_deuteron_triton_profile263)_ 2.09403008931283665e+01 
Deuteron-triton_Coulomb_log_at_point_264_________________________________ (plasma_coulomb_log_deuteron_triton_profile264)_ 2.09356605325896048e+01 
Deuteron-triton_Coulomb_log_at_point_265_________________________________ (plasma_coulomb_log_deuteron_triton_profile265)_ 2.09309932641561431e+01 
Deuteron-triton_Coulomb_log_at_point_266_________________________________ (plasma_coulomb_log_deuteron_triton_profile266)_ 2.09262989587445460e+01 
Deuteron-triton_Coulomb_log_at_point_267_________________________________ (plasma_coulomb_log_deuteron_triton_profile267)_ 2.09215774863779096e+01 
Deuteron-triton_Coulomb_log_at_point_268_________________________________ (plasma_coulomb_log_deuteron_triton_profile268)_ 2.09168287162168838e+01 
Deuteron-triton_Coulomb_log_at_point_269_________________________________ (plasma_coulomb_log_deuteron_triton_profile269)_ 2.09120525165406725e+01 
Deuteron-triton_Coulomb_log_at_point_270_________________________________ (plasma_coulomb_log_deuteron_triton_profile270)_ 2.09072487547533257e+01 
Deuteron-triton_Coulomb_log_at_point_271_________________________________ (plasma_coulomb_log_deuteron_triton_profile271)_ 2.09024172973830353e+01 
Deuteron-triton_Coulomb_log_at_point_272_________________________________ (plasma_coulomb_log_deuteron_triton_profile272)_ 2.08975580101220224e+01 
Deuteron-triton_Coulomb_log_at_point_273_________________________________ (plasma_coulomb_log_deuteron_triton_profile273)_ 2.08926707577163562e+01 
Deuteron-triton_Coulomb_log_at_point_274_________________________________ (plasma_coulomb_log_deuteron_triton_profile274)_ 2.08877554041051141e+01 
Deuteron-triton_Coulomb_log_at_point_275_________________________________ (plasma_coulomb_log_deuteron_triton_profile275)_ 2.08828118123251976e+01 
Deuteron-triton_Coulomb_log_at_point_276_________________________________ (plasma_coulomb_log_deuteron_triton_profile276)_ 2.08778398445856688e+01 
Deuteron-triton_Coulomb_log_at_point_277_________________________________ (plasma_coulomb_log_deuteron_triton_profile277)_ 2.08728393622055748e+01 
Deuteron-triton_Coulomb_log_at_point_278_________________________________ (plasma_coulomb_log_deuteron_triton_profile278)_ 2.08678102256707234e+01 
Deuteron-triton_Coulomb_log_at_point_279_________________________________ (plasma_coulomb_log_deuteron_triton_profile279)_ 2.08627522945676169e+01 
Deuteron-triton_Coulomb_log_at_point_280_________________________________ (plasma_coulomb_log_deuteron_triton_profile280)_ 2.08576654277090690e+01 
Deuteron-triton_Coulomb_log_at_point_281_________________________________ (plasma_coulomb_log_deuteron_triton_profile281)_ 2.08525494829970555e+01 
Deuteron-triton_Coulomb_log_at_point_282_________________________________ (plasma_coulomb_log_deuteron_triton_profile282)_ 2.08474043175114403e+01 
Deuteron-triton_Coulomb_log_at_point_283_________________________________ (plasma_coulomb_log_deuteron_triton_profile283)_ 2.08422297875167821e+01 
Deuteron-triton_Coulomb_log_at_point_284_________________________________ (plasma_coulomb_log_deuteron_triton_profile284)_ 2.08370257484464929e+01 
Deuteron-triton_Coulomb_log_at_point_285_________________________________ (plasma_coulomb_log_deuteron_triton_profile285)_ 2.08317920549100677e+01 
Deuteron-triton_Coulomb_log_at_point_286_________________________________ (plasma_coulomb_log_deuteron_triton_profile286)_ 2.08265285606891020e+01 
Deuteron-triton_Coulomb_log_at_point_287_________________________________ (plasma_coulomb_log_deuteron_triton_profile287)_ 2.08212351187879214e+01 
Deuteron-triton_Coulomb_log_at_point_288_________________________________ (plasma_coulomb_log_deuteron_triton_profile288)_ 2.08159115813959303e+01 
Deuteron-triton_Coulomb_log_at_point_289_________________________________ (plasma_coulomb_log_deuteron_triton_profile289)_ 2.08105577999277358e+01 
Deuteron-triton_Coulomb_log_at_point_290_________________________________ (plasma_coulomb_log_deuteron_triton_profile290)_ 2.08051736250094059e+01 
Deuteron-triton_Coulomb_log_at_point_291_________________________________ (plasma_coulomb_log_deuteron_triton_profile291)_ 2.07997589065437403e+01 
Deuteron-triton_Coulomb_log_at_point_292_________________________________ (plasma_coulomb_log_deuteron_triton_profile292)_ 2.07943134935791214e+01 
Deuteron-triton_Coulomb_log_at_point_293_________________________________ (plasma_coulomb_log_deuteron_triton_profile293)_ 2.07888372345656940e+01 
Deuteron-triton_Coulomb_log_at_point_294_________________________________ (plasma_coulomb_log_deuteron_triton_profile294)_ 2.07833299771024080e+01 
Deuteron-triton_Coulomb_log_at_point_295_________________________________ (plasma_coulomb_log_deuteron_triton_profile295)_ 2.07777915680996834e+01 
Deuteron-triton_Coulomb_log_at_point_296_________________________________ (plasma_coulomb_log_deuteron_triton_profile296)_ 2.07722218538174168e+01 
Deuteron-triton_Coulomb_log_at_point_297_________________________________ (plasma_coulomb_log_deuteron_triton_profile297)_ 2.07666206797747748e+01 
Deuteron-triton_Coulomb_log_at_point_298_________________________________ (plasma_coulomb_log_deuteron_triton_profile298)_ 2.07609878908491119e+01 
Deuteron-triton_Coulomb_log_at_point_299_________________________________ (plasma_coulomb_log_deuteron_triton_profile299)_ 2.07553233312512013e+01 
Deuteron-triton_Coulomb_log_at_point_300_________________________________ (plasma_coulomb_log_deuteron_triton_profile300)_ 2.07496268445657854e+01 
Deuteron-triton_Coulomb_log_at_point_301_________________________________ (plasma_coulomb_log_deuteron_triton_profile301)_ 2.07438982737647208e+01 
Deuteron-triton_Coulomb_log_at_point_302_________________________________ (plasma_coulomb_log_deuteron_triton_profile302)_ 2.07381374612332507e+01 
Deuteron-triton_Coulomb_log_at_point_303_________________________________ (plasma_coulomb_log_deuteron_triton_profile303)_ 2.07323442487516445e+01 
Deuteron-triton_Coulomb_log_at_point_304_________________________________ (plasma_coulomb_log_deuteron_triton_profile304)_ 2.07265184775685292e+01 
Deuteron-triton_Coulomb_log_at_point_305_________________________________ (plasma_coulomb_log_deuteron_triton_profile305)_ 2.07206599884262666e+01 
Deuteron-triton_Coulomb_log_at_point_306_________________________________ (plasma_coulomb_log_deuteron_triton_profile306)_ 2.07147686215579547e+01 
Deuteron-triton_Coulomb_log_at_point_307_________________________________ (plasma_coulomb_log_deuteron_triton_profile307)_ 2.07088442167016780e+01 
Deuteron-triton_Coulomb_log_at_point_308_________________________________ (plasma_coulomb_log_deuteron_triton_profile308)_ 2.07028866131622493e+01 
Deuteron-triton_Coulomb_log_at_point_309_________________________________ (plasma_coulomb_log_deuteron_triton_profile309)_ 2.06968956498196164e+01 
Deuteron-triton_Coulomb_log_at_point_310_________________________________ (plasma_coulomb_log_deuteron_triton_profile310)_ 2.06908711651593329e+01 
Deuteron-triton_Coulomb_log_at_point_311_________________________________ (plasma_coulomb_log_deuteron_triton_profile311)_ 2.06848129973989892e+01 
Deuteron-triton_Coulomb_log_at_point_312_________________________________ (plasma_coulomb_log_deuteron_triton_profile312)_ 2.06787209842684554e+01 
Deuteron-triton_Coulomb_log_at_point_313_________________________________ (plasma_coulomb_log_deuteron_triton_profile313)_ 2.06725949633836876e+01 
Deuteron-triton_Coulomb_log_at_point_314_________________________________ (plasma_coulomb_log_deuteron_triton_profile314)_ 2.06664347720076726e+01 
Deuteron-triton_Coulomb_log_at_point_315_________________________________ (plasma_coulomb_log_deuteron_triton_profile315)_ 2.06602402472652287e+01 
Deuteron-triton_Coulomb_log_at_point_316_________________________________ (plasma_coulomb_log_deuteron_triton_profile316)_ 2.06540112260341999e+01 
Deuteron-triton_Coulomb_log_at_point_317_________________________________ (plasma_coulomb_log_deuteron_triton_profile317)_ 2.06477475451701764e+01 
Deuteron-triton_Coulomb_log_at_point_318_________________________________ (plasma_coulomb_log_deuteron_triton_profile318)_ 2.06414490413426073e+01 
Deuteron-triton_Coulomb_log_at_point_319_________________________________ (plasma_coulomb_log_deuteron_triton_profile319)_ 2.06351155513087612e+01 
Deuteron-triton_Coulomb_log_at_point_320_________________________________ (plasma_coulomb_log_deuteron_triton_profile320)_ 2.06287469117429794e+01 
Deuteron-triton_Coulomb_log_at_point_321_________________________________ (plasma_coulomb_log_deuteron_triton_profile321)_ 2.06223429594311263e+01 
Deuteron-triton_Coulomb_log_at_point_322_________________________________ (plasma_coulomb_log_deuteron_triton_profile322)_ 2.06159035312990930e+01 
Deuteron-triton_Coulomb_log_at_point_323_________________________________ (plasma_coulomb_log_deuteron_triton_profile323)_ 2.06094284644518133e+01 
Deuteron-triton_Coulomb_log_at_point_324_________________________________ (plasma_coulomb_log_deuteron_triton_profile324)_ 2.06029175962367894e+01 
Deuteron-triton_Coulomb_log_at_point_325_________________________________ (plasma_coulomb_log_deuteron_triton_profile325)_ 2.05963707642916916e+01 
Deuteron-triton_Coulomb_log_at_point_326_________________________________ (plasma_coulomb_log_deuteron_triton_profile326)_ 2.05897878066354743e+01 
Deuteron-triton_Coulomb_log_at_point_327_________________________________ (plasma_coulomb_log_deuteron_triton_profile327)_ 2.05831685617117479e+01 
Deuteron-triton_Coulomb_log_at_point_328_________________________________ (plasma_coulomb_log_deuteron_triton_profile328)_ 2.05765128685179270e+01 
Deuteron-triton_Coulomb_log_at_point_329_________________________________ (plasma_coulomb_log_deuteron_triton_profile329)_ 2.05698205665795477e+01 
Deuteron-triton_Coulomb_log_at_point_330_________________________________ (plasma_coulomb_log_deuteron_triton_profile330)_ 2.05630914961269085e+01 
Deuteron-triton_Coulomb_log_at_point_331_________________________________ (plasma_coulomb_log_deuteron_triton_profile331)_ 2.05563254981261849e+01 
Deuteron-triton_Coulomb_log_at_point_332_________________________________ (plasma_coulomb_log_deuteron_triton_profile332)_ 2.05495224143834925e+01 
Deuteron-triton_Coulomb_log_at_point_333_________________________________ (plasma_coulomb_log_deuteron_triton_profile333)_ 2.05426820875618930e+01 
Deuteron-triton_Coulomb_log_at_point_334_________________________________ (plasma_coulomb_log_deuteron_triton_profile334)_ 2.05358043614494221e+01 
Deuteron-triton_Coulomb_log_at_point_335_________________________________ (plasma_coulomb_log_deuteron_triton_profile335)_ 2.05288890808303393e+01 
Deuteron-triton_Coulomb_log_at_point_336_________________________________ (plasma_coulomb_log_deuteron_triton_profile336)_ 2.05219360917510905e+01 
Deuteron-triton_Coulomb_log_at_point_337_________________________________ (plasma_coulomb_log_deuteron_triton_profile337)_ 2.05149452415805129e+01 
Deuteron-triton_Coulomb_log_at_point_338_________________________________ (plasma_coulomb_log_deuteron_triton_profile338)_ 2.05079163791265096e+01 
Deuteron-triton_Coulomb_log_at_point_339_________________________________ (plasma_coulomb_log_deuteron_triton_profile339)_ 2.05008493546634085e+01 
Deuteron-triton_Coulomb_log_at_point_340_________________________________ (plasma_coulomb_log_deuteron_triton_profile340)_ 2.04937440202185712e+01 
Deuteron-triton_Coulomb_log_at_point_341_________________________________ (plasma_coulomb_log_deuteron_triton_profile341)_ 2.04866002295399099e+01 
Deuteron-triton_Coulomb_log_at_point_342_________________________________ (plasma_coulomb_log_deuteron_triton_profile342)_ 2.04794178383435792e+01 
Deuteron-triton_Coulomb_log_at_point_343_________________________________ (plasma_coulomb_log_deuteron_triton_profile343)_ 2.04721967043738609e+01 
Deuteron-triton_Coulomb_log_at_point_344_________________________________ (plasma_coulomb_log_deuteron_triton_profile344)_ 2.04649366876074446e+01 
Deuteron-triton_Coulomb_log_at_point_345_________________________________ (plasma_coulomb_log_deuteron_triton_profile345)_ 2.04576376502766237e+01 
Deuteron-triton_Coulomb_log_at_point_346_________________________________ (plasma_coulomb_log_deuteron_triton_profile346)_ 2.04502994572266665e+01 
Deuteron-triton_Coulomb_log_at_point_347_________________________________ (plasma_coulomb_log_deuteron_triton_profile347)_ 2.04429219759304104e+01 
Deuteron-triton_Coulomb_log_at_point_348_________________________________ (plasma_coulomb_log_deuteron_triton_profile348)_ 2.04355050766748043e+01 
Deuteron-triton_Coulomb_log_at_point_349_________________________________ (plasma_coulomb_log_deuteron_triton_profile349)_ 2.04280486328011150e+01 
Deuteron-triton_Coulomb_log_at_point_350_________________________________ (plasma_coulomb_log_deuteron_triton_profile350)_ 2.04205525207811007e+01 
Deuteron-triton_Coulomb_log_at_point_351_________________________________ (plasma_coulomb_log_deuteron_triton_profile351)_ 2.04130166205173751e+01 
Deuteron-triton_Coulomb_log_at_point_352_________________________________ (plasma_coulomb_log_deuteron_triton_profile352)_ 2.04054408155275517e+01 
Deuteron-triton_Coulomb_log_at_point_353_________________________________ (plasma_coulomb_log_deuteron_triton_profile353)_ 2.03978249930819722e+01 
Deuteron-triton_Coulomb_log_at_point_354_________________________________ (plasma_coulomb_log_deuteron_triton_profile354)_ 2.03901690444966128e+01 
Deuteron-triton_Coulomb_log_at_point_355_________________________________ (plasma_coulomb_log_deuteron_triton_profile355)_ 2.03824728653289320e+01 
Deuteron-triton_Coulomb_log_at_point_356_________________________________ (plasma_coulomb_log_deuteron_triton_profile356)_ 2.03747363556080963e+01 
Deuteron-triton_Coulomb_log_at_point_357_________________________________ (plasma_coulomb_log_deuteron_triton_profile357)_ 2.03669594200954762e+01 
Deuteron-triton_Coulomb_log_at_point_358_________________________________ (plasma_coulomb_log_deuteron_triton_profile358)_ 2.03591419685656732e+01 
Deuteron-triton_Coulomb_log_at_point_359_________________________________ (plasma_coulomb_log_deuteron_triton_profile359)_ 2.03512839159932284e+01 
Deuteron-triton_Coulomb_log_at_point_360_________________________________ (plasma_coulomb_log_deuteron_triton_profile360)_ 2.03433851830233188e+01 
Deuteron-triton_Coulomb_log_at_point_361_________________________________ (plasma_coulomb_log_deuteron_triton_profile361)_ 2.03354456959468592e+01 
Deuteron-triton_Coulomb_log_at_point_362_________________________________ (plasma_coulomb_log_deuteron_triton_profile362)_ 2.03274653873757778e+01 
Deuteron-triton_Coulomb_log_at_point_363_________________________________ (plasma_coulomb_log_deuteron_triton_profile363)_ 2.03194441963111991e+01 
Deuteron-triton_Coulomb_log_at_point_364_________________________________ (plasma_coulomb_log_deuteron_triton_profile364)_ 2.03113820685604090e+01 
Deuteron-triton_Coulomb_log_at_point_365_________________________________ (plasma_coulomb_log_deuteron_triton_profile365)_ 2.03032789570035916e+01 
Deuteron-triton_Coulomb_log_at_point_366_________________________________ (plasma_coulomb_log_deuteron_triton_profile366)_ 2.02951348221575216e+01 
Deuteron-triton_Coulomb_log_at_point_367_________________________________ (plasma_coulomb_log_deuteron_triton_profile367)_ 2.02869496323151708e+01 
Deuteron-triton_Coulomb_log_at_point_368_________________________________ (plasma_coulomb_log_deuteron_triton_profile368)_ 2.02787233641147111e+01 
