# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5960a7fe7" 
Plasma_alpha_thermal_velocity_at_point_91________________________________ (vel_plasma_alpha_thermal_profile91)_ 1.10118300472314097e+06 
Plasma_alpha_thermal_velocity_at_point_92________________________________ (vel_plasma_alpha_thermal_profile92)_ 1.10064613935179776e+06 
Plasma_alpha_thermal_velocity_at_point_93________________________________ (vel_plasma_alpha_thermal_profile93)_ 1.10010335195504711e+06 
Plasma_alpha_thermal_velocity_at_point_94________________________________ (vel_plasma_alpha_thermal_profile94)_ 1.09955464072766341e+06 
Plasma_alpha_thermal_velocity_at_point_95________________________________ (vel_plasma_alpha_thermal_profile95)_ 1.09900000391939282e+06 
Plasma_alpha_thermal_velocity_at_point_96________________________________ (vel_plasma_alpha_thermal_profile96)_ 1.09843943970327685e+06 
Plasma_alpha_thermal_velocity_at_point_97________________________________ (vel_plasma_alpha_thermal_profile97)_ 1.09787294632078055e+06 
Plasma_alpha_thermal_velocity_at_point_98________________________________ (vel_plasma_alpha_thermal_profile98)_ 1.09730052189090848e+06 
Plasma_alpha_thermal_velocity_at_point_99________________________________ (vel_plasma_alpha_thermal_profile99)_ 1.09672216458720434e+06 
Plasma_alpha_thermal_velocity_at_point_100_______________________________ (vel_plasma_alpha_thermal_profile100)_ 1.09613787252400373e+06 
Plasma_alpha_thermal_velocity_at_point_101_______________________________ (vel_plasma_alpha_thermal_profile101)_ 1.09554764383359510e+06 
Plasma_alpha_thermal_velocity_at_point_102_______________________________ (vel_plasma_alpha_thermal_profile102)_ 1.09495147661604499e+06 
Plasma_alpha_thermal_velocity_at_point_103_______________________________ (vel_plasma_alpha_thermal_profile103)_ 1.09434936893444858e+06 
Plasma_alpha_thermal_velocity_at_point_104_______________________________ (vel_plasma_alpha_thermal_profile104)_ 1.09374131888314686e+06 
Plasma_alpha_thermal_velocity_at_point_105_______________________________ (vel_plasma_alpha_thermal_profile105)_ 1.09312732446447923e+06 
Plasma_alpha_thermal_velocity_at_point_106_______________________________ (vel_plasma_alpha_thermal_profile106)_ 1.09250738374368474e+06 
Plasma_alpha_thermal_velocity_at_point_107_______________________________ (vel_plasma_alpha_thermal_profile107)_ 1.09188149472103408e+06 
Plasma_alpha_thermal_velocity_at_point_108_______________________________ (vel_plasma_alpha_thermal_profile108)_ 1.09124965539097134e+06 
Plasma_alpha_thermal_velocity_at_point_109_______________________________ (vel_plasma_alpha_thermal_profile109)_ 1.09061186375113693e+06 
Plasma_alpha_thermal_velocity_at_point_110_______________________________ (vel_plasma_alpha_thermal_profile110)_ 1.08996811773360777e+06 
Plasma_alpha_thermal_velocity_at_point_111_______________________________ (vel_plasma_alpha_thermal_profile111)_ 1.08931841531451303e+06 
Plasma_alpha_thermal_velocity_at_point_112_______________________________ (vel_plasma_alpha_thermal_profile112)_ 1.08866275438573607e+06 
Plasma_alpha_thermal_velocity_at_point_113_______________________________ (vel_plasma_alpha_thermal_profile113)_ 1.08800113289211434e+06 
Plasma_alpha_thermal_velocity_at_point_114_______________________________ (vel_plasma_alpha_thermal_profile114)_ 1.08733354871677700e+06 
Plasma_alpha_thermal_velocity_at_point_115_______________________________ (vel_plasma_alpha_thermal_profile115)_ 1.08665999976348225e+06 
Plasma_alpha_thermal_velocity_at_point_116_______________________________ (vel_plasma_alpha_thermal_profile116)_ 1.08598048384630796e+06 
Plasma_alpha_thermal_velocity_at_point_117_______________________________ (vel_plasma_alpha_thermal_profile117)_ 1.08529499885934265e+06 
Plasma_alpha_thermal_velocity_at_point_118_______________________________ (vel_plasma_alpha_thermal_profile118)_ 1.08460354262042139e+06 
Plasma_alpha_thermal_velocity_at_point_119_______________________________ (vel_plasma_alpha_thermal_profile119)_ 1.08390611295361747e+06 
Plasma_alpha_thermal_velocity_at_point_120_______________________________ (vel_plasma_alpha_thermal_profile120)_ 1.08320270763387112e+06 
Plasma_alpha_thermal_velocity_at_point_121_______________________________ (vel_plasma_alpha_thermal_profile121)_ 1.08249332445584261e+06 
Plasma_alpha_thermal_velocity_at_point_122_______________________________ (vel_plasma_alpha_thermal_profile122)_ 1.08177796120618260e+06 
Plasma_alpha_thermal_velocity_at_point_123_______________________________ (vel_plasma_alpha_thermal_profile123)_ 1.08105661562646227e+06 
Plasma_alpha_thermal_velocity_at_point_124_______________________________ (vel_plasma_alpha_thermal_profile124)_ 1.08032928544061002e+06 
Plasma_alpha_thermal_velocity_at_point_125_______________________________ (vel_plasma_alpha_thermal_profile125)_ 1.07959596840093634e+06 
Plasma_alpha_thermal_velocity_at_point_126_______________________________ (vel_plasma_alpha_thermal_profile126)_ 1.07885666219561850e+06 
Plasma_alpha_thermal_velocity_at_point_127_______________________________ (vel_plasma_alpha_thermal_profile127)_ 1.07811136451776698e+06 
Plasma_alpha_thermal_velocity_at_point_128_______________________________ (vel_plasma_alpha_thermal_profile128)_ 1.07736007303752960e+06 
Plasma_alpha_thermal_velocity_at_point_129_______________________________ (vel_plasma_alpha_thermal_profile129)_ 1.07660278545749141e+06 
Plasma_alpha_thermal_velocity_at_point_130_______________________________ (vel_plasma_alpha_thermal_profile130)_ 1.07583949937353819e+06 
Plasma_alpha_thermal_velocity_at_point_131_______________________________ (vel_plasma_alpha_thermal_profile131)_ 1.07507021246461570e+06 
Plasma_alpha_thermal_velocity_at_point_132_______________________________ (vel_plasma_alpha_thermal_profile132)_ 1.07429492231177748e+06 
Plasma_alpha_thermal_velocity_at_point_133_______________________________ (vel_plasma_alpha_thermal_profile133)_ 1.07351362655571010e+06 
Plasma_alpha_thermal_velocity_at_point_134_______________________________ (vel_plasma_alpha_thermal_profile134)_ 1.07272632277124538e+06 
Plasma_alpha_thermal_velocity_at_point_135_______________________________ (vel_plasma_alpha_thermal_profile135)_ 1.07193300853214390e+06 
Plasma_alpha_thermal_velocity_at_point_136_______________________________ (vel_plasma_alpha_thermal_profile136)_ 1.07113368141095410e+06 
Plasma_alpha_thermal_velocity_at_point_137_______________________________ (vel_plasma_alpha_thermal_profile137)_ 1.07032833896022826e+06 
Plasma_alpha_thermal_velocity_at_point_138_______________________________ (vel_plasma_alpha_thermal_profile138)_ 1.06951697871230845e+06 
Plasma_alpha_thermal_velocity_at_point_139_______________________________ (vel_plasma_alpha_thermal_profile139)_ 1.06869959818378091e+06 
Plasma_alpha_thermal_velocity_at_point_140_______________________________ (vel_plasma_alpha_thermal_profile140)_ 1.06787619488929119e+06 
Plasma_alpha_thermal_velocity_at_point_141_______________________________ (vel_plasma_alpha_thermal_profile141)_ 1.06704676633204590e+06 
Plasma_alpha_thermal_velocity_at_point_142_______________________________ (vel_plasma_alpha_thermal_profile142)_ 1.06621130998491053e+06 
Plasma_alpha_thermal_velocity_at_point_143_______________________________ (vel_plasma_alpha_thermal_profile143)_ 1.06536982334634359e+06 
Plasma_alpha_thermal_velocity_at_point_144_______________________________ (vel_plasma_alpha_thermal_profile144)_ 1.06452230385130830e+06 
Plasma_alpha_thermal_velocity_at_point_145_______________________________ (vel_plasma_alpha_thermal_profile145)_ 1.06366874894123222e+06 
Plasma_alpha_thermal_velocity_at_point_146_______________________________ (vel_plasma_alpha_thermal_profile146)_ 1.06280915608736058e+06 
Plasma_alpha_thermal_velocity_at_point_147_______________________________ (vel_plasma_alpha_thermal_profile147)_ 1.06194352268267493e+06 
Plasma_alpha_thermal_velocity_at_point_148_______________________________ (vel_plasma_alpha_thermal_profile148)_ 1.06107184614957310e+06 
Plasma_alpha_thermal_velocity_at_point_149_______________________________ (vel_plasma_alpha_thermal_profile149)_ 1.06019412387396069e+06 
Plasma_alpha_thermal_velocity_at_point_150_______________________________ (vel_plasma_alpha_thermal_profile150)_ 1.05931035327559779e+06 
Plasma_alpha_thermal_velocity_at_point_151_______________________________ (vel_plasma_alpha_thermal_profile151)_ 1.05842053170910501e+06 
Plasma_alpha_thermal_velocity_at_point_152_______________________________ (vel_plasma_alpha_thermal_profile152)_ 1.05752465654373891e+06 
Plasma_alpha_thermal_velocity_at_point_153_______________________________ (vel_plasma_alpha_thermal_profile153)_ 1.05662272513969685e+06 
Plasma_alpha_thermal_velocity_at_point_154_______________________________ (vel_plasma_alpha_thermal_profile154)_ 1.05571473486210220e+06 
Plasma_alpha_thermal_velocity_at_point_155_______________________________ (vel_plasma_alpha_thermal_profile155)_ 1.05480068301938684e+06 
Plasma_alpha_thermal_velocity_at_point_156_______________________________ (vel_plasma_alpha_thermal_profile156)_ 1.05388056695757248e+06 
Plasma_alpha_thermal_velocity_at_point_157_______________________________ (vel_plasma_alpha_thermal_profile157)_ 1.05295438398920791e+06 
Plasma_alpha_thermal_velocity_at_point_158_______________________________ (vel_plasma_alpha_thermal_profile158)_ 1.05202213140729489e+06 
Plasma_alpha_thermal_velocity_at_point_159_______________________________ (vel_plasma_alpha_thermal_profile159)_ 1.05108380652301828e+06 
Plasma_alpha_thermal_velocity_at_point_160_______________________________ (vel_plasma_alpha_thermal_profile160)_ 1.05013940664191800e+06 
Plasma_alpha_thermal_velocity_at_point_161_______________________________ (vel_plasma_alpha_thermal_profile161)_ 1.04918892901615496e+06 
Plasma_alpha_thermal_velocity_at_point_162_______________________________ (vel_plasma_alpha_thermal_profile162)_ 1.04823237094406167e+06 
Plasma_alpha_thermal_velocity_at_point_163_______________________________ (vel_plasma_alpha_thermal_profile163)_ 1.04726972966538882e+06 
Plasma_alpha_thermal_velocity_at_point_164_______________________________ (vel_plasma_alpha_thermal_profile164)_ 1.04630100248008559e+06 
Plasma_alpha_thermal_velocity_at_point_165_______________________________ (vel_plasma_alpha_thermal_profile165)_ 1.04532618657659937e+06 
Plasma_alpha_thermal_velocity_at_point_166_______________________________ (vel_plasma_alpha_thermal_profile166)_ 1.04434527925094904e+06 
Plasma_alpha_thermal_velocity_at_point_167_______________________________ (vel_plasma_alpha_thermal_profile167)_ 1.04335827771579800e+06 
Plasma_alpha_thermal_velocity_at_point_168_______________________________ (vel_plasma_alpha_thermal_profile168)_ 1.04236517919562617e+06 
Plasma_alpha_thermal_velocity_at_point_169_______________________________ (vel_plasma_alpha_thermal_profile169)_ 1.04136598092183203e+06 
Plasma_alpha_thermal_velocity_at_point_170_______________________________ (vel_plasma_alpha_thermal_profile170)_ 1.04036068013260444e+06 
Plasma_alpha_thermal_velocity_at_point_171_______________________________ (vel_plasma_alpha_thermal_profile171)_ 1.03934927401038911e+06 
Plasma_alpha_thermal_velocity_at_point_172_______________________________ (vel_plasma_alpha_thermal_profile172)_ 1.03833175977274729e+06 
Plasma_alpha_thermal_velocity_at_point_173_______________________________ (vel_plasma_alpha_thermal_profile173)_ 1.03730813460983732e+06 
Plasma_alpha_thermal_velocity_at_point_174_______________________________ (vel_plasma_alpha_thermal_profile174)_ 1.03627839575151668e+06 
Plasma_alpha_thermal_velocity_at_point_175_______________________________ (vel_plasma_alpha_thermal_profile175)_ 1.03524254036135122e+06 
Plasma_alpha_thermal_velocity_at_point_176_______________________________ (vel_plasma_alpha_thermal_profile176)_ 1.03420056563259929e+06 
Plasma_alpha_thermal_velocity_at_point_177_______________________________ (vel_plasma_alpha_thermal_profile177)_ 1.03315246878819470e+06 
Plasma_alpha_thermal_velocity_at_point_178_______________________________ (vel_plasma_alpha_thermal_profile178)_ 1.03209824694054748e+06 
Plasma_alpha_thermal_velocity_at_point_179_______________________________ (vel_plasma_alpha_thermal_profile179)_ 1.03103789734243369e+06 
Plasma_alpha_thermal_velocity_at_point_180_______________________________ (vel_plasma_alpha_thermal_profile180)_ 1.02997141714535502e+06 
Plasma_alpha_thermal_velocity_at_point_181_______________________________ (vel_plasma_alpha_thermal_profile181)_ 1.02889880352976883e+06 
Plasma_alpha_thermal_velocity_at_point_182_______________________________ (vel_plasma_alpha_thermal_profile182)_ 1.02782005367109179e+06 
Plasma_alpha_thermal_velocity_at_point_183_______________________________ (vel_plasma_alpha_thermal_profile183)_ 1.02673516473464586e+06 
Plasma_alpha_thermal_velocity_at_point_184_______________________________ (vel_plasma_alpha_thermal_profile184)_ 1.02564413391435042e+06 
Plasma_alpha_thermal_velocity_at_point_185_______________________________ (vel_plasma_alpha_thermal_profile185)_ 1.02454695836453140e+06 
Plasma_alpha_thermal_velocity_at_point_186_______________________________ (vel_plasma_alpha_thermal_profile186)_ 1.02344363529216067e+06 
Plasma_alpha_thermal_velocity_at_point_187_______________________________ (vel_plasma_alpha_thermal_profile187)_ 1.02233416186424950e+06 
Plasma_alpha_thermal_velocity_at_point_188_______________________________ (vel_plasma_alpha_thermal_profile188)_ 1.02121853525631560e+06 
Plasma_alpha_thermal_velocity_at_point_189_______________________________ (vel_plasma_alpha_thermal_profile189)_ 1.02009675263269583e+06 
Plasma_alpha_thermal_velocity_at_point_190_______________________________ (vel_plasma_alpha_thermal_profile190)_ 1.01896881121486158e+06 
Plasma_alpha_thermal_velocity_at_point_191_______________________________ (vel_plasma_alpha_thermal_profile191)_ 1.01783470817862952e+06 
Plasma_alpha_thermal_velocity_at_point_192_______________________________ (vel_plasma_alpha_thermal_profile192)_ 1.01669444068808819e+06 
Plasma_alpha_thermal_velocity_at_point_193_______________________________ (vel_plasma_alpha_thermal_profile193)_ 1.01554800597887556e+06 
Plasma_alpha_thermal_velocity_at_point_194_______________________________ (vel_plasma_alpha_thermal_profile194)_ 1.01439540123545681e+06 
Plasma_alpha_thermal_velocity_at_point_195_______________________________ (vel_plasma_alpha_thermal_profile195)_ 1.01323662365467369e+06 
Plasma_alpha_thermal_velocity_at_point_196_______________________________ (vel_plasma_alpha_thermal_profile196)_ 1.01207167047522159e+06 
Plasma_alpha_thermal_velocity_at_point_197_______________________________ (vel_plasma_alpha_thermal_profile197)_ 1.01090053889382118e+06 
Plasma_alpha_thermal_velocity_at_point_198_______________________________ (vel_plasma_alpha_thermal_profile198)_ 1.00972322614386131e+06 
Plasma_alpha_thermal_velocity_at_point_199_______________________________ (vel_plasma_alpha_thermal_profile199)_ 1.00853972948060173e+06 
Plasma_alpha_thermal_velocity_at_point_200_______________________________ (vel_plasma_alpha_thermal_profile200)_ 1.00735004612170032e+06 
Plasma_alpha_thermal_velocity_at_point_201_______________________________ (vel_plasma_alpha_thermal_profile201)_ 1.00615417334103386e+06 
Plasma_alpha_thermal_velocity_at_point_202_______________________________ (vel_plasma_alpha_thermal_profile202)_ 1.00495210838943056e+06 
Plasma_alpha_thermal_velocity_at_point_203_______________________________ (vel_plasma_alpha_thermal_profile203)_ 1.00374384854903922e+06 
Plasma_alpha_thermal_velocity_at_point_204_______________________________ (vel_plasma_alpha_thermal_profile204)_ 1.00252939110348909e+06 
Plasma_alpha_thermal_velocity_at_point_205_______________________________ (vel_plasma_alpha_thermal_profile205)_ 1.00130873337260925e+06 
Plasma_alpha_thermal_velocity_at_point_206_______________________________ (vel_plasma_alpha_thermal_profile206)_ 1.00008187262767483e+06 
Plasma_alpha_thermal_velocity_at_point_207_______________________________ (vel_plasma_alpha_thermal_profile207)_ 9.98848806245780783e+05 
Plasma_alpha_thermal_velocity_at_point_208_______________________________ (vel_plasma_alpha_thermal_profile208)_ 9.97609531510286848e+05 
Plasma_alpha_thermal_velocity_at_point_209_______________________________ (vel_plasma_alpha_thermal_profile209)_ 9.96364045820376836e+05 
Plasma_alpha_thermal_velocity_at_point_210_______________________________ (vel_plasma_alpha_thermal_profile210)_ 9.95112346541207167e+05 
Plasma_alpha_thermal_velocity_at_point_211_______________________________ (vel_plasma_alpha_thermal_profile211)_ 9.93854431078829919e+05 
Plasma_alpha_thermal_velocity_at_point_212_______________________________ (vel_plasma_alpha_thermal_profile212)_ 9.92590296794839902e+05 
Plasma_alpha_thermal_velocity_at_point_213_______________________________ (vel_plasma_alpha_thermal_profile213)_ 9.91319941172008519e+05 
Plasma_alpha_thermal_velocity_at_point_214_______________________________ (vel_plasma_alpha_thermal_profile214)_ 9.90043361613329151e+05 
Plasma_alpha_thermal_velocity_at_point_215_______________________________ (vel_plasma_alpha_thermal_profile215)_ 9.88760555612897966e+05 
Plasma_alpha_thermal_velocity_at_point_216_______________________________ (vel_plasma_alpha_thermal_profile216)_ 9.87471520645192591e+05 
Plasma_alpha_thermal_velocity_at_point_217_______________________________ (vel_plasma_alpha_thermal_profile217)_ 9.86176254230552702e+05 
Plasma_alpha_thermal_velocity_at_point_218_______________________________ (vel_plasma_alpha_thermal_profile218)_ 9.84874753930256586e+05 
Plasma_alpha_thermal_velocity_at_point_219_______________________________ (vel_plasma_alpha_thermal_profile219)_ 9.83567017280695494e+05 
Plasma_alpha_thermal_velocity_at_point_220_______________________________ (vel_plasma_alpha_thermal_profile220)_ 9.82253041864160565e+05 
Plasma_alpha_thermal_velocity_at_point_221_______________________________ (vel_plasma_alpha_thermal_profile221)_ 9.80932825308996020e+05 
Plasma_alpha_thermal_velocity_at_point_222_______________________________ (vel_plasma_alpha_thermal_profile222)_ 9.79606365259198705e+05 
Plasma_alpha_thermal_velocity_at_point_223_______________________________ (vel_plasma_alpha_thermal_profile223)_ 9.78273659404972568e+05 
Plasma_alpha_thermal_velocity_at_point_224_______________________________ (vel_plasma_alpha_thermal_profile224)_ 9.76934705406291643e+05 
Plasma_alpha_thermal_velocity_at_point_225_______________________________ (vel_plasma_alpha_thermal_profile225)_ 9.75589501051076222e+05 
Plasma_alpha_thermal_velocity_at_point_226_______________________________ (vel_plasma_alpha_thermal_profile226)_ 9.74238044071571669e+05 
Plasma_alpha_thermal_velocity_at_point_227_______________________________ (vel_plasma_alpha_thermal_profile227)_ 9.72880332261767471e+05 
Plasma_alpha_thermal_velocity_at_point_228_______________________________ (vel_plasma_alpha_thermal_profile228)_ 9.71516363503360306e+05 
Plasma_alpha_thermal_velocity_at_point_229_______________________________ (vel_plasma_alpha_thermal_profile229)_ 9.70146135647951858e+05 
Plasma_alpha_thermal_velocity_at_point_230_______________________________ (vel_plasma_alpha_thermal_profile230)_ 9.68769646614545491e+05 
Plasma_alpha_thermal_velocity_at_point_231_______________________________ (vel_plasma_alpha_thermal_profile231)_ 9.67386894338317565e+05 
Plasma_alpha_thermal_velocity_at_point_232_______________________________ (vel_plasma_alpha_thermal_profile232)_ 9.65997876853232970e+05 
Plasma_alpha_thermal_velocity_at_point_233_______________________________ (vel_plasma_alpha_thermal_profile233)_ 9.64602592147805146e+05 
Plasma_alpha_thermal_velocity_at_point_234_______________________________ (vel_plasma_alpha_thermal_profile234)_ 9.63201038309668889e+05 
Plasma_alpha_thermal_velocity_at_point_235_______________________________ (vel_plasma_alpha_thermal_profile235)_ 9.61793213505425607e+05 
Plasma_alpha_thermal_velocity_at_point_236_______________________________ (vel_plasma_alpha_thermal_profile236)_ 9.60379115887591732e+05 
Plasma_alpha_thermal_velocity_at_point_237_______________________________ (vel_plasma_alpha_thermal_profile237)_ 9.58958743662007269e+05 
Plasma_alpha_thermal_velocity_at_point_238_______________________________ (vel_plasma_alpha_thermal_profile238)_ 9.57532095135006704e+05 
Plasma_alpha_thermal_velocity_at_point_239_______________________________ (vel_plasma_alpha_thermal_profile239)_ 9.56099168594035786e+05 
Plasma_alpha_thermal_velocity_at_point_240_______________________________ (vel_plasma_alpha_thermal_profile240)_ 9.54659962427595863e+05 
Plasma_alpha_thermal_velocity_at_point_241_______________________________ (vel_plasma_alpha_thermal_profile241)_ 9.53214475073559443e+05 
Plasma_alpha_thermal_velocity_at_point_242_______________________________ (vel_plasma_alpha_thermal_profile242)_ 9.51762705035164370e+05 
Plasma_alpha_thermal_velocity_at_point_243_______________________________ (vel_plasma_alpha_thermal_profile243)_ 9.50304650865663076e+05 
Plasma_alpha_thermal_velocity_at_point_244_______________________________ (vel_plasma_alpha_thermal_profile244)_ 9.48840311126544722e+05 
Plasma_alpha_thermal_velocity_at_point_245_______________________________ (vel_plasma_alpha_thermal_profile245)_ 9.47369684545490076e+05 
Plasma_alpha_thermal_velocity_at_point_246_______________________________ (vel_plasma_alpha_thermal_profile246)_ 9.45892769827693002e+05 
Plasma_alpha_thermal_velocity_at_point_247_______________________________ (vel_plasma_alpha_thermal_profile247)_ 9.44409565819364274e+05 
Plasma_alpha_thermal_velocity_at_point_248_______________________________ (vel_plasma_alpha_thermal_profile248)_ 9.42920071344734752e+05 
Plasma_alpha_thermal_velocity_at_point_249_______________________________ (vel_plasma_alpha_thermal_profile249)_ 9.41424285380687914e+05 
Plasma_alpha_thermal_velocity_at_point_250_______________________________ (vel_plasma_alpha_thermal_profile250)_ 9.39922206946432707e+05 
Plasma_alpha_thermal_velocity_at_point_251_______________________________ (vel_plasma_alpha_thermal_profile251)_ 9.38413835125041893e+05 
Plasma_alpha_thermal_velocity_at_point_252_______________________________ (vel_plasma_alpha_thermal_profile252)_ 9.36899169101177948e+05 
Plasma_alpha_thermal_velocity_at_point_253_______________________________ (vel_plasma_alpha_thermal_profile253)_ 9.35378208108518855e+05 
Plasma_alpha_thermal_velocity_at_point_254_______________________________ (vel_plasma_alpha_thermal_profile254)_ 9.33850951504900353e+05 
Plasma_alpha_thermal_velocity_at_point_255_______________________________ (vel_plasma_alpha_thermal_profile255)_ 9.32317398698365898e+05 
Plasma_alpha_thermal_velocity_at_point_256_______________________________ (vel_plasma_alpha_thermal_profile256)_ 9.30777549211860867e+05 
Plasma_alpha_thermal_velocity_at_point_257_______________________________ (vel_plasma_alpha_thermal_profile257)_ 9.29231402625089046e+05 
Plasma_alpha_thermal_velocity_at_point_258_______________________________ (vel_plasma_alpha_thermal_profile258)_ 9.27678958639490884e+05 
Plasma_alpha_thermal_velocity_at_point_259_______________________________ (vel_plasma_alpha_thermal_profile259)_ 9.26120217041530414e+05 
Plasma_alpha_thermal_velocity_at_point_260_______________________________ (vel_plasma_alpha_thermal_profile260)_ 9.24555177708790521e+05 
Plasma_alpha_thermal_velocity_at_point_261_______________________________ (vel_plasma_alpha_thermal_profile261)_ 9.22983840643165866e+05 
Plasma_alpha_thermal_velocity_at_point_262_______________________________ (vel_plasma_alpha_thermal_profile262)_ 9.21406205939432024e+05 
Plasma_alpha_thermal_velocity_at_point_263_______________________________ (vel_plasma_alpha_thermal_profile263)_ 9.19822273786043981e+05 
Plasma_alpha_thermal_velocity_at_point_264_______________________________ (vel_plasma_alpha_thermal_profile264)_ 9.18232044503988465e+05 
Plasma_alpha_thermal_velocity_at_point_265_______________________________ (vel_plasma_alpha_thermal_profile265)_ 9.16635518504407606e+05 
Plasma_alpha_thermal_velocity_at_point_266_______________________________ (vel_plasma_alpha_thermal_profile266)_ 9.15032696349387290e+05 
Plasma_alpha_thermal_velocity_at_point_267_______________________________ (vel_plasma_alpha_thermal_profile267)_ 9.13423578644075431e+05 
Plasma_alpha_thermal_velocity_at_point_268_______________________________ (vel_plasma_alpha_thermal_profile268)_ 9.11808166250496055e+05 
Plasma_alpha_thermal_velocity_at_point_269_______________________________ (vel_plasma_alpha_thermal_profile269)_ 9.10186460026773158e+05 
Plasma_alpha_thermal_velocity_at_point_270_______________________________ (vel_plasma_alpha_thermal_profile270)_ 9.08558461035821587e+05 
Plasma_alpha_thermal_velocity_at_point_271_______________________________ (vel_plasma_alpha_thermal_profile271)_ 9.06924170431728358e+05 
Plasma_alpha_thermal_velocity_at_point_272_______________________________ (vel_plasma_alpha_thermal_profile272)_ 9.05283589565362548e+05 
Plasma_alpha_thermal_velocity_at_point_273_______________________________ (vel_plasma_alpha_thermal_profile273)_ 9.03636719853743329e+05 
Plasma_alpha_thermal_velocity_at_point_274_______________________________ (vel_plasma_alpha_thermal_profile274)_ 9.01983562946676160e+05 
Plasma_alpha_thermal_velocity_at_point_275_______________________________ (vel_plasma_alpha_thermal_profile275)_ 9.00324120557213668e+05 
Plasma_alpha_thermal_velocity_at_point_276_______________________________ (vel_plasma_alpha_thermal_profile276)_ 8.98658394623355707e+05 
Plasma_alpha_thermal_velocity_at_point_277_______________________________ (vel_plasma_alpha_thermal_profile277)_ 8.96986387204587576e+05 
Plasma_alpha_thermal_velocity_at_point_278_______________________________ (vel_plasma_alpha_thermal_profile278)_ 8.95308100511016906e+05 
Plasma_alpha_thermal_velocity_at_point_279_______________________________ (vel_plasma_alpha_thermal_profile279)_ 8.93623536966350977e+05 
Plasma_alpha_thermal_velocity_at_point_280_______________________________ (vel_plasma_alpha_thermal_profile280)_ 8.91932699109392357e+05 
Plasma_alpha_thermal_velocity_at_point_281_______________________________ (vel_plasma_alpha_thermal_profile281)_ 8.90235589741017320e+05 
Plasma_alpha_thermal_velocity_at_point_282_______________________________ (vel_plasma_alpha_thermal_profile282)_ 8.88532211724727415e+05 
Plasma_alpha_thermal_velocity_at_point_283_______________________________ (vel_plasma_alpha_thermal_profile283)_ 8.86822568240613211e+05 
Plasma_alpha_thermal_velocity_at_point_284_______________________________ (vel_plasma_alpha_thermal_profile284)_ 8.85106662563156104e+05 
Plasma_alpha_thermal_velocity_at_point_285_______________________________ (vel_plasma_alpha_thermal_profile285)_ 8.83384498186624493e+05 
Plasma_alpha_thermal_velocity_at_point_286_______________________________ (vel_plasma_alpha_thermal_profile286)_ 8.81656078861412592e+05 
Plasma_alpha_thermal_velocity_at_point_287_______________________________ (vel_plasma_alpha_thermal_profile287)_ 8.79921408489085501e+05 
Plasma_alpha_thermal_velocity_at_point_288_______________________________ (vel_plasma_alpha_thermal_profile288)_ 8.78180491192317684e+05 
Plasma_alpha_thermal_velocity_at_point_289_______________________________ (vel_plasma_alpha_thermal_profile289)_ 8.76433331305991043e+05 
Plasma_alpha_thermal_velocity_at_point_290_______________________________ (vel_plasma_alpha_thermal_profile290)_ 8.74679933459470863e+05 
Plasma_alpha_thermal_velocity_at_point_291_______________________________ (vel_plasma_alpha_thermal_profile291)_ 8.72920302442713175e+05 
Plasma_alpha_thermal_velocity_at_point_292_______________________________ (vel_plasma_alpha_thermal_profile292)_ 8.71154443276948645e+05 
Plasma_alpha_thermal_velocity_at_point_293_______________________________ (vel_plasma_alpha_thermal_profile293)_ 8.69382361309201107e+05 
Plasma_alpha_thermal_velocity_at_point_294_______________________________ (vel_plasma_alpha_thermal_profile294)_ 8.67604062072226079e+05 
Plasma_alpha_thermal_velocity_at_point_295_______________________________ (vel_plasma_alpha_thermal_profile295)_ 8.65819551350193797e+05 
Plasma_alpha_thermal_velocity_at_point_296_______________________________ (vel_plasma_alpha_thermal_profile296)_ 8.64028835256758030e+05 
Plasma_alpha_thermal_velocity_at_point_297_______________________________ (vel_plasma_alpha_thermal_profile297)_ 8.62231920076889801e+05 
Plasma_alpha_thermal_velocity_at_point_298_______________________________ (vel_plasma_alpha_thermal_profile298)_ 8.60428812518443796e+05 
Plasma_alpha_thermal_velocity_at_point_299_______________________________ (vel_plasma_alpha_thermal_profile299)_ 8.58619519455591333e+05 
Plasma_alpha_thermal_velocity_at_point_300_______________________________ (vel_plasma_alpha_thermal_profile300)_ 8.56804048111575539e+05 
Plasma_alpha_thermal_velocity_at_point_301_______________________________ (vel_plasma_alpha_thermal_profile301)_ 8.54982405987069360e+05 
Plasma_alpha_thermal_velocity_at_point_302_______________________________ (vel_plasma_alpha_thermal_profile302)_ 8.53154600945539307e+05 
Plasma_alpha_thermal_velocity_at_point_303_______________________________ (vel_plasma_alpha_thermal_profile303)_ 8.51320641135649872e+05 
Plasma_alpha_thermal_velocity_at_point_304_______________________________ (vel_plasma_alpha_thermal_profile304)_ 8.49480535024289624e+05 
Plasma_alpha_thermal_velocity_at_point_305_______________________________ (vel_plasma_alpha_thermal_profile305)_ 8.47634291453600046e+05 
Plasma_alpha_thermal_velocity_at_point_306_______________________________ (vel_plasma_alpha_thermal_profile306)_ 8.45781919586712145e+05 
Plasma_alpha_thermal_velocity_at_point_307_______________________________ (vel_plasma_alpha_thermal_profile307)_ 8.43923428947394248e+05 
