# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g2126af5da" 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_603___________________ (freq_plasma_larmor_toroidal_deuteron_profile603)_ 3.56508322352679893e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_604___________________ (freq_plasma_larmor_toroidal_deuteron_profile604)_ 3.56286198787351102e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_605___________________ (freq_plasma_larmor_toroidal_deuteron_profile605)_ 3.56064351839164719e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_606___________________ (freq_plasma_larmor_toroidal_deuteron_profile606)_ 3.55842780991722867e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_607___________________ (freq_plasma_larmor_toroidal_deuteron_profile607)_ 3.55621485729912072e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_608___________________ (freq_plasma_larmor_toroidal_deuteron_profile608)_ 3.55400465539899692e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_609___________________ (freq_plasma_larmor_toroidal_deuteron_profile609)_ 3.55179719909129590e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_610___________________ (freq_plasma_larmor_toroidal_deuteron_profile610)_ 3.54959248326318190e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_611___________________ (freq_plasma_larmor_toroidal_deuteron_profile611)_ 3.54739050281450748e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_612___________________ (freq_plasma_larmor_toroidal_deuteron_profile612)_ 3.54519125265777186e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_613___________________ (freq_plasma_larmor_toroidal_deuteron_profile613)_ 3.54299472771808356e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_614___________________ (freq_plasma_larmor_toroidal_deuteron_profile614)_ 3.54080092293311879e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_615___________________ (freq_plasma_larmor_toroidal_deuteron_profile615)_ 3.53860983325308487e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_616___________________ (freq_plasma_larmor_toroidal_deuteron_profile616)_ 3.53642145364068374e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_617___________________ (freq_plasma_larmor_toroidal_deuteron_profile617)_ 3.53423577907106653e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_618___________________ (freq_plasma_larmor_toroidal_deuteron_profile618)_ 3.53205280453180075e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_619___________________ (freq_plasma_larmor_toroidal_deuteron_profile619)_ 3.52987252502283081e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_620___________________ (freq_plasma_larmor_toroidal_deuteron_profile620)_ 3.52769493555643782e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_621___________________ (freq_plasma_larmor_toroidal_deuteron_profile621)_ 3.52552003115720376e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_622___________________ (freq_plasma_larmor_toroidal_deuteron_profile622)_ 3.52334780686197430e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_623___________________ (freq_plasma_larmor_toroidal_deuteron_profile623)_ 3.52117825771981999e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_624___________________ (freq_plasma_larmor_toroidal_deuteron_profile624)_ 3.51901137879199162e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_625___________________ (freq_plasma_larmor_toroidal_deuteron_profile625)_ 3.51684716515189856e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_626___________________ (freq_plasma_larmor_toroidal_deuteron_profile626)_ 3.51468561188505590e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_627___________________ (freq_plasma_larmor_toroidal_deuteron_profile627)_ 3.51252671408905759e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_628___________________ (freq_plasma_larmor_toroidal_deuteron_profile628)_ 3.51037046687353328e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_629___________________ (freq_plasma_larmor_toroidal_deuteron_profile629)_ 3.50821686536011398e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_630___________________ (freq_plasma_larmor_toroidal_deuteron_profile630)_ 3.50606590468239561e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_631___________________ (freq_plasma_larmor_toroidal_deuteron_profile631)_ 3.50391757998589873e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_632___________________ (freq_plasma_larmor_toroidal_deuteron_profile632)_ 3.50177188642803803e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_633___________________ (freq_plasma_larmor_toroidal_deuteron_profile633)_ 3.49962881917808130e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_634___________________ (freq_plasma_larmor_toroidal_deuteron_profile634)_ 3.49748837341711670e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_635___________________ (freq_plasma_larmor_toroidal_deuteron_profile635)_ 3.49535054433801100e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_636___________________ (freq_plasma_larmor_toroidal_deuteron_profile636)_ 3.49321532714537904e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_637___________________ (freq_plasma_larmor_toroidal_deuteron_profile637)_ 3.49108271705554649e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_638___________________ (freq_plasma_larmor_toroidal_deuteron_profile638)_ 3.48895270929651409e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_639___________________ (freq_plasma_larmor_toroidal_deuteron_profile639)_ 3.48682529910791814e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_640___________________ (freq_plasma_larmor_toroidal_deuteron_profile640)_ 3.48470048174100295e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_641___________________ (freq_plasma_larmor_toroidal_deuteron_profile641)_ 3.48257825245857835e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_642___________________ (freq_plasma_larmor_toroidal_deuteron_profile642)_ 3.48045860653498843e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_643___________________ (freq_plasma_larmor_toroidal_deuteron_profile643)_ 3.47834153925607428e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_644___________________ (freq_plasma_larmor_toroidal_deuteron_profile644)_ 3.47622704591913968e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_645___________________ (freq_plasma_larmor_toroidal_deuteron_profile645)_ 3.47411512183291912e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_646___________________ (freq_plasma_larmor_toroidal_deuteron_profile646)_ 3.47200576231753826e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_647___________________ (freq_plasma_larmor_toroidal_deuteron_profile647)_ 3.46989896270448118e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_648___________________ (freq_plasma_larmor_toroidal_deuteron_profile648)_ 3.46779471833655909e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_649___________________ (freq_plasma_larmor_toroidal_deuteron_profile649)_ 3.46569302456787005e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_650___________________ (freq_plasma_larmor_toroidal_deuteron_profile650)_ 3.46359387676377073e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_651___________________ (freq_plasma_larmor_toroidal_deuteron_profile651)_ 3.46149727030083835e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_652___________________ (freq_plasma_larmor_toroidal_deuteron_profile652)_ 3.45940320056683943e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_653___________________ (freq_plasma_larmor_toroidal_deuteron_profile653)_ 3.45731166296069324e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_654___________________ (freq_plasma_larmor_toroidal_deuteron_profile654)_ 3.45522265289243832e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_655___________________ (freq_plasma_larmor_toroidal_deuteron_profile655)_ 3.45313616578320414e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_656___________________ (freq_plasma_larmor_toroidal_deuteron_profile656)_ 3.45105219706516936e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_657___________________ (freq_plasma_larmor_toroidal_deuteron_profile657)_ 3.44897074218153581e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_658___________________ (freq_plasma_larmor_toroidal_deuteron_profile658)_ 3.44689179658648968e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_659___________________ (freq_plasma_larmor_toroidal_deuteron_profile659)_ 3.44481535574517250e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_660___________________ (freq_plasma_larmor_toroidal_deuteron_profile660)_ 3.44274141513364613e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_661___________________ (freq_plasma_larmor_toroidal_deuteron_profile661)_ 3.44066997023886070e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_662___________________ (freq_plasma_larmor_toroidal_deuteron_profile662)_ 3.43860101655862033e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_663___________________ (freq_plasma_larmor_toroidal_deuteron_profile663)_ 3.43653454960155413e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_664___________________ (freq_plasma_larmor_toroidal_deuteron_profile664)_ 3.43447056488707811e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_665___________________ (freq_plasma_larmor_toroidal_deuteron_profile665)_ 3.43240905794536993e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_666___________________ (freq_plasma_larmor_toroidal_deuteron_profile666)_ 3.43035002431732714e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_667___________________ (freq_plasma_larmor_toroidal_deuteron_profile667)_ 3.42829345955454782e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_668___________________ (freq_plasma_larmor_toroidal_deuteron_profile668)_ 3.42623935921928436e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_669___________________ (freq_plasma_larmor_toroidal_deuteron_profile669)_ 3.42418771888442338e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_670___________________ (freq_plasma_larmor_toroidal_deuteron_profile670)_ 3.42213853413344473e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_671___________________ (freq_plasma_larmor_toroidal_deuteron_profile671)_ 3.42009180056039840e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_672___________________ (freq_plasma_larmor_toroidal_deuteron_profile672)_ 3.41804751376986578e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_673___________________ (freq_plasma_larmor_toroidal_deuteron_profile673)_ 3.41600566937693357e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_674___________________ (freq_plasma_larmor_toroidal_deuteron_profile674)_ 3.41396626300715581e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_675___________________ (freq_plasma_larmor_toroidal_deuteron_profile675)_ 3.41192929029653147e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_676___________________ (freq_plasma_larmor_toroidal_deuteron_profile676)_ 3.40989474689146429e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_677___________________ (freq_plasma_larmor_toroidal_deuteron_profile677)_ 3.40786262844874039e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_678___________________ (freq_plasma_larmor_toroidal_deuteron_profile678)_ 3.40583293063548878e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_679___________________ (freq_plasma_larmor_toroidal_deuteron_profile679)_ 3.40380564912915826e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_680___________________ (freq_plasma_larmor_toroidal_deuteron_profile680)_ 3.40178077961748093e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_681___________________ (freq_plasma_larmor_toroidal_deuteron_profile681)_ 3.39975831779844537e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_682___________________ (freq_plasma_larmor_toroidal_deuteron_profile682)_ 3.39773825938026533e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_683___________________ (freq_plasma_larmor_toroidal_deuteron_profile683)_ 3.39572060008134544e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_684___________________ (freq_plasma_larmor_toroidal_deuteron_profile684)_ 3.39370533563025817e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_685___________________ (freq_plasma_larmor_toroidal_deuteron_profile685)_ 3.39169246176570877e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_686___________________ (freq_plasma_larmor_toroidal_deuteron_profile686)_ 3.38968197423650622e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_687___________________ (freq_plasma_larmor_toroidal_deuteron_profile687)_ 3.38767386880153194e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_688___________________ (freq_plasma_larmor_toroidal_deuteron_profile688)_ 3.38566814122971296e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_689___________________ (freq_plasma_larmor_toroidal_deuteron_profile689)_ 3.38366478729999140e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_690___________________ (freq_plasma_larmor_toroidal_deuteron_profile690)_ 3.38166380280129239e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_691___________________ (freq_plasma_larmor_toroidal_deuteron_profile691)_ 3.37966518353249729e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_692___________________ (freq_plasma_larmor_toroidal_deuteron_profile692)_ 3.37766892530241311e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_693___________________ (freq_plasma_larmor_toroidal_deuteron_profile693)_ 3.37567502392974347e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_694___________________ (freq_plasma_larmor_toroidal_deuteron_profile694)_ 3.37368347524305880e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_695___________________ (freq_plasma_larmor_toroidal_deuteron_profile695)_ 3.37169427508076951e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_696___________________ (freq_plasma_larmor_toroidal_deuteron_profile696)_ 3.36970741929109320e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_697___________________ (freq_plasma_larmor_toroidal_deuteron_profile697)_ 3.36772290373202935e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_698___________________ (freq_plasma_larmor_toroidal_deuteron_profile698)_ 3.36574072427132800e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_699___________________ (freq_plasma_larmor_toroidal_deuteron_profile699)_ 3.36376087678646222e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_700___________________ (freq_plasma_larmor_toroidal_deuteron_profile700)_ 3.36178335716460124e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_701___________________ (freq_plasma_larmor_toroidal_deuteron_profile701)_ 3.35980816130257696e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_702___________________ (freq_plasma_larmor_toroidal_deuteron_profile702)_ 3.35783528510686159e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_703___________________ (freq_plasma_larmor_toroidal_deuteron_profile703)_ 3.35586472449353635e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_704___________________ (freq_plasma_larmor_toroidal_deuteron_profile704)_ 3.35389647538826168e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_705___________________ (freq_plasma_larmor_toroidal_deuteron_profile705)_ 3.35193053372625187e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_706___________________ (freq_plasma_larmor_toroidal_deuteron_profile706)_ 3.34996689545224756e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_707___________________ (freq_plasma_larmor_toroidal_deuteron_profile707)_ 3.34800555652048290e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_708___________________ (freq_plasma_larmor_toroidal_deuteron_profile708)_ 3.34604651289466694e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_709___________________ (freq_plasma_larmor_toroidal_deuteron_profile709)_ 3.34408976054794490e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_710___________________ (freq_plasma_larmor_toroidal_deuteron_profile710)_ 3.34213529546287879e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_711___________________ (freq_plasma_larmor_toroidal_deuteron_profile711)_ 3.34018311363141686e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_712___________________ (freq_plasma_larmor_toroidal_deuteron_profile712)_ 3.33823321105486602e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_713___________________ (freq_plasma_larmor_toroidal_deuteron_profile713)_ 3.33628558374386542e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_714___________________ (freq_plasma_larmor_toroidal_deuteron_profile714)_ 3.33434022771835960e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_715___________________ (freq_plasma_larmor_toroidal_deuteron_profile715)_ 3.33239713900756836e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_716___________________ (freq_plasma_larmor_toroidal_deuteron_profile716)_ 3.33045631364996321e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_717___________________ (freq_plasma_larmor_toroidal_deuteron_profile717)_ 3.32851774769323990e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_718___________________ (freq_plasma_larmor_toroidal_deuteron_profile718)_ 3.32658143719429150e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_719___________________ (freq_plasma_larmor_toroidal_deuteron_profile719)_ 3.32464737821917832e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_720___________________ (freq_plasma_larmor_toroidal_deuteron_profile720)_ 3.32271556684310660e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_721___________________ (freq_plasma_larmor_toroidal_deuteron_profile721)_ 3.32078599915039837e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_722___________________ (freq_plasma_larmor_toroidal_deuteron_profile722)_ 3.31885867123446651e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_723___________________ (freq_plasma_larmor_toroidal_deuteron_profile723)_ 3.31693357919778749e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_724___________________ (freq_plasma_larmor_toroidal_deuteron_profile724)_ 3.31501071915187575e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_725___________________ (freq_plasma_larmor_toroidal_deuteron_profile725)_ 3.31309008721725717e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_726___________________ (freq_plasma_larmor_toroidal_deuteron_profile726)_ 3.31117167952344306e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_727___________________ (freq_plasma_larmor_toroidal_deuteron_profile727)_ 3.30925549220890366e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_728___________________ (freq_plasma_larmor_toroidal_deuteron_profile728)_ 3.30734152142104432e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_729___________________ (freq_plasma_larmor_toroidal_deuteron_profile729)_ 3.30542976331617683e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_730___________________ (freq_plasma_larmor_toroidal_deuteron_profile730)_ 3.30352021405949444e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_731___________________ (freq_plasma_larmor_toroidal_deuteron_profile731)_ 3.30161286982504912e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_732___________________ (freq_plasma_larmor_toroidal_deuteron_profile732)_ 3.29970772679572143e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_733___________________ (freq_plasma_larmor_toroidal_deuteron_profile733)_ 3.29780478116319850e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_734___________________ (freq_plasma_larmor_toroidal_deuteron_profile734)_ 3.29590402912794501e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_735___________________ (freq_plasma_larmor_toroidal_deuteron_profile735)_ 3.29400546689918526e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_736___________________ (freq_plasma_larmor_toroidal_deuteron_profile736)_ 3.29210909069486782e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_737___________________ (freq_plasma_larmor_toroidal_deuteron_profile737)_ 3.29021489674164876e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_738___________________ (freq_plasma_larmor_toroidal_deuteron_profile738)_ 3.28832288127486184e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_739___________________ (freq_plasma_larmor_toroidal_deuteron_profile739)_ 3.28643304053849690e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_740___________________ (freq_plasma_larmor_toroidal_deuteron_profile740)_ 3.28454537078517266e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_741___________________ (freq_plasma_larmor_toroidal_deuteron_profile741)_ 3.28265986827611066e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_742___________________ (freq_plasma_larmor_toroidal_deuteron_profile742)_ 3.28077652928111553e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_743___________________ (freq_plasma_larmor_toroidal_deuteron_profile743)_ 3.27889535007854663e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_744___________________ (freq_plasma_larmor_toroidal_deuteron_profile744)_ 3.27701632695529275e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_745___________________ (freq_plasma_larmor_toroidal_deuteron_profile745)_ 3.27513945620675087e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_746___________________ (freq_plasma_larmor_toroidal_deuteron_profile746)_ 3.27326473413679823e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_747___________________ (freq_plasma_larmor_toroidal_deuteron_profile747)_ 3.27139215705777258e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_748___________________ (freq_plasma_larmor_toroidal_deuteron_profile748)_ 3.26952172129044384e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_749___________________ (freq_plasma_larmor_toroidal_deuteron_profile749)_ 3.26765342316399217e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_750___________________ (freq_plasma_larmor_toroidal_deuteron_profile750)_ 3.26578725901598260e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_751___________________ (freq_plasma_larmor_toroidal_deuteron_profile751)_ 3.26392322519234344e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_752___________________ (freq_plasma_larmor_toroidal_deuteron_profile752)_ 3.26206131804733872e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_753___________________ (freq_plasma_larmor_toroidal_deuteron_profile753)_ 3.26020153394354954e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_754___________________ (freq_plasma_larmor_toroidal_deuteron_profile754)_ 3.25834386925184354e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_755___________________ (freq_plasma_larmor_toroidal_deuteron_profile755)_ 3.25648832035135888e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_756___________________ (freq_plasma_larmor_toroidal_deuteron_profile756)_ 3.25463488362947404e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_757___________________ (freq_plasma_larmor_toroidal_deuteron_profile757)_ 3.25278355548179001e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_758___________________ (freq_plasma_larmor_toroidal_deuteron_profile758)_ 3.25093433231210187e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_759___________________ (freq_plasma_larmor_toroidal_deuteron_profile759)_ 3.24908721053237841e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_760___________________ (freq_plasma_larmor_toroidal_deuteron_profile760)_ 3.24724218656274118e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_761___________________ (freq_plasma_larmor_toroidal_deuteron_profile761)_ 3.24539925683143362e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_762___________________ (freq_plasma_larmor_toroidal_deuteron_profile762)_ 3.24355841777480766e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_763___________________ (freq_plasma_larmor_toroidal_deuteron_profile763)_ 3.24171966583729349e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_764___________________ (freq_plasma_larmor_toroidal_deuteron_profile764)_ 3.23988299747138023e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_765___________________ (freq_plasma_larmor_toroidal_deuteron_profile765)_ 3.23804840913759135e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_766___________________ (freq_plasma_larmor_toroidal_deuteron_profile766)_ 3.23621589730446339e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_767___________________ (freq_plasma_larmor_toroidal_deuteron_profile767)_ 3.23438545844852142e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_768___________________ (freq_plasma_larmor_toroidal_deuteron_profile768)_ 3.23255708905426003e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_769___________________ (freq_plasma_larmor_toroidal_deuteron_profile769)_ 3.23073078561411649e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_770___________________ (freq_plasma_larmor_toroidal_deuteron_profile770)_ 3.22890654462845065e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_771___________________ (freq_plasma_larmor_toroidal_deuteron_profile771)_ 3.22708436260552295e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_772___________________ (freq_plasma_larmor_toroidal_deuteron_profile772)_ 3.22526423606147021e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_773___________________ (freq_plasma_larmor_toroidal_deuteron_profile773)_ 3.22344616152028553e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_774___________________ (freq_plasma_larmor_toroidal_deuteron_profile774)_ 3.22163013551379479e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_775___________________ (freq_plasma_larmor_toroidal_deuteron_profile775)_ 3.21981615458163619e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_776___________________ (freq_plasma_larmor_toroidal_deuteron_profile776)_ 3.21800421527123526e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_777___________________ (freq_plasma_larmor_toroidal_deuteron_profile777)_ 3.21619431413778737e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_778___________________ (freq_plasma_larmor_toroidal_deuteron_profile778)_ 3.21438644774423018e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_779___________________ (freq_plasma_larmor_toroidal_deuteron_profile779)_ 3.21258061266122833e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_780___________________ (freq_plasma_larmor_toroidal_deuteron_profile780)_ 3.21077680546714477e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_781___________________ (freq_plasma_larmor_toroidal_deuteron_profile781)_ 3.20897502274802774e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_782___________________ (freq_plasma_larmor_toroidal_deuteron_profile782)_ 3.20717526109758019e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_783___________________ (freq_plasma_larmor_toroidal_deuteron_profile783)_ 3.20537751711714454e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_784___________________ (freq_plasma_larmor_toroidal_deuteron_profile784)_ 3.20358178741567805e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_785___________________ (freq_plasma_larmor_toroidal_deuteron_profile785)_ 3.20178806860973388e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_786___________________ (freq_plasma_larmor_toroidal_deuteron_profile786)_ 3.19999635732343867e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_787___________________ (freq_plasma_larmor_toroidal_deuteron_profile787)_ 3.19820665018847063e+07 
