# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g94b8561fe" 
Plasma_electron_frequency_at_point_82____________________________________ (freq_plasma_electron_profile82)_ 9.22113855622624359e+10 
Plasma_electron_frequency_at_point_83____________________________________ (freq_plasma_electron_profile83)_ 9.21973116818992157e+10 
Plasma_electron_frequency_at_point_84____________________________________ (freq_plasma_electron_profile84)_ 9.21830650211177216e+10 
Plasma_electron_frequency_at_point_85____________________________________ (freq_plasma_electron_profile85)_ 9.21686454997970734e+10 
Plasma_electron_frequency_at_point_86____________________________________ (freq_plasma_electron_profile86)_ 9.21540530367938080e+10 
Plasma_electron_frequency_at_point_87____________________________________ (freq_plasma_electron_profile87)_ 9.21392875499395447e+10 
Plasma_electron_frequency_at_point_88____________________________________ (freq_plasma_electron_profile88)_ 9.21243489560386810e+10 
Plasma_electron_frequency_at_point_89____________________________________ (freq_plasma_electron_profile89)_ 9.21092371708658752e+10 
Plasma_electron_frequency_at_point_90____________________________________ (freq_plasma_electron_profile90)_ 9.20939521091637726e+10 
Plasma_electron_frequency_at_point_91____________________________________ (freq_plasma_electron_profile91)_ 9.20784936846405029e+10 
Plasma_electron_frequency_at_point_92____________________________________ (freq_plasma_electron_profile92)_ 9.20628618099671631e+10 
Plasma_electron_frequency_at_point_93____________________________________ (freq_plasma_electron_profile93)_ 9.20470563967753296e+10 
Plasma_electron_frequency_at_point_94____________________________________ (freq_plasma_electron_profile94)_ 9.20310773556544800e+10 
Plasma_electron_frequency_at_point_95____________________________________ (freq_plasma_electron_profile95)_ 9.20149245961495209e+10 
Plasma_electron_frequency_at_point_96____________________________________ (freq_plasma_electron_profile96)_ 9.19985980267579956e+10 
Plasma_electron_frequency_at_point_97____________________________________ (freq_plasma_electron_profile97)_ 9.19820975549275818e+10 
Plasma_electron_frequency_at_point_98____________________________________ (freq_plasma_electron_profile98)_ 9.19654230870533600e+10 
Plasma_electron_frequency_at_point_99____________________________________ (freq_plasma_electron_profile99)_ 9.19485745284750977e+10 
Plasma_electron_frequency_at_point_100___________________________________ (freq_plasma_electron_profile100)_ 9.19315517834744720e+10 
Plasma_electron_frequency_at_point_101___________________________________ (freq_plasma_electron_profile101)_ 9.19143547552723236e+10 
Plasma_electron_frequency_at_point_102___________________________________ (freq_plasma_electron_profile102)_ 9.18969833460258789e+10 
Plasma_electron_frequency_at_point_103___________________________________ (freq_plasma_electron_profile103)_ 9.18794374568257751e+10 
Plasma_electron_frequency_at_point_104___________________________________ (freq_plasma_electron_profile104)_ 9.18617169876933136e+10 
Plasma_electron_frequency_at_point_105___________________________________ (freq_plasma_electron_profile105)_ 9.18438218375773773e+10 
Plasma_electron_frequency_at_point_106___________________________________ (freq_plasma_electron_profile106)_ 9.18257519043516846e+10 
Plasma_electron_frequency_at_point_107___________________________________ (freq_plasma_electron_profile107)_ 9.18075070848116455e+10 
Plasma_electron_frequency_at_point_108___________________________________ (freq_plasma_electron_profile108)_ 9.17890872746713257e+10 
Plasma_electron_frequency_at_point_109___________________________________ (freq_plasma_electron_profile109)_ 9.17704923685604706e+10 
Plasma_electron_frequency_at_point_110___________________________________ (freq_plasma_electron_profile110)_ 9.17517222600213776e+10 
Plasma_electron_frequency_at_point_111___________________________________ (freq_plasma_electron_profile111)_ 9.17327768415056915e+10 
Plasma_electron_frequency_at_point_112___________________________________ (freq_plasma_electron_profile112)_ 9.17136560043713531e+10 
Plasma_electron_frequency_at_point_113___________________________________ (freq_plasma_electron_profile113)_ 9.16943596388793182e+10 
Plasma_electron_frequency_at_point_114___________________________________ (freq_plasma_electron_profile114)_ 9.16748876341902924e+10 
Plasma_electron_frequency_at_point_115___________________________________ (freq_plasma_electron_profile115)_ 9.16552398783614960e+10 
Plasma_electron_frequency_at_point_116___________________________________ (freq_plasma_electron_profile116)_ 9.16354162583433533e+10 
Plasma_electron_frequency_at_point_117___________________________________ (freq_plasma_electron_profile117)_ 9.16154166599760895e+10 
Plasma_electron_frequency_at_point_118___________________________________ (freq_plasma_electron_profile118)_ 9.15952409679863739e+10 
Plasma_electron_frequency_at_point_119___________________________________ (freq_plasma_electron_profile119)_ 9.15748890659838715e+10 
Plasma_electron_frequency_at_point_120___________________________________ (freq_plasma_electron_profile120)_ 9.15543608364577789e+10 
Plasma_electron_frequency_at_point_121___________________________________ (freq_plasma_electron_profile121)_ 9.15336561607732849e+10 
Plasma_electron_frequency_at_point_122___________________________________ (freq_plasma_electron_profile122)_ 9.15127749191681213e+10 
Plasma_electron_frequency_at_point_123___________________________________ (freq_plasma_electron_profile123)_ 9.14917169907488403e+10 
Plasma_electron_frequency_at_point_124___________________________________ (freq_plasma_electron_profile124)_ 9.14704822534872742e+10 
Plasma_electron_frequency_at_point_125___________________________________ (freq_plasma_electron_profile125)_ 9.14490705842168579e+10 
Plasma_electron_frequency_at_point_126___________________________________ (freq_plasma_electron_profile126)_ 9.14274818586289520e+10 
Plasma_electron_frequency_at_point_127___________________________________ (freq_plasma_electron_profile127)_ 9.14057159512689667e+10 
Plasma_electron_frequency_at_point_128___________________________________ (freq_plasma_electron_profile128)_ 9.13837727355327911e+10 
Plasma_electron_frequency_at_point_129___________________________________ (freq_plasma_electron_profile129)_ 9.13616520836627960e+10 
Plasma_electron_frequency_at_point_130___________________________________ (freq_plasma_electron_profile130)_ 9.13393538667440033e+10 
Plasma_electron_frequency_at_point_131___________________________________ (freq_plasma_electron_profile131)_ 9.13168779547002258e+10 
Plasma_electron_frequency_at_point_132___________________________________ (freq_plasma_electron_profile132)_ 9.12942242162900696e+10 
Plasma_electron_frequency_at_point_133___________________________________ (freq_plasma_electron_profile133)_ 9.12713925191030121e+10 
Plasma_electron_frequency_at_point_134___________________________________ (freq_plasma_electron_profile134)_ 9.12483827295552673e+10 
Plasma_electron_frequency_at_point_135___________________________________ (freq_plasma_electron_profile135)_ 9.12251947128857880e+10 
Plasma_electron_frequency_at_point_136___________________________________ (freq_plasma_electron_profile136)_ 9.12018283331521149e+10 
Plasma_electron_frequency_at_point_137___________________________________ (freq_plasma_electron_profile137)_ 9.11782834532262115e+10 
Plasma_electron_frequency_at_point_138___________________________________ (freq_plasma_electron_profile138)_ 9.11545599347903290e+10 
Plasma_electron_frequency_at_point_139___________________________________ (freq_plasma_electron_profile139)_ 9.11306576383326416e+10 
Plasma_electron_frequency_at_point_140___________________________________ (freq_plasma_electron_profile140)_ 9.11065764231430511e+10 
Plasma_electron_frequency_at_point_141___________________________________ (freq_plasma_electron_profile141)_ 9.10823161473088379e+10 
Plasma_electron_frequency_at_point_142___________________________________ (freq_plasma_electron_profile142)_ 9.10578766677102203e+10 
Plasma_electron_frequency_at_point_143___________________________________ (freq_plasma_electron_profile143)_ 9.10332578400159760e+10 
Plasma_electron_frequency_at_point_144___________________________________ (freq_plasma_electron_profile144)_ 9.10084595186789703e+10 
Plasma_electron_frequency_at_point_145___________________________________ (freq_plasma_electron_profile145)_ 9.09834815569317017e+10 
Plasma_electron_frequency_at_point_146___________________________________ (freq_plasma_electron_profile146)_ 9.09583238067815704e+10 
Plasma_electron_frequency_at_point_147___________________________________ (freq_plasma_electron_profile147)_ 9.09329861190064545e+10 
Plasma_electron_frequency_at_point_148___________________________________ (freq_plasma_electron_profile148)_ 9.09074683431499634e+10 
Plasma_electron_frequency_at_point_149___________________________________ (freq_plasma_electron_profile149)_ 9.08817703275167389e+10 
Plasma_electron_frequency_at_point_150___________________________________ (freq_plasma_electron_profile150)_ 9.08558919191677551e+10 
Plasma_electron_frequency_at_point_151___________________________________ (freq_plasma_electron_profile151)_ 9.08298329639154205e+10 
Plasma_electron_frequency_at_point_152___________________________________ (freq_plasma_electron_profile152)_ 9.08035933063188782e+10 
Plasma_electron_frequency_at_point_153___________________________________ (freq_plasma_electron_profile153)_ 9.07771727896790161e+10 
Plasma_electron_frequency_at_point_154___________________________________ (freq_plasma_electron_profile154)_ 9.07505712560335083e+10 
Plasma_electron_frequency_at_point_155___________________________________ (freq_plasma_electron_profile155)_ 9.07237885461519623e+10 
Plasma_electron_frequency_at_point_156___________________________________ (freq_plasma_electron_profile156)_ 9.06968244995306702e+10 
Plasma_electron_frequency_at_point_157___________________________________ (freq_plasma_electron_profile157)_ 9.06696789543876953e+10 
Plasma_electron_frequency_at_point_158___________________________________ (freq_plasma_electron_profile158)_ 9.06423517476576996e+10 
Plasma_electron_frequency_at_point_159___________________________________ (freq_plasma_electron_profile159)_ 9.06148427149866638e+10 
Plasma_electron_frequency_at_point_160___________________________________ (freq_plasma_electron_profile160)_ 9.05871516907267151e+10 
Plasma_electron_frequency_at_point_161___________________________________ (freq_plasma_electron_profile161)_ 9.05592785079308929e+10 
Plasma_electron_frequency_at_point_162___________________________________ (freq_plasma_electron_profile162)_ 9.05312229983476562e+10 
Plasma_electron_frequency_at_point_163___________________________________ (freq_plasma_electron_profile163)_ 9.05029849924156342e+10 
Plasma_electron_frequency_at_point_164___________________________________ (freq_plasma_electron_profile164)_ 9.04745643192580414e+10 
Plasma_electron_frequency_at_point_165___________________________________ (freq_plasma_electron_profile165)_ 9.04459608066773376e+10 
Plasma_electron_frequency_at_point_166___________________________________ (freq_plasma_electron_profile166)_ 9.04171742811494904e+10 
Plasma_electron_frequency_at_point_167___________________________________ (freq_plasma_electron_profile167)_ 9.03882045678184967e+10 
Plasma_electron_frequency_at_point_168___________________________________ (freq_plasma_electron_profile168)_ 9.03590514904907227e+10 
Plasma_electron_frequency_at_point_169___________________________________ (freq_plasma_electron_profile169)_ 9.03297148716290131e+10 
Plasma_electron_frequency_at_point_170___________________________________ (freq_plasma_electron_profile170)_ 9.03001945323471222e+10 
Plasma_electron_frequency_at_point_171___________________________________ (freq_plasma_electron_profile171)_ 9.02704902924037933e+10 
Plasma_electron_frequency_at_point_172___________________________________ (freq_plasma_electron_profile172)_ 9.02406019701968842e+10 
Plasma_electron_frequency_at_point_173___________________________________ (freq_plasma_electron_profile173)_ 9.02105293827573853e+10 
Plasma_electron_frequency_at_point_174___________________________________ (freq_plasma_electron_profile174)_ 9.01802723457434692e+10 
Plasma_electron_frequency_at_point_175___________________________________ (freq_plasma_electron_profile175)_ 9.01498306734343719e+10 
Plasma_electron_frequency_at_point_176___________________________________ (freq_plasma_electron_profile176)_ 9.01192041787243958e+10 
Plasma_electron_frequency_at_point_177___________________________________ (freq_plasma_electron_profile177)_ 9.00883926731165466e+10 
Plasma_electron_frequency_at_point_178___________________________________ (freq_plasma_electron_profile178)_ 9.00573959667164459e+10 
Plasma_electron_frequency_at_point_179___________________________________ (freq_plasma_electron_profile179)_ 9.00262138682260284e+10 
Plasma_electron_frequency_at_point_180___________________________________ (freq_plasma_electron_profile180)_ 8.99948461849371033e+10 
Plasma_electron_frequency_at_point_181___________________________________ (freq_plasma_electron_profile181)_ 8.99632927227249756e+10 
Plasma_electron_frequency_at_point_182___________________________________ (freq_plasma_electron_profile182)_ 8.99315532860420074e+10 
Plasma_electron_frequency_at_point_183___________________________________ (freq_plasma_electron_profile183)_ 8.98996276779109802e+10 
Plasma_electron_frequency_at_point_184___________________________________ (freq_plasma_electron_profile184)_ 8.98675156999186401e+10 
Plasma_electron_frequency_at_point_185___________________________________ (freq_plasma_electron_profile185)_ 8.98352171522088776e+10 
Plasma_electron_frequency_at_point_186___________________________________ (freq_plasma_electron_profile186)_ 8.98027318334761200e+10 
Plasma_electron_frequency_at_point_187___________________________________ (freq_plasma_electron_profile187)_ 8.97700595409584503e+10 
Plasma_electron_frequency_at_point_188___________________________________ (freq_plasma_electron_profile188)_ 8.97372000704307556e+10 
Plasma_electron_frequency_at_point_189___________________________________ (freq_plasma_electron_profile189)_ 8.97041532161979065e+10 
Plasma_electron_frequency_at_point_190___________________________________ (freq_plasma_electron_profile190)_ 8.96709187710876617e+10 
Plasma_electron_frequency_at_point_191___________________________________ (freq_plasma_electron_profile191)_ 8.96374965264436035e+10 
Plasma_electron_frequency_at_point_192___________________________________ (freq_plasma_electron_profile192)_ 8.96038862721181030e+10 
Plasma_electron_frequency_at_point_193___________________________________ (freq_plasma_electron_profile193)_ 8.95700877964650574e+10 
Plasma_electron_frequency_at_point_194___________________________________ (freq_plasma_electron_profile194)_ 8.95361008863326416e+10 
Plasma_electron_frequency_at_point_195___________________________________ (freq_plasma_electron_profile195)_ 8.95019253270560455e+10 
Plasma_electron_frequency_at_point_196___________________________________ (freq_plasma_electron_profile196)_ 8.94675609024499664e+10 
Plasma_electron_frequency_at_point_197___________________________________ (freq_plasma_electron_profile197)_ 8.94330073948012085e+10 
Plasma_electron_frequency_at_point_198___________________________________ (freq_plasma_electron_profile198)_ 8.93982645848611603e+10 
Plasma_electron_frequency_at_point_199___________________________________ (freq_plasma_electron_profile199)_ 8.93633322518380890e+10 
Plasma_electron_frequency_at_point_200___________________________________ (freq_plasma_electron_profile200)_ 8.93282101733896484e+10 
Plasma_electron_frequency_at_point_201___________________________________ (freq_plasma_electron_profile201)_ 8.92928981256148834e+10 
Plasma_electron_frequency_at_point_202___________________________________ (freq_plasma_electron_profile202)_ 8.92573958830465546e+10 
Plasma_electron_frequency_at_point_203___________________________________ (freq_plasma_electron_profile203)_ 8.92217032186432648e+10 
Plasma_electron_frequency_at_point_204___________________________________ (freq_plasma_electron_profile204)_ 8.91858199037812958e+10 
Plasma_electron_frequency_at_point_205___________________________________ (freq_plasma_electron_profile205)_ 8.91497457082467957e+10 
Plasma_electron_frequency_at_point_206___________________________________ (freq_plasma_electron_profile206)_ 8.91134804002274475e+10 
Plasma_electron_frequency_at_point_207___________________________________ (freq_plasma_electron_profile207)_ 8.90770237463043518e+10 
Plasma_electron_frequency_at_point_208___________________________________ (freq_plasma_electron_profile208)_ 8.90403755114437561e+10 
Plasma_electron_frequency_at_point_209___________________________________ (freq_plasma_electron_profile209)_ 8.90035354589886932e+10 
Plasma_electron_frequency_at_point_210___________________________________ (freq_plasma_electron_profile210)_ 8.89665033506504669e+10 
Plasma_electron_frequency_at_point_211___________________________________ (freq_plasma_electron_profile211)_ 8.89292789465001831e+10 
Plasma_electron_frequency_at_point_212___________________________________ (freq_plasma_electron_profile212)_ 8.88918620049601593e+10 
Plasma_electron_frequency_at_point_213___________________________________ (freq_plasma_electron_profile213)_ 8.88542522827951813e+10 
Plasma_electron_frequency_at_point_214___________________________________ (freq_plasma_electron_profile214)_ 8.88164495351038208e+10 
Plasma_electron_frequency_at_point_215___________________________________ (freq_plasma_electron_profile215)_ 8.87784535153095398e+10 
Plasma_electron_frequency_at_point_216___________________________________ (freq_plasma_electron_profile216)_ 8.87402639751516876e+10 
Plasma_electron_frequency_at_point_217___________________________________ (freq_plasma_electron_profile217)_ 8.87018806646766052e+10 
Plasma_electron_frequency_at_point_218___________________________________ (freq_plasma_electron_profile218)_ 8.86633033322284393e+10 
Plasma_electron_frequency_at_point_219___________________________________ (freq_plasma_electron_profile219)_ 8.86245317244399872e+10 
Plasma_electron_frequency_at_point_220___________________________________ (freq_plasma_electron_profile220)_ 8.85855655862234039e+10 
Plasma_electron_frequency_at_point_221___________________________________ (freq_plasma_electron_profile221)_ 8.85464046607608032e+10 
Plasma_electron_frequency_at_point_222___________________________________ (freq_plasma_electron_profile222)_ 8.85070486894948730e+10 
Plasma_electron_frequency_at_point_223___________________________________ (freq_plasma_electron_profile223)_ 8.84674974121192474e+10 
Plasma_electron_frequency_at_point_224___________________________________ (freq_plasma_electron_profile224)_ 8.84277505665689545e+10 
Plasma_electron_frequency_at_point_225___________________________________ (freq_plasma_electron_profile225)_ 8.83878078890105591e+10 
Plasma_electron_frequency_at_point_226___________________________________ (freq_plasma_electron_profile226)_ 8.83476691138325500e+10 
Plasma_electron_frequency_at_point_227___________________________________ (freq_plasma_electron_profile227)_ 8.83073339736351929e+10 
Plasma_electron_frequency_at_point_228___________________________________ (freq_plasma_electron_profile228)_ 8.82668021992206573e+10 
Plasma_electron_frequency_at_point_229___________________________________ (freq_plasma_electron_profile229)_ 8.82260735195828552e+10 
Plasma_electron_frequency_at_point_230___________________________________ (freq_plasma_electron_profile230)_ 8.81851476618973083e+10 
Plasma_electron_frequency_at_point_231___________________________________ (freq_plasma_electron_profile231)_ 8.81440243515107574e+10 
Plasma_electron_frequency_at_point_232___________________________________ (freq_plasma_electron_profile232)_ 8.81027033119308472e+10 
Plasma_electron_frequency_at_point_233___________________________________ (freq_plasma_electron_profile233)_ 8.80611842648155365e+10 
Plasma_electron_frequency_at_point_234___________________________________ (freq_plasma_electron_profile234)_ 8.80194669299626007e+10 
Plasma_electron_frequency_at_point_235___________________________________ (freq_plasma_electron_profile235)_ 8.79775510252988586e+10 
Plasma_electron_frequency_at_point_236___________________________________ (freq_plasma_electron_profile236)_ 8.79354362668693542e+10 
Plasma_electron_frequency_at_point_237___________________________________ (freq_plasma_electron_profile237)_ 8.78931223688265686e+10 
Plasma_electron_frequency_at_point_238___________________________________ (freq_plasma_electron_profile238)_ 8.78506090434192200e+10 
Plasma_electron_frequency_at_point_239___________________________________ (freq_plasma_electron_profile239)_ 8.78078960009813995e+10 
Plasma_electron_frequency_at_point_240___________________________________ (freq_plasma_electron_profile240)_ 8.77649829499210663e+10 
Plasma_electron_frequency_at_point_241___________________________________ (freq_plasma_electron_profile241)_ 8.77218695967088928e+10 
Plasma_electron_frequency_at_point_242___________________________________ (freq_plasma_electron_profile242)_ 8.76785556458668213e+10 
Plasma_electron_frequency_at_point_243___________________________________ (freq_plasma_electron_profile243)_ 8.76350407999564209e+10 
Plasma_electron_frequency_at_point_244___________________________________ (freq_plasma_electron_profile244)_ 8.75913247595672913e+10 
Plasma_electron_frequency_at_point_245___________________________________ (freq_plasma_electron_profile245)_ 8.75474072233052673e+10 
Plasma_electron_frequency_at_point_246___________________________________ (freq_plasma_electron_profile246)_ 8.75032878877805328e+10 
Plasma_electron_frequency_at_point_247___________________________________ (freq_plasma_electron_profile247)_ 8.74589664475955811e+10 
Plasma_electron_frequency_at_point_248___________________________________ (freq_plasma_electron_profile248)_ 8.74144425953331757e+10 
Plasma_electron_frequency_at_point_249___________________________________ (freq_plasma_electron_profile249)_ 8.73697160215440216e+10 
Plasma_electron_frequency_at_point_250___________________________________ (freq_plasma_electron_profile250)_ 8.73247864147344666e+10 
Plasma_electron_frequency_at_point_251___________________________________ (freq_plasma_electron_profile251)_ 8.72796534613539429e+10 
Plasma_electron_frequency_at_point_252___________________________________ (freq_plasma_electron_profile252)_ 8.72343168457825165e+10 
Plasma_electron_frequency_at_point_253___________________________________ (freq_plasma_electron_profile253)_ 8.71887762503179779e+10 
Plasma_electron_frequency_at_point_254___________________________________ (freq_plasma_electron_profile254)_ 8.71430313551631622e+10 
Plasma_electron_frequency_at_point_255___________________________________ (freq_plasma_electron_profile255)_ 8.70970818384128265e+10 
Plasma_electron_frequency_at_point_256___________________________________ (freq_plasma_electron_profile256)_ 8.70509273760406952e+10 
Plasma_electron_frequency_at_point_257___________________________________ (freq_plasma_electron_profile257)_ 8.70045676418861237e+10 
Plasma_electron_frequency_at_point_258___________________________________ (freq_plasma_electron_profile258)_ 8.69580023076408081e+10 
Plasma_electron_frequency_at_point_259___________________________________ (freq_plasma_electron_profile259)_ 8.69112310428352509e+10 
Plasma_electron_frequency_at_point_260___________________________________ (freq_plasma_electron_profile260)_ 8.68642535148251190e+10 
Plasma_electron_frequency_at_point_261___________________________________ (freq_plasma_electron_profile261)_ 8.68170693887776031e+10 
Plasma_electron_frequency_at_point_262___________________________________ (freq_plasma_electron_profile262)_ 8.67696783276574249e+10 
Plasma_electron_frequency_at_point_263___________________________________ (freq_plasma_electron_profile263)_ 8.67220799922127991e+10 
Plasma_electron_frequency_at_point_264___________________________________ (freq_plasma_electron_profile264)_ 8.66742740409613495e+10 
Plasma_electron_frequency_at_point_265___________________________________ (freq_plasma_electron_profile265)_ 8.66262601301757507e+10 
Plasma_electron_frequency_at_point_266___________________________________ (freq_plasma_electron_profile266)_ 8.65780379138692474e+10 
Plasma_electron_frequency_at_point_267___________________________________ (freq_plasma_electron_profile267)_ 8.65296070437811890e+10 
Plasma_electron_frequency_at_point_268___________________________________ (freq_plasma_electron_profile268)_ 8.64809671693621063e+10 
Plasma_electron_frequency_at_point_269___________________________________ (freq_plasma_electron_profile269)_ 8.64321179377590332e+10 
Plasma_electron_frequency_at_point_270___________________________________ (freq_plasma_electron_profile270)_ 8.63830589938002930e+10 
Plasma_electron_frequency_at_point_271___________________________________ (freq_plasma_electron_profile271)_ 8.63337899799804688e+10 
Plasma_electron_frequency_at_point_272___________________________________ (freq_plasma_electron_profile272)_ 8.62843105364449615e+10 
Plasma_electron_frequency_at_point_273___________________________________ (freq_plasma_electron_profile273)_ 8.62346203009745789e+10 
Plasma_electron_frequency_at_point_274___________________________________ (freq_plasma_electron_profile274)_ 8.61847189089698486e+10 
Plasma_electron_frequency_at_point_275___________________________________ (freq_plasma_electron_profile275)_ 8.61346059934352264e+10 
Plasma_electron_frequency_at_point_276___________________________________ (freq_plasma_electron_profile276)_ 8.60842811849632111e+10 
Plasma_electron_frequency_at_point_277___________________________________ (freq_plasma_electron_profile277)_ 8.60337441117181091e+10 
Plasma_electron_frequency_at_point_278___________________________________ (freq_plasma_electron_profile278)_ 8.59829943994198608e+10 
Plasma_electron_frequency_at_point_279___________________________________ (freq_plasma_electron_profile279)_ 8.59320316713275604e+10 
Plasma_electron_frequency_at_point_280___________________________________ (freq_plasma_electron_profile280)_ 8.58808555482228241e+10 
Plasma_electron_frequency_at_point_281___________________________________ (freq_plasma_electron_profile281)_ 8.58294656483930664e+10 
Plasma_electron_frequency_at_point_282___________________________________ (freq_plasma_electron_profile282)_ 8.57778615876145020e+10 
Plasma_electron_frequency_at_point_283___________________________________ (freq_plasma_electron_profile283)_ 8.57260429791350861e+10 
Plasma_electron_frequency_at_point_284___________________________________ (freq_plasma_electron_profile284)_ 8.56740094336571655e+10 
Plasma_electron_frequency_at_point_285___________________________________ (freq_plasma_electron_profile285)_ 8.56217605593200684e+10 
Plasma_electron_frequency_at_point_286___________________________________ (freq_plasma_electron_profile286)_ 8.55692959616824036e+10 
Plasma_electron_frequency_at_point_287___________________________________ (freq_plasma_electron_profile287)_ 8.55166152437042542e+10 
Plasma_electron_frequency_at_point_288___________________________________ (freq_plasma_electron_profile288)_ 8.54637180057292175e+10 
Plasma_electron_frequency_at_point_289___________________________________ (freq_plasma_electron_profile289)_ 8.54106038454661255e+10 
Plasma_electron_frequency_at_point_290___________________________________ (freq_plasma_electron_profile290)_ 8.53572723579707794e+10 
Plasma_electron_frequency_at_point_291___________________________________ (freq_plasma_electron_profile291)_ 8.53037231356272583e+10 
Plasma_electron_frequency_at_point_292___________________________________ (freq_plasma_electron_profile292)_ 8.52499557681292419e+10 
Plasma_electron_frequency_at_point_293___________________________________ (freq_plasma_electron_profile293)_ 8.51959698424610443e+10 
Plasma_electron_frequency_at_point_294___________________________________ (freq_plasma_electron_profile294)_ 8.51417649428784790e+10 
Plasma_electron_frequency_at_point_295___________________________________ (freq_plasma_electron_profile295)_ 8.50873406508894653e+10 
Plasma_electron_frequency_at_point_296___________________________________ (freq_plasma_electron_profile296)_ 8.50326965452345123e+10 
Plasma_electron_frequency_at_point_297___________________________________ (freq_plasma_electron_profile297)_ 8.49778322018670349e+10 
Plasma_electron_frequency_at_point_298___________________________________ (freq_plasma_electron_profile298)_ 8.49227471939332581e+10 
Plasma_electron_frequency_at_point_299___________________________________ (freq_plasma_electron_profile299)_ 8.48674410917521820e+10 
Plasma_electron_frequency_at_point_300___________________________________ (freq_plasma_electron_profile300)_ 8.48119134627951202e+10 
Plasma_electron_frequency_at_point_301___________________________________ (freq_plasma_electron_profile301)_ 8.47561638716652222e+10 
Plasma_electron_frequency_at_point_302___________________________________ (freq_plasma_electron_profile302)_ 8.47001918800765686e+10 
Plasma_electron_frequency_at_point_303___________________________________ (freq_plasma_electron_profile303)_ 8.46439970468331909e+10 
Plasma_electron_frequency_at_point_304___________________________________ (freq_plasma_electron_profile304)_ 8.45875789278078308e+10 
Plasma_electron_frequency_at_point_305___________________________________ (freq_plasma_electron_profile305)_ 8.45309370759205170e+10 
Plasma_electron_frequency_at_point_306___________________________________ (freq_plasma_electron_profile306)_ 8.44740710411167450e+10 
Plasma_electron_frequency_at_point_307___________________________________ (freq_plasma_electron_profile307)_ 8.44169803703457794e+10 
Plasma_electron_frequency_at_point_308___________________________________ (freq_plasma_electron_profile308)_ 8.43596646075382996e+10 
Plasma_electron_frequency_at_point_309___________________________________ (freq_plasma_electron_profile309)_ 8.43021232935840912e+10 
Plasma_electron_frequency_at_point_310___________________________________ (freq_plasma_electron_profile310)_ 8.42443559663094177e+10 
Plasma_electron_frequency_at_point_311___________________________________ (freq_plasma_electron_profile311)_ 8.41863621604541626e+10 
Plasma_electron_frequency_at_point_312___________________________________ (freq_plasma_electron_profile312)_ 8.41281414076487427e+10 
Plasma_electron_frequency_at_point_313___________________________________ (freq_plasma_electron_profile313)_ 8.40696932363907013e+10 
Plasma_electron_frequency_at_point_314___________________________________ (freq_plasma_electron_profile314)_ 8.40110171720211029e+10 
Plasma_electron_frequency_at_point_315___________________________________ (freq_plasma_electron_profile315)_ 8.39521127367007599e+10 
Plasma_electron_frequency_at_point_316___________________________________ (freq_plasma_electron_profile316)_ 8.38929794493859863e+10 
Plasma_electron_frequency_at_point_317___________________________________ (freq_plasma_electron_profile317)_ 8.38336168258043060e+10 
Plasma_electron_frequency_at_point_318___________________________________ (freq_plasma_electron_profile318)_ 8.37740243784298553e+10 
Plasma_electron_frequency_at_point_319___________________________________ (freq_plasma_electron_profile319)_ 8.37142016164583435e+10 
Plasma_electron_frequency_at_point_320___________________________________ (freq_plasma_electron_profile320)_ 8.36541480457820129e+10 
Plasma_electron_frequency_at_point_321___________________________________ (freq_plasma_electron_profile321)_ 8.35938631689640503e+10 
Plasma_electron_frequency_at_point_322___________________________________ (freq_plasma_electron_profile322)_ 8.35333464852130585e+10 
Plasma_electron_frequency_at_point_323___________________________________ (freq_plasma_electron_profile323)_ 8.34725974903568268e+10 
Plasma_electron_frequency_at_point_324___________________________________ (freq_plasma_electron_profile324)_ 8.34116156768161926e+10 
Plasma_electron_frequency_at_point_325___________________________________ (freq_plasma_electron_profile325)_ 8.33504005335784454e+10 
Plasma_electron_frequency_at_point_326___________________________________ (freq_plasma_electron_profile326)_ 8.32889515461703491e+10 
Plasma_electron_frequency_at_point_327___________________________________ (freq_plasma_electron_profile327)_ 8.32272681966311646e+10 
Plasma_electron_frequency_at_point_328___________________________________ (freq_plasma_electron_profile328)_ 8.31653499634849548e+10 
Plasma_electron_frequency_at_point_329___________________________________ (freq_plasma_electron_profile329)_ 8.31031963217130432e+10 
Plasma_electron_frequency_at_point_330___________________________________ (freq_plasma_electron_profile330)_ 8.30408067427257843e+10 
Plasma_electron_frequency_at_point_331___________________________________ (freq_plasma_electron_profile331)_ 8.29781806943342285e+10 
Plasma_electron_frequency_at_point_332___________________________________ (freq_plasma_electron_profile332)_ 8.29153176407214050e+10 
Plasma_electron_frequency_at_point_333___________________________________ (freq_plasma_electron_profile333)_ 8.28522170424133606e+10 
Plasma_electron_frequency_at_point_334___________________________________ (freq_plasma_electron_profile334)_ 8.27888783562497101e+10 
Plasma_electron_frequency_at_point_335___________________________________ (freq_plasma_electron_profile335)_ 8.27253010353540497e+10 
Plasma_electron_frequency_at_point_336___________________________________ (freq_plasma_electron_profile336)_ 8.26614845291039276e+10 
Plasma_electron_frequency_at_point_337___________________________________ (freq_plasma_electron_profile337)_ 8.25974282831004486e+10 
Plasma_electron_frequency_at_point_338___________________________________ (freq_plasma_electron_profile338)_ 8.25331317391376648e+10 
